Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-06-29,3.53,3.53,3.46,3.461,11808,3.461,3.45521529372364,3.664446841975111,-0.2092315482514712,-0.21600990991268174
GALT,2021-06-28,3.45,3.46,3.45,3.46,3892,3.46,3.45416352894612,3.68072258933312,-0.2265590603870002,-0.21770450032798444
GALT,2021-06-25,3.37,3.37,3.37,3.37,3502,3.37,3.453102352390869,3.6983803964797697,-0.2452780440889008,-0.2154908603132306
GALT,2021-06-24,3.27,3.285,3.27,3.285,3238,3.285,3.468211871007391,3.724650828198152,-0.2564389571907606,-0.208044064369313
GALT,2021-06-23,3.28,3.28,3.271,3.278,2313,3.278,3.501523120281462,3.759822894454004,-0.2582997741725417,-0.19594534116395096
GALT,2021-06-22,3.13,3.145,3.13,3.145,3657,3.145,3.542163687605364,3.798368726010324,-0.2562050384049597,-0.18035673291180318
GALT,2021-06-21,3.14,3.14,3.0616,3.102,12803,3.102,3.614375267169976,3.8506382240911496,-0.2362629569211738,-0.16139465653851406
GALT,2021-06-18,3.3,3.3,3.3,3.3,39000,3.3,3.707534406655426,3.910529282018442,-0.2029948753630157,-0.14267758144284912
GALT,2021-06-17,3.47,3.47,3.47,3.47,2390,3.47,3.781631571501867,3.959371624579917,-0.1777400530780499,-0.12759825796280744
GALT,2021-06-16,3.46,3.48,3.45,3.45,9411,3.45,3.83829185722948,3.9985213545463103,-0.1602294973168305,-0.1150628091839968
GALT,2021-06-15,3.63,3.67,3.63,3.67,10470,3.67,3.908890376725749,4.042403062910015,-0.1335126861842663,-0.10377113715078846
GALT,2021-06-14,3.7,3.745,3.7,3.745,4276,3.745,3.952324990675885,4.072195307942817,-0.1198703172669319,-0.09633574989241898
GALT,2021-06-11,3.79,3.82,3.79,3.8,2738,3.8,3.9900204435260456,4.098370932578242,-0.1083504890521966,-0.09045210804879072
GALT,2021-06-10,3.88,3.88,3.88,3.88,1730,3.88,4.024569615076236,4.1222406071845015,-0.0976709921082656,-0.08597751279793922
GALT,2021-06-09,4.05,4.05,4.0058,4.0388,6608,4.0388,4.050854999635551,4.141619855759261,-0.0907648561237097,-0.08305414297035761
GALT,2021-06-08,3.97,3.98,3.9597,3.98,4526,3.98,4.053046817751106,4.149845444220002,-0.096798626468896,-0.08112646468201958
GALT,2021-06-07,3.88,3.89,3.88,3.89,1266,3.89,4.066328057342217,4.163433079757603,-0.0971050224153859,-0.07720842423530046
GALT,2021-06-04,4.02,4.02,4.02,4.02,2275,4.02,4.09838770413171,4.185307726138211,-0.0869200220065007,-0.07223427469027907
GALT,2021-06-03,4.0,4.045,4.0,4.045,4146,4.045,4.11264001397384,4.198532344229268,-0.0858923302554277,-0.06856283786122366
GALT,2021-06-02,4.02,4.02,4.02,4.02,3209,4.02,4.124938198332719,4.210814931767609,-0.0858767334348895,-0.06423046476267241
GALT,2021-06-01,3.99,4.08,3.99,4.08,5647,4.08,4.14401787075685,4.226080126309017,-0.0820622555521675,-0.05881889759461813
GALT,2021-06-01,3.99,4.08,3.99,4.08,5647,4.08,4.155657483621731,4.237766536413739,-0.082109052792008,-0.05300805810523077
GALT,2021-05-28,4.07,4.0931,4.07,4.0931,2308,4.0931,4.169413389734773,4.250387859326838,-0.0809744695920651,-0.04573280943353644
GALT,2021-05-27,4.1,4.1,4.075,4.075,4334,4.075,4.183288551504732,4.262970888072985,-0.0796823365682533,-0.03692239439390427
GALT,2021-05-26,3.82,3.82,3.78,3.78,11266,3.78,4.202977379051046,4.278008559118824,-0.0750311800677776,-0.026232408850317007
GALT,2021-05-25,4.03,4.07,4.03,4.07,6381,4.07,4.279882357060328,4.31784924384833,-0.037966886788002,-0.014032716045951844
GALT,2021-05-24,4.26,4.26,4.25,4.25,7877,4.25,4.318042785616751,4.337677183356196,-0.0196343977394457,-0.008049173360439284
GALT,2021-05-21,4.35,4.42,4.2789,4.32,13799,4.32,4.330414201183432,4.344691358024692,-0.0142771568412598,-0.005152867265687889
GALT,2021-05-20,4.18,4.18,4.18,4.18,3644,4.18,4.332307692307692,4.346666666666667,-0.0143589743589744,-0.002871794871794897
GALT,2021-05-19,4.45,4.45,4.36,4.36,11750,4.36,4.36,4.36,0.0,0.0
