Symbol,Date,Open,High,Low,Close,Volume,AEZS SMA,AEZS spanTwelveEMA,AEZS spanTwntySixEMA,AEZS_x,AEZS_y
AEZS,2020-09-24,0.344,0.3536,0.3391,0.3418,598664,0.3418,0.3768634699519248,0.401941617404706,-0.0250781474527812,-0.0252064372523677
AEZS,2020-09-23,0.385,0.3995,0.382,0.391201,185415,0.391201,0.38323864630682014,0.4067529467970825,-0.02351430049026232,-0.025238509702264326
AEZS,2020-09-22,0.369,0.3997,0.3651,0.38299999999999995,1232672,0.3829999999999999,0.3817909456353329,0.407997102540849,-0.026206156905516143,-0.02566956200526481
AEZS,2020-09-21,0.359,0.365,0.359,0.3615,177243,0.3615,0.3815711175690298,0.40999687074411695,-0.02842575317508716,-0.025535413280201986
AEZS,2020-09-18,0.3651,0.3709,0.3651,0.3699,75862,0.3699000000000001,0.38522041167248977,0.4138766204036463,-0.028656208731156537,-0.024812828306480687
AEZS,2020-09-17,0.365,0.366,0.36,0.3627,645127,0.3627000000000001,0.3880059410674879,0.417394750035938,-0.029388808968450086,-0.023851983200311722
AEZS,2020-09-16,0.3672,0.377,0.3551,0.368792,783381,0.3687920000000001,0.3926070212615766,0.4217703300388131,-0.029163308777236493,-0.02246777675827713
AEZS,2020-09-15,0.386,0.387,0.3712,0.3713010000000001,214132,0.3713010000000001,0.3969370251273178,0.4260085964419181,-0.029071571314600312,-0.02079389375353729
AEZS,2020-09-14,0.3756,0.3769,0.34,0.3521,784966,0.3521000000000001,0.40159812060501204,0.4303852041572716,-0.028787083552259563,-0.018724474363271546
AEZS,2020-09-11,0.38,0.385,0.38,0.3847,227264,0.3847000000000001,0.4105977788968324,0.4366480204898533,-0.02605024159302094,-0.01620882206602454
AEZS,2020-09-10,0.39,0.39,0.376,0.38,533558,0.38000000000000017,0.4153064659689837,0.4408038621290416,-0.025497396160057858,-0.013748467184275455
AEZS,2020-09-09,0.3744,0.3849,0.37,0.3744,275003,0.3744000000000002,0.4217258234178897,0.4456681710993649,-0.023942347681475015,-0.010811234940329838
AEZS,2020-09-08,0.3799,0.3841,0.3651,0.37440999999999997,769813,0.3744100000000002,0.4303305185847789,0.45136962478731396,-0.021039106202535074,-0.007528456755043501
AEZS,2020-09-08,0.3799,0.3841,0.3651,0.37440999999999997,769813,0.3744100000000002,0.4404978856001933,0.4575263947702992,-0.0170285091701059,-0.004150794393170607
AEZS,2020-09-04,0.4,0.4095,0.396,0.4,741229,0.4000000000000003,0.4525138648002284,0.4641757063519231,-0.011661841551694696,-0.0009313656989367841
AEZS,2020-09-03,0.423,0.4363,0.423,0.4270000000000001,517120,0.4270000000000004,0.4620618402184517,0.4693097628600769,-0.007247922641625216,0.001751253264252694
AEZS,2020-09-02,0.43,0.4398,0.4270000000000001,0.4282,342051,0.4282000000000004,0.4684367202581702,0.4726945438888831,-0.00425782363071292,0.004001047240722171
AEZS,2020-09-01,0.455,0.46,0.4402,0.44709899999999997,847639,0.44709900000000025,0.4757524875778375,0.4762541073999938,-0.0005016198221562407,0.006065764958580944
AEZS,2020-08-31,0.467,0.467,0.4572,0.4649,299541,0.4649000000000002,0.4809622125919898,0.4785865159919933,0.00237569659999648,0.007707611153765254
AEZS,2020-08-28,0.46,0.46,0.4521,0.455,451964,0.4550000000000003,0.4838826148814425,0.4796814372713527,0.004201177610089757,0.009040589792207447
AEZS,2020-08-27,0.49,0.49,0.4815,0.485,469994,0.4850000000000002,0.4891339994053411,0.481655952253061,0.007478047152280121,0.010250442837736856
AEZS,2020-08-26,0.493,0.4999,0.4819,0.4889,271272,0.4889000000000002,0.4898856356608577,0.4813884284333058,0.008497207227551873,0.010943541759101052
AEZS,2020-08-25,0.462,0.4698,0.46,0.4688,222564,0.4688000000000002,0.49006484214465,0.4807875027079703,0.009277339436679688,0.011555125391988347
AEZS,2020-08-24,0.4907,0.4907,0.475,0.48200000000000004,998026,0.4820000000000003,0.4939311770800409,0.4817465029246079,0.012184674155433006,0.012124571880815511
AEZS,2020-08-21,0.5075,0.51,0.493,0.51,276970,0.5100000000000002,0.4961004820036846,0.4817262231585765,0.014374258845108125,0.012109546312161136
AEZS,2020-08-20,0.5169,0.5169,0.496,0.5044,473627,0.5044000000000002,0.4935732969134455,0.4794643210112626,0.01410897590218291,0.011543368178924387
AEZS,2020-08-19,0.5007,0.5075,0.5,0.50175,408433,0.5017500000000004,0.4916048054431629,0.4774694666921636,0.01413533875099926,0.010901966248109757
AEZS,2020-08-18,0.498,0.5095,0.4932,0.494,278229,0.4940000000000003,0.4897602246146471,0.4755270240275367,0.014233200587110416,0.010093623122387381
AEZS,2020-08-17,0.5148,0.53,0.514,0.5213,495764,0.5213000000000003,0.4889893563627648,0.4740491859497396,0.0149401704130252,0.009058728756206636
AEZS,2020-08-14,0.485,0.5,0.4791,0.4996,705467,0.4996000000000004,0.4831146938832674,0.4702691208257187,0.012845573057548744,0.007588368342001995
AEZS,2020-08-13,0.4901,0.4944,0.48100000000000004,0.4873,730075,0.4873000000000003,0.4801173654984069,0.4679226504917762,0.012194715006630774,0.006274067163115321
