Symbol,Date,Open,High,Low,Close,Volume,RIBT SMA,RIBT spanTwelveEMA,RIBT spanTwntySixEMA,RIBT_x,RIBT_y
RIBT,2020-09-24,0.4109,0.4145,0.3951,0.4005,22940,0.4005,0.4465643249644463,0.4957187394211644,-0.049154414456718136,-0.05763929435565153
RIBT,2020-09-23,0.4327,0.4414,0.41700000000000004,0.4389,34758,0.4389,0.4549396567761638,0.5033362385748575,-0.04839658179869377,-0.05976051433038489
RIBT,2020-09-22,0.446,0.462,0.44,0.442,31026,0.442,0.4578559580081936,0.5084911376608461,-0.05063517965265252,-0.06260149746330768
RIBT,2020-09-21,0.4628,0.4634,0.451,0.4625,21295,0.4625000000000001,0.4607388594642288,0.5138104286737138,-0.05307156920948508,-0.06559307691597147
RIBT,2020-09-18,0.4546,0.4579,0.452,0.4549,6854,0.4549000000000001,0.4604186520940885,0.517915262967611,-0.057496610873522536,-0.06872345384259307
RIBT,2020-09-17,0.46,0.465,0.4551,0.4551,34198,0.4551000000000001,0.4614220433839228,0.5229564840050199,-0.061534440621097135,-0.0715301645848607
RIBT,2020-09-16,0.4515,0.459899,0.4509,0.4538,5629,0.4538,0.4625715058173634,0.5283850027254215,-0.06581349690805821,-0.07402909557580158
RIBT,2020-09-15,0.46,0.46,0.44,0.46,6542,0.4600000000000001,0.4641663250568839,0.5343518029434553,-0.07018547788657138,-0.07608299524273743
RIBT,2020-09-14,0.45,0.45,0.4234,0.43755,11979,0.4375500000000001,0.4649238387035901,0.5402999471789317,-0.0753761084753416,-0.07755737458177893
RIBT,2020-09-11,0.4352,0.44,0.4301,0.44,46038,0.4400000000000001,0.469900900286061,0.5485199429532462,-0.07861904266718522,-0.07810269110838826
RIBT,2020-09-10,0.4126,0.4211,0.41020100000000004,0.4106,5955,0.4106,0.4753374276107994,0.5572015383895059,-0.08186411077870652,-0.07797360321868901
RIBT,2020-09-09,0.41600000000000004,0.4205,0.41020100000000004,0.4171,16846,0.4171000000000001,0.4871078689945811,0.5689296614606665,-0.08182179246608534,-0.07700097632868463
RIBT,2020-09-08,0.41,0.4349,0.41,0.4272,44650,0.4272,0.4998365724481414,0.5810760343775198,-0.08123946192937836,-0.07579577229433443
RIBT,2020-09-08,0.41,0.4349,0.41,0.4272,44650,0.4272,0.5130432219841671,0.5933861171277213,-0.0803428951435542,-0.07443484988557343
RIBT,2020-09-04,0.42,0.4373,0.42,0.4299,70000,0.4299,0.5286510805267429,0.6066810064979389,-0.07802992597119608,-0.07295783857107824
RIBT,2020-09-03,0.511,0.519,0.47,0.49,1156167,0.49,0.5466058224406962,0.6208234870177741,-0.0742176645770779,-0.0716898167210488
RIBT,2020-09-02,0.4932,0.4999,0.49,0.49,15651,0.49,0.5568977901571865,0.631289365979196,-0.0743915758220095,-0.07105785475704152
RIBT,2020-09-01,0.53,0.5371,0.53,0.5327,7279,0.5327,0.5690610247312204,0.6425925152575318,-0.07353149052631136,-0.07022442449079952
RIBT,2020-08-31,0.53,0.53015,0.53,0.53,24228,0.53,0.5756721201368968,0.6513839164781343,-0.07571179634123748,-0.06939765798192155
RIBT,2020-08-28,0.53,0.5373,0.53,0.5302,21449,0.5302,0.5839761419799689,0.6610946297963851,-0.07711848781641617,-0.06781912339209255
RIBT,2020-08-27,0.53,0.5328,0.53,0.53,4228,0.53,0.5937536223399633,0.6715662001800959,-0.07781257784013262,-0.06549428228601163
RIBT,2020-08-26,0.5373,0.5381,0.5301,0.5381,5235,0.5381,0.6053451900381385,0.6828914961945036,-0.07754630615636515,-0.062414708397481374
RIBT,2020-08-25,0.5514,0.5514,0.5301,0.5351,11817,0.5350999999999999,0.6175715882268911,0.6944748158900639,-0.07690322766317292,-0.05863180895776042
RIBT,2020-08-24,0.575,0.575,0.5501,0.564999,25229,0.5649989999999999,0.6325664224499621,0.7072248011612691,-0.07465837871130697,-0.054063954281407325
RIBT,2020-08-21,0.6021,0.6021,0.55,0.562646,153890,0.5626459999999998,0.6448514083499549,0.7186028652541704,-0.07375145690421536,-0.04891534817393241
RIBT,2020-08-20,0.5579999999999999,0.5579999999999999,0.55,0.5578,1564,0.5577999999999999,0.659797846231765,0.7310794144745041,-0.07128156824273912,-0.04270632099136164
RIBT,2020-08-19,0.531,0.58,0.531,0.56,31643,0.5599999999999999,0.678342909182995,0.7449417676324644,-0.06659885844946943,-0.03556250917851726
RIBT,2020-08-18,0.55,0.5611,0.5448,0.5448,229124,0.5448,0.6998598017617214,0.7597371090430617,-0.059877307281340324,-0.027803421860779214
RIBT,2020-08-17,0.57,0.5778989999999999,0.56,0.5677989999999999,49485,0.5677989999999999,0.7280524929911252,0.7769320777665066,-0.048879584775381464,-0.019784950505638936
RIBT,2020-08-14,0.584,0.63,0.56,0.589699,244567,0.589699,0.7571894917167843,0.7936627239878272,-0.03647323227104293,-0.012511291938203306
RIBT,2020-08-13,0.65,0.65,0.56,0.593949,373692,0.5939489999999998,0.7876423083925632,0.8099798219068534,-0.02233751351429014,-0.006520806854993399
