Symbol,Date,Open,High,Low,Close,Volume,SBBP SMA,SBBP spanTwelveEMA,SBBP spanTwntySixEMA,SBBP_x,SBBP_y
SBBP,2020-09-24,2.17,2.17,2.0802,2.14,87494,2.14,2.5040227100600467,2.9117365374387902,-0.4077138273787426,-0.34889247535168866
SBBP,2020-09-23,2.26,2.29,2.2105,2.255,120159,2.2549999999999994,2.570208657343692,2.9734754604338933,-0.4032668030902009,-0.3341871373449249
SBBP,2020-09-22,2.2,2.26,2.15,2.185,174705,2.185,2.627519322315272,3.0309534972686043,-0.4034341749533321,-0.31691722090860575
SBBP,2020-09-21,2.17,2.17,2.11,2.1499,100371,2.1499,2.7079773809180487,3.098629777050093,-0.3906523961320434,-0.29528798239742415
SBBP,2020-09-18,2.25,2.28,2.23,2.245,160400,2.245,2.809445995630422,3.1745281592141,-0.36508216358367773,-0.27144687896376907
SBBP,2020-09-17,2.12,2.22,2.08,2.22,921508,2.22,2.9120725402904983,3.248890411951228,-0.3368178716607293,-0.24803805780879173
SBBP,2020-09-16,2.81,2.8310000000000004,2.7829,2.79,9845,2.79,3.0379039112524078,3.3312016449073263,-0.2932977336549185,-0.2258431043458072
SBBP,2020-09-15,2.84,2.88,2.805,2.805,25190,2.805,3.0829773496619364,3.3744977764999122,-0.29152042683797585,-0.20897944701852939
SBBP,2020-09-14,2.62,2.8,2.62,2.7502,81750,2.750199999999998,3.1335186859641064,3.4200575986199047,-0.28653891265579823,-0.18834420206366773
SBBP,2020-09-11,2.7,2.76,2.63,2.63,25660,2.6299999999999986,3.2032129925030346,3.473646206509497,-0.2704332140064625,-0.1637955244156351
SBBP,2020-09-10,2.84,2.84,2.68,2.72,103786,2.719999999999999,3.307433536594496,3.5411379030302568,-0.2337043664357612,-0.13713610201792825
SBBP,2020-09-09,2.9,2.95,2.83,2.84,110687,2.8399999999999985,3.4142396341571315,3.606828935272677,-0.19258930111554615,-0.11299403591347013
SBBP,2020-09-08,3.22,3.37,3.07,3.07,230495,3.0699999999999985,3.518646840367518,3.668175250094491,-0.14952840972697246,-0.09309521961295132
SBBP,2020-09-08,3.22,3.37,3.07,3.07,230495,3.069999999999999,3.6002189931616133,3.7160292701020494,-0.11581027694043745,-0.07898692208444591
SBBP,2020-09-04,3.62,3.67,3.48,3.5291,87090,3.5290999999999992,3.696622446463724,3.7677116117102143,-0.07108916524649,-0.06978108337044835
SBBP,2020-09-03,3.74,3.76,3.6771,3.73,21327,3.729999999999999,3.727081073093492,3.786800540647031,-0.05971946755353885,-0.06945406290143781
SBBP,2020-09-02,3.79,3.79,3.69,3.74,22926,3.739999999999999,3.726550359110491,3.7913445838987943,-0.06479422478830266,-0.07188771173841244
SBBP,2020-09-01,3.82,3.8960000000000004,3.8080000000000003,3.85,20891,3.8499999999999988,3.724104969857853,3.795452150610697,-0.07134718075284407,-0.07366108347593976
SBBP,2020-08-31,3.74,3.79,3.66,3.78,109883,3.779999999999999,3.701214964377463,3.791088322659553,-0.08987335828209053,-0.07423955915671379
SBBP,2020-08-28,3.6,3.6,3.56,3.58,4553,3.58,3.686890412446093,3.7919753884723177,-0.10508497602622537,-0.07033110937536971
SBBP,2020-08-27,3.68,3.68,3.6038,3.615,8427,3.615,3.706325032890837,3.8089334195501032,-0.10260838665926686,-0.061642642712655904
SBBP,2020-08-26,3.53,3.622,3.43,3.464,31784,3.4640000000000004,3.7229295843255334,3.824448093114112,-0.10151850878857747,-0.051401206726003276
SBBP,2020-08-25,3.61,3.61,3.45,3.4501,43319,3.4501000000000004,3.7700076905665396,3.85328394056324,-0.08327624999669991,-0.038871881210359505
SBBP,2020-08-24,3.78,3.82,3.44,3.44,220561,3.4400000000000004,3.8281727252150017,3.8855386558082987,-0.05736593059329743,-0.027770789013774284
SBBP,2020-08-21,4.0,4.022,3.8801,3.95,50668,3.9500000000000006,3.8987495843450017,3.921181748272963,-0.022432163927961213,-0.020372003618893613
SBBP,2020-08-20,3.95,3.95,3.81,3.91,31383,3.910000000000001,3.889431326953184,3.9188762881348,-0.02944496118161588,-0.01985696354162671
SBBP,2020-08-19,3.91,3.9274,3.85,3.88,28876,3.880000000000001,3.885691568217399,3.919586391185584,-0.0338948229681848,-0.017459964131629417
SBBP,2020-08-18,3.9,3.9,3.853,3.86,34960,3.86,3.8867263988023812,3.922753302480431,-0.03602690367804984,-0.013351249422490462
SBBP,2020-08-17,3.74,3.7799,3.5301,3.6910000000000003,63582,3.6910000000000003,3.8915857440391775,3.927773566678865,-0.03618782263968745,-0.007682335858600618
SBBP,2020-08-14,3.8,3.8,3.64,3.6877,60695,3.6877,3.9280558793190283,3.9467154520131738,-0.01865957269414586,-0.0005559641633289085
SBBP,2020-08-13,4.01,4.04,3.9010000000000002,3.9560000000000004,21138,3.956000000000001,3.9717569482861235,3.967436688174228,0.0043202601118959025,0.00396993796937522
SBBP,2020-08-12,3.99,4.05,3.93,3.93,13394,3.9300000000000006,3.9746218479745097,3.968351623228166,0.006270224746343978,0.0038823574337451604
SBBP,2020-08-11,4.11,4.1996,3.96,4.04,38638,4.040000000000001,3.982734911242603,3.97141975308642,0.011315158156183449,0.0032853906055955668
SBBP,2020-08-10,4.06,4.06,3.95,4.0401,35008,4.040100000000002,3.9723230769230766,3.965933333333333,0.006389743589743535,0.001277948717948707
SBBP,2020-08-07,4.0,4.0,3.88,3.96,17937,3.9600000000000017,3.96,3.96,0.0,0.0
