Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA,AAPL spanTwelveEMA,AAPL spanTwntySixEMA,AAPL_x,AAPL_y
AAPL,2021-05-17,126.82,126.92,126.41,126.69,1544797,126.69,127.8896204932727,129.133487485695,-1.243866992422312,-0.383305062428545
AAPL,2021-05-14,126.27,126.62,126.24,126.51,1210385,126.51,128.10773331023137,129.32896648455062,-1.2212331743192522,-0.16816457993010325
AAPL,2021-05-13,124.58,124.85,124.43,124.85,1999409,124.85,128.398230275728,129.55448380331467,-1.1562535275866708,0.09510256866718397
AAPL,2021-05-12,123.52,124.01,123.31,123.885,1731172,123.885,129.0433630531331,129.93084250757985,-0.8874794544467193,0.4079415927306477
AAPL,2021-05-11,123.5,123.8,122.77,123.67,3595473,123.67,129.98124724461184,130.4145099081862,-0.4332626635743679,0.7317968545249965
AAPL,2021-05-10,129.4,129.54,129.12,129.2184,1370113,129.2184,131.12874674363218,130.9540707008411,0.1746760427910771,1.0230617340498376
AAPL,2021-05-07,130.84,130.99,130.06,130.09,1377358,130.09,131.47608251520165,131.09292435690838,0.3831581582932699,1.2351581568645276
AAPL,2021-05-06,127.9,128.01,127.63,127.69,998792,127.69,131.72809751796558,131.17315830546104,0.5549392125045358,1.448158156507342
AAPL,2021-05-05,129.21,129.6,129.19,129.48,1581947,129.48,132.4622970666866,131.4518109698979,1.0104860967886964,1.6714628925080435
AAPL,2021-05-04,131.18,131.41,130.94,131.38,1649469,131.38,133.00453289699325,131.60955584748973,1.394977049503524,1.8367070914378802
AAPL,2021-05-03,132.01,132.12,131.83,132.0601,1128011,132.0601,133.29990251462837,131.62792031528892,1.6719821993394532,1.9471396019214693
AAPL,2021-04-30,131.8,132.19,131.36,132.01,1896412,132.01,133.5253211536517,131.59334594051202,1.93197521313968,2.015928952566973
AAPL,2021-04-29,136.47,137.07,136.42,136.72,3844913,136.72,133.80083409067927,131.56001361575298,2.240820474926295,2.036917387423796
AAPL,2021-04-28,134.29,134.67,134.25,134.62,1340836,134.62,133.27007665262096,131.1472147050132,2.12286194760776,1.985941615548171
AAPL,2021-04-27,135.06,135.41,135.01,135.1895,1303363,135.1895,133.02463604400657,130.86939188141423,2.1552441625923398,1.951711532533274
AAPL,2021-04-26,134.83,134.96,134.5,134.925,1617712,134.925,132.6310244156441,130.52378323192738,2.107241183716752,1.9008283750185075
AAPL,2021-04-23,132.19,132.75,132.16,132.72,896678,132.72,132.21393794576124,130.17168589048157,2.0422520552796755,1.8492251728439535
AAPL,2021-04-22,132.86,133.26,132.7,132.99,1253185,132.99,132.1219266631724,129.9678207617201,2.154105901452283,1.8009684522350229
AAPL,2021-04-21,132.39,132.75,132.21,132.585,1187563,132.585,131.96409514738554,129.7260464226577,2.2380487247278325,1.7126840899307076
AAPL,2021-04-20,135.02,135.43,134.92,135.395,1455455,135.395,131.8512033560011,129.4973301364703,2.3538732195307546,1.5813429312314264
AAPL,2021-04-19,133.47,133.75,133.34,133.73,1226999,133.73,131.2068766934558,129.02551654738795,2.1813601460678456,1.3882103591565873
AAPL,2021-04-16,134.3,134.67,134.24,134.32,4465876,134.32,130.74812700135683,128.649157871179,2.098969130177835,1.1899229124287727
AAPL,2021-04-15,133.82,134.25,133.64,134.1338,1506507,134.1338,130.0986955470581,128.19549050087332,1.9032050461847805,0.9626613579915072
AAPL,2021-04-14,134.94,135.0,134.37,134.4796,1548127,134.4796,129.36504019197776,127.72042574094318,1.6446144510345704,0.7275254359431889
AAPL,2021-04-13,132.49,132.5374,131.93,132.365,1640580,132.365,128.43512022688282,127.17969180021863,1.255428426664167,0.4982531821703435
AAPL,2021-04-12,132.57,132.85,132.3,132.61,1768894,132.61,127.7205966317706,126.76486714423612,0.9557294875344696,0.3089593710468839
AAPL,2021-04-09,129.9,130.19,129.8,130.02,1630606,130.02,126.83161420118344,126.29725651577505,0.5343576854084091,0.14726684192498396
AAPL,2021-04-08,128.91,129.05,128.81,128.9299,1578055,128.9299,126.2519076923077,125.99943703703704,0.2524706552706561,0.05049413105413123
AAPL,2021-04-07,125.82,125.92,125.68,125.765,1028640,125.765,125.765,125.765,0.0,0.0
