Symbol,Date,Open,High,Low,Close,Volume,KO SMA_x,KO SMA_y,KO SMA_x.1,KO SMA_y.1,KO SMA_x.1.1,KO SMA_y.1.1,KO SMA_x.1.1.1,KO SMA_y.1.1.1,KO SMA_x.1.1.1.1,KO SMA_y.1.1.1.1,KO SMA_x.1.1.1.1.1,KO SMA_y.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x,KO SMA_y
KO,2020-05-27,47.0,47.09,46.665,46.83,2703492,,,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.829999999999934,46.82999999999993
KO,2020-05-26,46.92,46.93,46.0875,46.105,3465751,,,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.104999999999926,46.10499999999992
KO,2020-05-26,46.92,46.93,46.0875,46.105,3465751,,,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.10499999999993,46.104999999999926
KO,2020-05-22,45.22,45.305,44.815,44.87,1400536,,,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.86999999999993,44.869999999999926
KO,2020-05-21,46.08,46.09,45.76,45.89,1593871,,,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994,45.88999999999994
KO,2020-05-20,45.2,45.84,45.02,45.5201,2799358,,,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.520099999999935,45.52009999999994
KO,2020-05-19,45.01,45.03,44.25,44.4783,1790109,,,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.47829999999996,44.478299999999955,44.47829999999995
KO,2020-05-18,44.82,44.92,44.13,44.545,2827928,,,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995,44.54499999999995
KO,2020-05-15,43.96,44.69,43.72,44.555,2103845,,,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995,44.55499999999995
KO,2020-05-14,43.38,43.74,43.36,43.445,1844113,,,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.444999999999936,43.44499999999994
KO,2020-05-13,44.71,44.78,44.22,44.34,1628782,,,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999993,44.33999999999994
