Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA_x,AAPL SMA_y,AAPL SMA_x.1,AAPL SMA_y.1,AAPL SMA_x.1.1,AAPL SMA_y.1.1,AAPL SMA_x.1.1.1,AAPL SMA_y.1.1.1,AAPL SMA_x.1.1.1.1,AAPL SMA_y.1.1.1.1,AAPL SMA_x.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AAPL SMA_x,AAPL SMA_y
AAPL,2020-06-19,354.54,356.56,354.45,355.01,7328278,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01,355.01
AAPL,2020-06-18,351.49,353.03,350.86,351.29,2766634,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.29,351.28999999999996
AAPL,2020-06-17,355.16,355.4,352.82,353.85,4171359,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.85,353.84999999999997
AAPL,2020-06-16,351.48,353.0201,349.05,351.815,5262971,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994,351.81499999999994
AAPL,2020-06-15,333.15,336.8,332.58,336.16,3721837,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999,336.1599999999999
AAPL,2020-06-12,344.7,347.8,343.22,346.515,5046651,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993,346.51499999999993
AAPL,2020-06-11,349.27,350.97,346.597,349.05,5204884,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.04999999999984,349.0499999999999,349.04999999999995
AAPL,2020-06-10,347.9,351.27,346.09,350.5583,6494536,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986,350.55829999999986
AAPL,2020-06-09,332.1,337.1,332.01,335.98,3713171,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.98,335.97999999999996
AAPL,2020-06-08,330.25,331.38,328.81,329.12,3146320,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999,329.1199999999999
