Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-06-28,4.35,4.354,4.33,4.354,4866,4.354,4.275007123587272,4.4712585082963,-0.1962513847090283,-0.20199798811446534
ADAP,2021-06-25,4.32,4.35,4.32,4.35,2865,4.35,4.260644782421321,4.480639188960004,-0.2199944065386834,-0.2034346389658248
ADAP,2021-06-24,4.15,4.2,4.15,4.195,8560,4.195,4.244398379225197,4.491090324076804,-0.2466919448516069,-0.19929469707261013
ADAP,2021-06-23,3.9,3.9,3.898,3.898,22432,3.898,4.253379902720687,4.514777550002949,-0.2613976472822612,-0.18744538512786094
ADAP,2021-06-22,3.91,3.95,3.91,3.95,6448,3.95,4.317994430488085,4.564119754003185,-0.2461253235151002,-0.16895731958926086
ADAP,2021-06-21,3.99,4.01,3.99,4.01,15823,4.01,4.384902508758646,4.61324933432344,-0.2283468255647935,-0.149665318607801
ADAP,2021-06-18,4.16,4.19,4.11,4.11,12974,4.11,4.453066601260218,4.661509281069315,-0.2084426798090968,-0.12999494186855284
ADAP,2021-06-17,4.0,4.0,3.96,4.0,25227,4.0,4.515442346943894,4.7056300235548605,-0.1901876766109662,-0.11038300738341683
ADAP,2021-06-16,4.07,4.16,4.07,4.15,14256,4.15,4.60915913729733,4.76208042543925,-0.1529212881419202,-0.09043184007652946
ADAP,2021-06-15,4.48,4.5289,4.48,4.5289,2211,4.5289,4.692642616805935,4.81104685947439,-0.1184042426684541,-0.07480947806018177
ADAP,2021-06-14,4.46,4.48,4.45,4.45,10033,4.45,4.722414001679742,4.8336186082323405,-0.1112046065525982,-0.06391078690811368
ADAP,2021-06-11,4.65,4.66,4.6,4.61,6443,4.61,4.771943820166968,4.864308096890928,-0.0923642767239592,-0.05208733199699253
ADAP,2021-06-10,4.6,4.62,4.57,4.58,10116,4.58,4.801388151106417,4.884652744642202,-0.0832645935357847,-0.04201809581525086
ADAP,2021-06-09,4.71,4.71,4.7,4.7,6090,4.7,4.841640542216675,4.909024964213578,-0.0673844219969028,-0.03170647138511739
ADAP,2021-06-08,4.7,4.7,4.7,4.7,11495,4.7,4.867393368074253,4.925746961350664,-0.0583535932764114,-0.022786983732171015
ADAP,2021-06-07,4.75,4.75,4.75,4.75,8270,4.75,4.897828525905935,4.943806718258718,-0.0459781923527824,-0.013895331346110908
ADAP,2021-06-04,4.74,4.765,4.74,4.765,9414,4.765,4.924706439707014,4.959311255719415,-0.0346048160124006,-0.005874616094443023
ADAP,2021-06-03,4.79,4.85,4.79,4.82,10736,4.82,4.953743974199199,4.974856156176967,-0.0211121819777684,0.0013079338850463763
ADAP,2021-06-02,4.85,4.88,4.85,4.85,10539,4.85,4.978061060417234,4.987244648671124,-0.0091835882538902,0.006912962850750077
ADAP,2021-06-01,5.04,5.04,5.005,5.005,9752,5.005,5.001344889584004,4.998224220564815,0.0031206690191893,0.010937100626910147
ADAP,2021-06-01,5.04,5.04,5.005,5.005,9752,5.005,5.000680324053823,4.99768215821,0.0029981658438229,0.012891208528840334
ADAP,2021-05-28,4.94,4.97,4.9026,4.9026,20625,4.9026,4.999894928427245,4.9970967308668,0.0027981975604447,0.015364469200094677
ADAP,2021-05-27,5.02,5.02,5.02,5.02,2474,5.02,5.017584915414017,5.004656469336144,0.0129284460778729,0.01850603711000716
ADAP,2021-05-26,4.84,4.92,4.84,4.85,5735,4.85,5.017145809125656,5.003428986883035,0.0137168222426202,0.019900434868040717
ADAP,2021-05-25,4.95,4.95,4.94,4.95,8380,4.95,5.047535956239411,5.015703305833678,0.0318326504057333,0.021446338024395602
ADAP,2021-05-24,5.17,5.17,5.15,5.15,5179,5.15,5.065269766464759,5.020959570300373,0.0443101961643863,0.018849759929061162
ADAP,2021-05-21,5.13,5.22,5.13,5.2,13282,5.2,5.049864269458352,5.010636335924403,0.0392279335339491,0.012484650870229857
ADAP,2021-05-20,5.38,5.38,5.28,5.2863,53434,5.2863,5.022566863905325,4.9954872427983545,0.0270796211069708,0.005798830204300032
ADAP,2021-05-19,5.0,5.05,5.0,5.0,13886,5.0,4.974615384615384,4.972222222222222,0.0023931623931616,0.0004786324786323348
ADAP,2021-05-18,5.06,5.06,4.97,4.97,24078,4.97,4.97,4.97,0.0,0.0
