Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-06-28,5.05,5.06,4.94,5.01,85191,5.01,5.207795001466134,5.436947613651181,-0.2291526121850475,-0.14211711360409474
ENDP,2021-06-25,4.88,4.9,4.8679,4.8871,30082,4.8871,5.243757729005431,5.471103422743275,-0.2273456937378446,-0.1203582389588565
ENDP,2021-06-24,4.75,4.7692,4.7,4.75,37817,4.75,5.3086045888246005,5.517823696562737,-0.2092191077381366,-0.09361137526410947
ENDP,2021-06-23,4.77,4.78,4.75,4.78,24122,4.78,5.410169059519983,5.579249592287756,-0.1690805327677731,-0.06470944214560266
ENDP,2021-06-22,5.1,5.125,5.08,5.125,55379,5.125,5.52474525215998,5.643189559670777,-0.1184443075107966,-0.03861666949006026
ENDP,2021-06-21,5.18,5.19,5.16,5.16,36985,5.16,5.597426207098159,5.684644724444439,-0.0872185173462805,-0.01865975998487618
ENDP,2021-06-18,5.38,5.4315,5.33,5.4315,294473,5.4315,5.676958244752369,5.726616302399994,-0.0496580576476244,-0.0015200706445250966
ENDP,2021-06-17,5.4,5.42,5.395,5.395,22362,5.395,5.721587016525528,5.750225606591994,-0.0286385900664658,0.010514426106249739
ENDP,2021-06-16,5.42,5.46,5.4,5.42,89511,5.42,5.780966474075624,5.778643655119354,0.0023228189562702,0.020302680149428636
ENDP,2021-06-15,5.66,5.66,5.65,5.65,65250,5.65,5.846596742089374,5.807335147528902,0.0392615945604717,0.024797645447718224
ENDP,2021-06-14,6.21,6.24,6.19,6.24,112334,6.24,5.882341604287442,5.819921959331214,0.0624196449562273,0.021181658169529848
ENDP,2021-06-11,6.07,6.08,6.06,6.078,36113,6.078,5.817312805066977,5.786315716077711,0.0309970889892658,0.010872161472855479
ENDP,2021-06-10,5.94,5.94,5.87,5.87,38876,5.87,5.769915133260973,5.762980973363928,0.0069341598970451,0.005840929593752874
ENDP,2021-06-09,5.69,5.75,5.69,5.75,23293,5.75,5.751717884762968,5.7544194512330415,-0.0027015664700735,0.005567622017929804
ENDP,2021-06-08,5.64,5.695,5.64,5.68,27655,5.68,5.752030227447143,5.754773007331685,-0.0027427798845414,0.007634919139930649
ENDP,2021-06-07,5.45,5.46,5.42,5.44,49461,5.44,5.765126632437533,5.76075484791822,0.0043717845193134,0.010229343896048664
ENDP,2021-06-04,5.78,5.8,5.7501,5.77,19392,5.77,5.824240565607993,5.786415235751677,0.0378253298563162,0.011693733740232477
ENDP,2021-06-03,5.93,5.94,5.9,5.94,20413,5.94,5.8341024866276285,5.787728454611811,0.0463740320158176,0.005160834711211531
ENDP,2021-06-02,6.02,6.07,6.02,6.05,20189,6.05,5.814848393287197,5.775546730980755,0.0393016623064417,-0.00514246461494001
ENDP,2021-06-01,5.96,5.99,5.94,5.99,39626,5.99,5.772093555703051,5.753590469459216,0.0185030862438342,-0.016253496345285442
ENDP,2021-06-01,5.96,5.99,5.94,5.99,39626,5.99,5.732474202194514,5.734677707015954,-0.0022035048214394,-0.02494264199256536
ENDP,2021-05-28,5.85,5.94,5.83,5.93,79895,5.93,5.685651329866244,5.714251923577231,-0.028600593710987,-0.03062742628534683
ENDP,2021-05-27,5.61,5.61,5.56,5.57,30097,5.57,5.641224298932833,5.696992077463409,-0.0557677785305754,-0.031134134428936783
ENDP,2021-05-26,5.37,5.4,5.37,5.4,27854,5.4,5.654174171466076,5.707151443660481,-0.052977272194405,-0.024975723403527113
ENDP,2021-05-25,5.63,5.65,5.62,5.65,19349,5.65,5.700387657187181,5.73172355915332,-0.0313359019661385,-0.017975336205807622
ENDP,2021-05-24,5.61,5.65,5.61,5.65,18636,5.65,5.709549049403032,5.738261443885586,-0.0287123944825538,-0.01463519476572489
ENDP,2021-05-21,5.75,5.75,5.7,5.71,54231,5.71,5.720376149294492,5.745322359396432,-0.0249462101019402,-0.011115894836517662
ENDP,2021-05-20,5.64,5.65,5.6,5.6,25694,5.6,5.722262721893491,5.748148148148148,-0.0258854262546561,-0.007658316020162027
ENDP,2021-05-19,5.66,5.66,5.58,5.58,25033,5.58,5.744492307692307,5.76,-0.0155076923076924,-0.003101538461538489
ENDP,2021-05-18,5.73,5.83,5.73,5.7744,26748,5.7744,5.7744,5.7744,0.0,0.0
