Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-06-28,3.45,3.46,3.45,3.46,3892,3.46,3.4547144998852994,3.688235515673885,-0.2335210157885856,-0.22697057331457132
GALT,2021-06-25,3.37,3.37,3.37,3.37,3502,3.37,3.453753499864445,3.706494356927796,-0.2527408570633511,-0.22533296269606776
GALT,2021-06-24,3.27,3.285,3.27,3.285,3238,3.285,3.468981408930707,3.73341390548202,-0.2644324965513127,-0.2184809891042469
GALT,2021-06-23,3.28,3.28,3.271,3.278,2313,3.278,3.502432574190835,3.769287017920581,-0.2668544437297462,-0.20699311224248035
GALT,2021-06-22,3.13,3.145,3.13,3.145,3657,3.145,3.543238496770987,3.808589979354228,-0.2653514825832408,-0.19202777937066395
GALT,2021-06-21,3.14,3.14,3.0616,3.102,12803,3.102,3.615645496183894,3.8616771777025662,-0.246031681518672,-0.17369685356751974
GALT,2021-06-18,3.3,3.3,3.3,3.3,39000,3.3,3.709035586399148,3.922451351918772,-0.213415765519624,-0.15561314657973166
GALT,2021-06-17,3.47,3.47,3.47,3.47,2390,3.47,3.7834056930171744,3.9722474600722735,-0.188841767055099,-0.14116249184475854
GALT,2021-06-16,3.46,3.48,3.45,3.45,9411,3.45,3.840388546293024,4.012427256878056,-0.1720387105850314,-0.12924267304217343
GALT,2021-06-15,3.63,3.67,3.63,3.67,10470,3.67,3.911368281982665,4.0574214374283,-0.1460531554456343,-0.1185436636564587
GALT,2021-06-14,3.7,3.745,3.7,3.745,4276,3.745,3.9552534241613313,4.088415152422564,-0.1331617282612325,-0.11166629070916455
GALT,2021-06-11,3.79,3.82,3.79,3.8,2738,3.8,3.993481319463392,4.115888364616369,-0.1224070451529777,-0.10629243132114755
GALT,2021-06-10,3.88,3.88,3.88,3.88,1730,3.88,4.028659741184008,4.141159433785679,-0.1124996926016708,-0.1022637778631901
GALT,2021-06-09,4.05,4.05,4.0058,4.0388,6608,4.0388,4.055688785035645,4.162052188488532,-0.106363403452887,-0.0997047991785697
GALT,2021-06-08,3.97,3.98,3.9597,3.98,4526,3.98,4.058759473223945,4.171912363567615,-0.1131528903436702,-0.09804014810999034
GALT,2021-06-07,3.88,3.89,3.88,3.89,1266,3.89,4.07307937744648,4.187265352653024,-0.1141859752065439,-0.09426196255157035
GALT,2021-06-04,4.02,4.02,4.02,4.02,2275,4.02,4.106366536982204,4.211046580865266,-0.1046800438830617,-0.08928095938782694
GALT,2021-06-03,4.0,4.045,4.0,4.045,4146,4.045,4.122069543706241,4.226330307334487,-0.1042607636282459,-0.08543118826401824
GALT,2021-06-02,4.02,4.02,4.02,4.02,3209,4.02,4.136082188016466,4.240836731921246,-0.1047545439047796,-0.08072379442296129
GALT,2021-06-01,3.99,4.08,3.99,4.08,5647,4.08,4.157188040383097,4.258503670474946,-0.1013156300918485,-0.07471610705250668
GALT,2021-06-01,3.99,4.08,3.99,4.08,5647,4.08,4.17122222954366,4.272783964112942,-0.101561734569282,-0.06806622629267121
GALT,2021-05-28,4.07,4.0931,4.07,4.0931,2308,4.0931,4.187808089460689,4.288206681241977,-0.1003985917812881,-0.059692349223518494
GALT,2021-05-27,4.1,4.1,4.075,4.075,4334,4.075,4.205027742089905,4.303815215741335,-0.0987874736514298,-0.04951578858407607
GALT,2021-05-26,3.82,3.82,3.78,3.78,11266,3.78,4.228669149742615,4.3221204330006415,-0.0934512832580267,-0.037197867317237635
GALT,2021-05-25,4.03,4.07,4.03,4.07,6381,4.07,4.310245358786727,4.3654900676406925,-0.0552447088539658,-0.023134513332040356
GALT,2021-05-24,4.26,4.26,4.25,4.25,7877,4.25,4.353926333111586,4.389129273051948,-0.0352029399403619,-0.015106964451558985
GALT,2021-05-21,4.35,4.42,4.2789,4.32,13799,4.32,4.3728220300409655,4.400259614896103,-0.0274375848551375,-0.010082970579358246
GALT,2021-05-20,4.18,4.18,4.18,4.18,3644,4.18,4.382426035502959,4.406680384087791,-0.0242543485848312,-0.005744317010413411
GALT,2021-05-19,4.45,4.45,4.36,4.36,11750,4.36,4.4192307692307695,4.424814814814814,-0.0055840455840447,-0.0011168091168089588
GALT,2021-05-18,4.42,4.46,4.42,4.43,11279,4.43,4.43,4.43,0.0,0.0
