Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-06-28,6.72,6.72,6.6792,6.68,16797,6.68,6.648888640326387,6.969860167054478,-0.3209715267280915,-0.34690418386118277
HBM,2021-06-25,6.65,6.71,6.63,6.7099,42672,6.7099,6.643232029476639,6.993048980418837,-0.3498169509421975,-0.35338734814445555
HBM,2021-06-24,6.62,6.67,6.6,6.6183,26166,6.6183,6.631110580290573,7.015700898852344,-0.38459031856177,-0.35427994744502006
HBM,2021-06-23,6.44,6.49,6.3999,6.46,91551,6.46,6.633439776707041,7.047492970760531,-0.4140531940534897,-0.3467023546658323
HBM,2021-06-22,6.24,6.25,6.21,6.23,21492,6.23,6.664974281562866,7.094492408421374,-0.4295181268585075,-0.329864644818918
HBM,2021-06-21,6.13,6.13,6.12,6.12,12854,6.12,6.744060514574297,7.163651801095083,-0.4195912865207862,-0.3049512743090206
HBM,2021-06-18,6.11,6.11,6.04,6.07,22269,6.07,6.857526062678714,7.247143945182691,-0.3896178825039769,-0.2762912712560791
HBM,2021-06-17,6.43,6.43,6.3,6.35,142160,6.35,7.00071261952939,7.341315460797306,-0.3406028412679163,-0.24795961844410463
HBM,2021-06-16,6.51,6.51,6.37,6.45,64952,6.45,7.119024004898369,7.420620697661091,-0.3015966927627218,-0.2247988127381517
HBM,2021-06-15,6.82,6.83,6.74,6.75,46442,6.75,7.240664733061709,7.498270353473978,-0.257605620412269,-0.20559934273200914
HBM,2021-06-14,7.13,7.2,7.06,7.11,26880,7.11,7.3298765027092925,7.558131981751896,-0.2282554790426036,-0.19259777331194416
HBM,2021-06-11,7.2,7.24,7.17,7.18,30737,7.18,7.369854048656437,7.593982540292048,-0.2241284916356107,-0.18368334687927926
HBM,2021-06-10,7.05,7.07,6.97,7.0,47445,7.0,7.4043729665939715,7.627101143515412,-0.2227281769214402,-0.17357206069019637
HBM,2021-06-09,7.11,7.11,6.97,7.08,58608,7.08,7.477895324156512,7.677269234996645,-0.1993739108401335,-0.1612830316323854
HBM,2021-06-08,7.25,7.26,7.11,7.18,39876,7.18,7.550239928548605,7.725050773796377,-0.1748108452477721,-0.15176031183044836
HBM,2021-06-07,7.49,7.52,7.46,7.47,32001,7.47,7.617556279193805,7.768654835700087,-0.1510985565062812,-0.14599767847611742
HBM,2021-06-04,7.5,7.61,7.5,7.61,16878,7.61,7.644384693592679,7.792547222556094,-0.1481625289634154,-0.14472245896857644
HBM,2021-06-03,7.42,7.42,7.2427,7.28,151053,7.28,7.650636456064075,7.807151000360582,-0.156514544296507,-0.14386244146986668
HBM,2021-06-02,7.78,7.782,7.7,7.77,39349,7.77,7.718024902621179,7.849323080389428,-0.1312981777682491,-0.1406994157632066
HBM,2021-06-01,7.68,7.82,7.68,7.81,29010,7.81,7.708574884915938,7.855668926820583,-0.1470940419046442,-0.14304972526194618
HBM,2021-06-01,7.68,7.82,7.68,7.81,29010,7.81,7.690133954900654,7.859322440966229,-0.1691884860655745,-0.14203864610127165
HBM,2021-05-28,7.75,7.77,7.63,7.63,47371,7.63,7.668340128518954,7.863268236243527,-0.1949281077245723,-0.13525118611019593
HBM,2021-05-27,7.42,7.5,7.42,7.47,29707,7.47,7.675311060976946,7.881929695143009,-0.2066186341660634,-0.12033195570660181
HBM,2021-05-26,7.18,7.19,7.06,7.13,59443,7.13,7.712640344790937,7.914884070754451,-0.2022437259635143,-0.0987602860917364
HBM,2021-05-25,7.42,7.42,7.37,7.39,11305,7.39,7.818574952934743,7.977674796414807,-0.1590998434800639,-0.0728894261237919
HBM,2021-05-24,7.4,7.43,7.4,7.43,10489,7.43,7.896497671650152,8.024688780127992,-0.1281911084778402,-0.05133682178472368
HBM,2021-05-21,7.67,7.67,7.63,7.64,6756,7.64,7.981315430131997,8.07226388253823,-0.0909484524062334,-0.03212325011144454
HBM,2021-05-20,7.7,7.7,7.66,7.66,14649,7.66,8.043372781065088,8.106844993141289,-0.063472212076201,-0.017416949537747327
HBM,2021-05-19,7.97,8.05,7.7,7.8,68214,7.8,8.113076923076923,8.142592592592592,-0.0295156695156695,-0.005903133903133906
HBM,2021-05-18,8.3,8.32,8.17,8.17,31927,8.17,8.17,8.17,0.0,0.0
