Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-06-23,3.28,3.28,3.271,3.278,2313,3.278,3.500046095932789,3.74257345598925,-0.242527360056461,-0.17529476386102338
GALT,2021-06-22,3.13,3.145,3.13,3.145,3657,3.145,3.5404181133751145,3.77973933246839,-0.2393212190932754,-0.15848661481216397
GALT,2021-06-21,3.14,3.14,3.0616,3.102,12803,3.102,3.6123123158069537,3.830518479065861,-0.2182061632589076,-0.1382779637418861
GALT,2021-06-18,3.3,3.3,3.3,3.3,39000,3.3,3.7050963732264,3.8887999573911305,-0.1837035841647307,-0.11829591386263084
GALT,2021-06-17,3.47,3.47,3.47,3.47,2390,3.47,3.778750259267564,3.9359039539824208,-0.1571536947148573,-0.10194399628710596
GALT,2021-06-16,3.46,3.48,3.45,3.45,9411,3.45,3.834886670043484,3.9731762703010154,-0.1382896002575306,-0.08814157168016822
GALT,2021-06-15,3.63,3.67,3.63,3.67,10470,3.67,3.904866064596845,4.015030371925096,-0.110164307328251,-0.07560456453582737
GALT,2021-06-14,3.7,3.745,3.7,3.745,4276,3.745,3.947568985432634,4.042632801679103,-0.0950638162464687,-0.06696462883772135
GALT,2021-06-11,3.79,3.82,3.79,3.8,2738,3.8,3.984399710056749,4.066443425813431,-0.082043715756682,-0.059939831985534486
GALT,2021-06-10,3.88,3.88,3.88,3.88,1730,3.88,4.017926930067067,4.087758899878506,-0.0698319698114389,-0.054413861042747605
GALT,2021-06-09,4.05,4.05,4.0058,4.0388,6608,4.0388,4.043004553715625,4.1043796118687865,-0.0613750581531613,-0.050559333850574775
GALT,2021-06-08,3.97,3.98,3.9597,3.98,4526,3.98,4.0437690180275565,4.109625980818289,-0.0658569627907326,-0.04785540277492813
GALT,2021-06-07,3.88,3.89,3.88,3.89,1266,3.89,4.055363384941658,4.119996059283753,-0.0646326743420946,-0.043355012770977
GALT,2021-06-04,4.02,4.02,4.02,4.02,2275,4.02,4.085429454931051,4.138395744026453,-0.0529662890954023,-0.038035597378197596
GALT,2021-06-03,4.0,4.045,4.0,4.045,4146,4.045,4.097325719463969,4.147867403548569,-0.0505416840846004,-0.034302924448896405
GALT,2021-06-02,4.02,4.02,4.02,4.02,3209,4.02,4.106839486639236,4.156096795832455,-0.0492573091932184,-0.030243234539970385
GALT,2021-06-01,3.99,4.08,3.99,4.08,5647,4.08,4.122628484210006,4.166984539499051,-0.0443560552890449,-0.02548971587665836
GALT,2021-06-01,3.99,4.08,3.99,4.08,5647,4.08,4.130379117702734,4.173943302658975,-0.0435641849562404,-0.020773131023561712
GALT,2021-05-28,4.07,4.0931,4.07,4.0931,2308,4.0931,4.139538957285049,4.1814587668716925,-0.0419198095866431,-0.015075367540392017
GALT,2021-05-27,4.1,4.1,4.075,4.075,4334,4.075,4.14798240406415,4.188527468221428,-0.0405450641572775,-0.008364257028829246
GALT,2021-05-26,3.82,3.82,3.78,3.78,11266,3.78,4.161251932075813,4.197609665679142,-0.0363577336033289,-0.00031905524671694933
GALT,2021-05-25,4.03,4.07,4.03,4.07,6381,4.07,4.230570465180507,4.231018438933473,-0.0004479737529665,0.00869061434243605
GALT,2021-05-24,4.26,4.26,4.25,4.25,7877,4.25,4.259765095213326,4.243899914048151,0.0158651811651751,0.010975261366286702
GALT,2021-05-21,4.35,4.42,4.2789,4.32,13799,4.32,4.261540567070294,4.243411907172003,0.0181286598982906,0.009752781416564603
GALT,2021-05-20,4.18,4.18,4.18,4.18,3644,4.18,4.250911579264893,4.237284859745763,0.0136267195191299,0.007658811796133102
GALT,2021-05-19,4.45,4.45,4.36,4.36,11750,4.36,4.263804593676692,4.2418676485254245,0.0219369451512676,0.006166834865383885
GALT,2021-05-18,4.42,4.46,4.42,4.43,11279,4.43,4.246314519799727,4.2324170604074585,0.0138974593922682,0.0022243072939129435
GALT,2021-05-17,4.2,4.2125,4.171,4.171,16615,4.171,4.212917159763314,4.216610425240055,-0.0036932654767412,-0.0006939807306758894
GALT,2021-05-14,4.2051,4.28,4.2051,4.2235,4542,4.2235,4.220538461538461,4.220259259259259,0.0002792022792021,5.5840455840439065e-05
GALT,2021-05-13,4.15,4.22,4.15,4.22,11607,4.22,4.22,4.22,0.0,0.0
