Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-06-23,4.77,4.78,4.75,4.78,24022,4.78,5.406347155603557,5.531521027347666,-0.1251738717441091,-0.006786040278660119
ENDP,2021-06-22,5.1,5.125,5.08,5.125,55379,5.125,5.520228456622386,5.59164270953548,-0.0714142529130938,0.022810917587702127
ENDP,2021-06-21,5.18,5.19,5.16,5.16,36985,5.16,5.592088176008274,5.628974126298318,-0.0368859502900438,0.04636721021290135
ENDP,2021-06-18,5.38,5.4315,5.33,5.4315,294473,5.4315,5.670649662555233,5.666492056402183,0.0041576061530497,0.06718050033863764
ENDP,2021-06-17,5.4,5.42,5.395,5.395,22362,5.395,5.714131419383457,5.685291420914358,0.028839998469099,0.0829362238850346
ENDP,2021-06-16,5.42,5.46,5.4,5.42,89511,5.42,5.772155313816813,5.7085147345875065,0.0636405792293066,0.0964602802390185
ENDP,2021-06-15,5.66,5.66,5.65,5.65,65250,5.65,5.836183552692598,5.731595913354506,0.1045876393380913,0.10466520549144644
ENDP,2021-06-14,6.21,6.24,6.19,6.24,112334,6.24,5.870035107727615,5.738123586422867,0.1319115213047483,0.10468459702978519
ENDP,2021-06-11,6.07,6.08,6.06,6.078,36113,6.078,5.802768763678091,5.697973473336695,0.1047952903413955,0.09787786596104439
ENDP,2021-06-10,5.94,5.94,5.87,5.87,38876,5.87,5.752726720710471,5.667571351203631,0.0851553695068396,0.09614850986595658
ENDP,2021-06-09,5.69,5.75,5.69,5.75,23293,5.75,5.731404306294193,5.6513770592999215,0.0800272469942715,0.0988967949557358
ENDP,2021-06-08,5.64,5.695,5.64,5.68,27655,5.68,5.728023271074955,5.643487224043915,0.0845360470310394,0.10361418194610186
ENDP,2021-06-07,5.45,5.46,5.42,5.44,49461,5.44,5.736754774906765,5.640566201967428,0.0961885729393365,0.10838371567486746
ENDP,2021-06-04,5.78,5.8,5.7501,5.77,19392,5.77,5.790710188526176,5.656611498124822,0.1340986904013537,0.11143250135875017
ENDP,2021-06-03,5.93,5.94,5.9,5.94,20413,5.94,5.7944756773491175,5.647540417974808,0.1469352593743096,0.10576595409809927
ENDP,2021-06-02,6.02,6.07,6.02,6.05,20189,6.05,5.768016709594411,5.624143651412792,0.1438730581816187,0.09547362777904667
ENDP,2021-06-01,5.96,5.99,5.94,5.99,39626,5.99,5.716747020429758,5.590075143525816,0.1266718769039423,0.08337377017840363
ENDP,2021-06-01,5.96,5.99,5.94,5.99,39626,5.99,5.667064660507896,5.558081155007881,0.1089835055000154,0.07254924349701894
ENDP,2021-05-28,5.85,5.94,5.83,5.93,79895,5.93,5.6083491442366045,5.523527647408511,0.0848214968280931,0.06344067799626982
ENDP,2021-05-27,5.61,5.61,5.56,5.57,30097,5.57,5.549867170461441,5.491009859201192,0.0588573112602492,0.058095473288313985
ENDP,2021-05-26,5.37,5.4,5.37,5.4,27854,5.4,5.546206655999885,5.484690647937288,0.0615160080625978,0.057905013795330154
ENDP,2021-05-25,5.63,5.65,5.62,5.65,19349,5.65,5.572789684363501,5.49146589977227,0.0813237845912313,0.057002265228513455
ENDP,2021-05-24,5.61,5.65,5.61,5.65,18636,5.65,5.558751445156864,5.478783171754052,0.0799682734028124,0.05092188538783397
ENDP,2021-05-21,5.75,5.75,5.7,5.71,54231,5.71,5.542160798821748,5.465085825494376,0.0770749733273721,0.043660288384089356
ENDP,2021-05-20,5.64,5.65,5.6,5.6,25694,5.6,5.511644580425703,5.445492691533927,0.0661518888917758,0.03530661714826866
ENDP,2021-05-19,5.66,5.66,5.58,5.58,25033,5.58,5.495579958684921,5.433132106856641,0.0624478518282796,0.027595299212391875
ENDP,2021-05-18,5.73,5.83,5.73,5.7744,26748,5.7744,5.4802308602639975,5.421382675405173,0.0588481848588244,0.01888216105841994
ENDP,2021-05-17,5.71,5.71,5.65,5.65,46273,5.65,5.426745562130178,5.393141289437587,0.0336042726925915,0.008890655108318804
ENDP,2021-05-14,5.57,5.575,5.53,5.53,17329,5.53,5.386153846153847,5.372592592592594,0.013561253561253,0.002712250712250608
ENDP,2021-05-13,5.42,5.43,5.3263,5.36,43129,5.36,5.36,5.36,0.0,0.0
