Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-06-23,1.88,1.88,1.88,1.88,4123,1.88,2.005690204718405,2.007334965117469,-0.0016447603990643,0.03609927487172203
NGD,2021-06-22,1.91,1.93,1.89,1.92,74993,1.92,2.02854296921266,2.017521762326867,0.0110212068857933,0.04553528368941851
NGD,2021-06-21,1.89,1.9,1.885,1.8985,58059,1.8985,2.0482780545240526,2.0253235033130164,0.0229545512110362,0.054163802890324804
NGD,2021-06-18,1.98,1.99,1.97,1.975,30384,1.975,2.0755104280738808,2.0354693835780577,0.040041044495823,0.06196611581014693
NGD,2021-06-17,2.0,2.03,1.98,2.0,346265,2.0,2.093785051360041,2.0403069342643025,0.0534781170957385,0.0674473836387279
NGD,2021-06-16,2.14,2.14,2.12,2.1399,48609,2.1399,2.110836878880048,2.0435314890054466,0.0673053898746016,0.07093970027447523
NGD,2021-06-15,2.19,2.19,2.18,2.18,33040,2.18,2.105552675040057,2.035822008125882,0.0697306669141748,0.07184827787444373
NGD,2021-06-14,2.12,2.1315,2.11,2.1315,133330,2.1315,2.0920167977746127,2.024287768775953,0.0677290289986598,0.07237768061451094
NGD,2021-06-11,2.16,2.18,2.16,2.17,65496,2.17,2.084838033733633,2.015710790278029,0.069127243455604,0.0735398435184737
NGD,2021-06-10,2.0,2.04,2.0,2.04,414535,2.04,2.0693540398670214,2.003367653500272,0.0659863863667498,0.07464299353419111
NGD,2021-06-09,2.07,2.08,2.07,2.08,67065,2.08,2.074691138024661,2.000437065780293,0.074254072244368,0.07680714532605154
NGD,2021-06-08,2.11,2.12,2.1,2.11,47938,2.11,2.0737258903927818,1.994072031042717,0.0796538593500648,0.07744541359647239
NGD,2021-06-07,2.09,2.1,2.07,2.08,71249,2.08,2.067130597736924,1.9847977935261345,0.0823328042107895,0.07689330215807427
NGD,2021-06-04,2.1,2.11,2.1,2.11,81211,2.11,2.064790706416365,1.9771816170082253,0.0876090894081396,0.07553342664489544
NGD,2021-06-03,2.13,2.14,2.1,2.13,226965,2.13,2.056570834855704,1.9665561463688837,0.0900146884868204,0.0725145109540844
NGD,2021-06-02,2.14,2.17,2.13,2.15,144798,2.15,2.043220077556741,1.953480638078394,0.0897394394783468,0.06813946657090043
NGD,2021-06-01,2.13,2.14,2.12,2.13,49425,2.13,2.023805546203421,1.9377590891246657,0.0860464570787553,0.06273947334403883
NGD,2021-06-01,2.13,2.14,2.12,2.13,49425,2.13,2.004497463694952,1.9223798162546388,0.0821176474403131,0.0569127274103597
NGD,2021-05-28,2.08,2.085,2.07,2.0702,37047,2.0702,1.9816788207303977,1.90577020155501,0.0759086191753877,0.050611497402871346
NGD,2021-05-27,2.09,2.1,2.0811,2.1,32578,2.1,1.9655840608631971,1.892615817679411,0.0729682431837863,0.04428721695974225
NGD,2021-05-26,2.08,2.09,2.07,2.08,34473,2.08,1.9411447992019608,1.876025083093764,0.0651197161081966,0.03711696040373127
NGD,2021-05-25,2.04,2.04,2.03,2.03,101983,2.03,1.9158983990568623,1.859707089741265,0.0561913093155974,0.030116271477614857
NGD,2021-05-24,2.05,2.05,2.04,2.045,107820,2.045,1.8951526534308372,1.8460836569205663,0.049068996510271,0.02359751201811926
NGD,2021-05-21,1.99,1.99,1.9819,1.9819,72569,1.9819,1.8679076813273527,1.830170349474212,0.0377373318531415,0.01722964089508136
NGD,2021-05-20,1.92,1.94,1.92,1.9346,79138,1.9346,1.8471818052050537,1.8180319774321487,0.0291498277729049,0.012102718155566537
NGD,2021-05-19,1.89,1.92,1.88,1.91,126032,1.91,1.831287587969609,1.808706535626721,0.0225810523428884,0.007840940751231927
NGD,2021-05-18,1.95,1.95,1.94,1.94,59492,1.94,1.81697624032772,1.8006030584768582,0.0163731818508616,0.004155912853317857
NGD,2021-05-17,1.85,1.86,1.84,1.845,115803,1.845,1.7946082840236688,1.7894513031550068,0.005156980868662,0.0011015956039318465
NGD,2021-05-14,1.8,1.8,1.78,1.7901,92398,1.7901,1.785446153846154,1.7850074074074074,0.0004387464387465,8.77492877493058e-05
NGD,2021-05-13,1.8,1.8,1.77,1.7846,148784,1.7846,1.7846,1.7846,0.0,0.0
