Symbol,Date,Open,High,Low,Close,Volume
ADAP,2021-10-01,5.25,5.35,5.25,5.295,21261
ADAP,2021-09-30,5.2,5.2023,5.2,5.2023,10629
ADAP,2021-09-29,5.53,5.55,5.5,5.55,7775
ADAP,2021-09-28,5.73,5.75,5.67,5.7024,17965
ADAP,2021-09-27,5.75,5.76,5.75,5.76,4565
ADAP,2021-09-24,5.73,5.75,5.65,5.65,12571
ADAP,2021-09-23,5.79,5.86,5.79,5.8295,14351
ADAP,2021-09-22,5.51,5.5537,5.51,5.5537,27262
ADAP,2021-09-21,5.12,5.12,5.12,5.12,7620
ADAP,2021-09-20,5.2,5.245,5.13,5.135,25095
ADAP,2021-09-17,5.23,5.36,5.23,5.26,34299
ADAP,2021-09-16,5.41,5.41,5.3,5.3,38970
ADAP,2021-09-15,5.35,5.41,5.34,5.35,51530
