Symbol,Date,Open,High,Low,Close,Volume,DNN SMA,DNN spanTwelveEMA,DNN spanTwntySixEMA,DNN_x,DNN_y
DNN,2020-10-27,0.32,0.3249,0.32,0.321201,93755,0.321201,0.34782795034703656,0.37299155988829374,-0.02516360954125718,-0.024340860850227033
DNN,2020-10-26,0.33,0.3354,0.325,0.327,344610,0.327,0.35266921404649776,0.3771348046793572,-0.02446559063285947,-0.024135173677469493
DNN,2020-10-23,0.3497,0.3497,0.34299999999999997,0.3476,53481,0.3476000000000001,0.3573363438731337,0.3811455890537058,-0.023809245180572147,-0.024052569438622
DNN,2020-10-22,0.3496,0.3539,0.342,0.349,131735,0.3490000000000001,0.35910658821370345,0.3838292361780023,-0.02472264796429885,-0.02411340050313446
DNN,2020-10-21,0.35700000000000004,0.35700000000000004,0.35,0.3537,78456,0.3537000000000001,0.3609441497071041,0.3866155750722425,-0.02567142536513839,-0.02396108863784336
DNN,2020-10-20,0.3481,0.3499,0.345,0.3451,55860,0.3451000000000001,0.3622612678356684,0.3892488210780219,-0.026987553242353468,-0.0235335044560196
DNN,2020-10-19,0.35,0.3543,0.34051,0.34544899999999995,404201,0.3454490000000001,0.3653814983512445,0.3927807267642637,-0.027399228413019228,-0.022669992259436132
DNN,2020-10-16,0.3411,0.349,0.3318,0.3378,567794,0.33780000000000004,0.3690055889605616,0.3965672649054048,-0.027561675944843208,-0.02148768322104037
DNN,2020-10-15,0.35,0.35,0.34,0.34105,708753,0.3410500000000001,0.3746793324079364,0.4012686460978371,-0.02658931368990075,-0.01996918504008967
DNN,2020-10-14,0.3425,0.344,0.3356,0.33689,690001,0.3368900000000001,0.38079375648210667,0.4060861377856641,-0.025292381303557376,-0.018314152877636915
DNN,2020-10-13,0.35,0.3517,0.3411,0.3418,392455,0.3418,0.3887762576606715,0.4116218288085172,-0.02284557114784569,-0.016569595771156784
DNN,2020-10-12,0.3551,0.3595,0.35,0.35,741517,0.35,0.3973173954171572,0.41720757511319856,-0.0198901796960414,-0.015000601926984544
DNN,2020-10-09,0.3701,0.3771,0.37005,0.37240100000000004,639472,0.3724010000000001,0.4059205582202766,0.4225841811222545,-0.01666362290197787,-0.013778207484720343
DNN,2020-10-08,0.38,0.3898,0.36,0.3787,4499253,0.3787,0.412015023351236,0.4265988356120349,-0.014583812260798912,-0.01305685363040596
DNN,2020-10-07,0.4198,0.42100000000000004,0.41,0.4186,46804,0.4186,0.418072300324188,0.4304307424609977,-0.012358442136809757,-0.012675113972807735
DNN,2020-10-06,0.4294,0.43,0.42200000000000004,0.4238,130600,0.4238,0.41797635492858576,0.4313772018578775,-0.013400846929291776,-0.012754281931807242
DNN,2020-10-05,0.42,0.4245,0.4101,0.4102,84915,0.4102000000000001,0.4169175103701467,0.43198337800650777,-0.015065867636361032,-0.01259264068243612
DNN,2020-10-02,0.4,0.401,0.3911,0.3971,122848,0.3971000000000001,0.4181388758919916,0.4337260482470284,-0.01558717235503676,-0.011974333943954876
DNN,2020-10-01,0.426,0.426,0.41,0.4121,77539,0.4121000000000001,0.421964126054172,0.4366561321067906,-0.014692006052618669,-0.011071124341184405
DNN,2020-09-30,0.41,0.4109,0.395,0.3993,331595,0.3993000000000001,0.4237576035185669,0.43862062267533386,-0.01486301915676702,-0.010165903913325853
DNN,2020-09-29,0.4236,0.425,0.4191,0.42,59840,0.42000000000000015,0.4282044405219426,0.44176627248936057,-0.013561831967417948,-0.008991625102465574
DNN,2020-09-28,0.42,0.4344,0.4068,0.4181,84202,0.4181000000000002,0.4296961569804776,0.4435075742885095,-0.013811417308031815,-0.007849073386227479
DNN,2020-09-25,0.41100000000000003,0.4188,0.397,0.397,59956,0.3970000000000001,0.4318045491587463,0.4455401802315902,-0.013735631072843923,-0.006358487405776365
DNN,2020-09-24,0.42,0.42,0.4,0.4059,117921,0.40590000000000015,0.4381326490057911,0.44942339465011744,-0.01129074564432636,-0.004514201489009474
DNN,2020-09-23,0.423,0.423,0.4,0.405499,154976,0.4054990000000002,0.4439931306432077,0.4529052662221268,-0.008912135578919124,-0.0028200654501802525
DNN,2020-09-22,0.42,0.4249,0.42,0.4249,73531,0.4249000000000002,0.4509920634874272,0.4566977675198969,-0.005705704032469672,-0.0012970479179955485
DNN,2020-09-21,0.4311,0.434,0.4213,0.4242,158272,0.4242000000000002,0.4557360750305958,0.4592415889214886,-0.00350551389089282,-0.00019488388937701753
DNN,2020-09-18,0.451,0.455999,0.45,0.45,75197,0.4500000000000002,0.4614699068543404,0.4620449160352077,-0.0005750091808672253,0.0006327736110019191
DNN,2020-09-17,0.46,0.4704,0.441,0.4513,103495,0.4513000000000002,0.4635553444642205,0.4630085093180242,0.0005468351461963006,0.000934719308969219
DNN,2020-09-16,0.4705,0.4765,0.46,0.46134899999999995,102358,0.4613490000000002,0.4657835889122606,0.4639451900634661,0.001838398848794498,0.0010316903496624486
DNN,2020-09-15,0.48,0.4999,0.475,0.486,166835,0.4860000000000002,0.466589877805399,0.4641528852685434,0.0024369925368555308,0.0008300132248794223
DNN,2020-09-14,0.445,0.4699,0.445,0.4603,67546,0.4603000000000002,0.4630607646791079,0.4624051160900269,0.0006556485890809594,0.00042826839688538115
DNN,2020-09-11,0.47,0.4794,0.46,0.4634,104966,0.4634000000000002,0.4635627218934912,0.4625735253772291,0.0009891965162620586,0.0003714233488364727
DNN,2020-09-10,0.485,0.485,0.4751,0.4751,112684,0.4751000000000002,0.4635923076923078,0.4625074074074074,0.001084900284900325,0.00021698005698007617
DNN,2020-09-09,0.4617,0.47600000000000003,0.4615,0.4615,66917,0.4615000000000003,0.4615,0.4615,0.0,0.0
