Symbol,Date,Open,High,Low,Close,Volume,JFU SMA,JFU spanTwelveEMA,JFU spanTwntySixEMA,JFU_x,JFU_y
JFU,2020-10-27,1.45,1.4622,1.36,1.42,428355,1.42,1.2129969351502754,1.1058287203374546,0.1071682148128208,0.042232938993713345
JFU,2020-10-26,1.37,1.38,1.3,1.3336,431411,1.3335999999999997,1.1753600142685074,1.0806950179644508,0.09466499630405667,0.025999120038936483
JFU,2020-10-23,1.4,1.48,1.38,1.425,440410,1.4249999999999996,1.1465891077718724,1.0604626194016071,0.08612648837026549,0.008832650972656434
JFU,2020-10-22,1.58,1.605,1.41,1.4501,2070843,1.4500999999999995,1.0959689455485764,1.0312996289537355,0.06466931659484088,-0.010490808376745774
JFU,2020-10-21,1.48,1.9,1.47,1.655,9167208,1.6549999999999998,1.0315814811028632,0.9977955992700344,0.033785881832828824,-0.029280839619642434
JFU,2020-10-20,1.06,1.08,1.01,1.02,482573,1.0199999999999998,0.9182326594852018,0.9452192472116372,-0.02698658772643525,-0.04504751998276025
JFU,2020-10-19,0.9194,0.9195,0.9008,0.9195,100841,0.9194999999999998,0.8997295066643294,0.939236786988568,-0.039507280324238565,-0.04956275304684147
JFU,2020-10-16,0.9079999999999999,0.9079999999999999,0.8611,0.8771,117889,0.8770999999999998,0.8961348715123894,0.9408157299476534,-0.04468085843526404,-0.05207662122749217
JFU,2020-10-15,0.855,0.87,0.8301,0.8507,88874,0.8506999999999998,0.8995957572419147,0.9459129883434656,-0.04631723110155106,-0.05392556192554919
JFU,2020-10-14,0.89,0.9042,0.85,0.8673,164638,0.8672999999999997,0.9084858949222628,0.9535300274109431,-0.04504413248868022,-0.055827644631548747
JFU,2020-10-13,0.9079,0.915899,0.89,0.8909999999999999,28137,0.8909999999999998,0.9159742394535832,0.9604284296038184,-0.044454190150235114,-0.058523522667265876
JFU,2020-10-12,0.92,0.93,0.88,0.9101,113441,0.9101,0.9205150102633256,0.9659827039721238,-0.04546769370879822,-0.06204085579652357
JFU,2020-10-09,0.9390000000000001,0.958,0.92,0.9302,39984,0.9302,0.9224086484930212,0.9704533202898936,-0.04804467179687255,-0.0661841463184549
JFU,2020-10-08,0.96,0.96,0.932,0.9412,35172,0.9412,0.9209920391281159,0.9736735859130852,-0.05268154678496928,-0.07071901494885052
JFU,2020-10-07,0.9603,0.9603,0.932,0.9494809999999999,47654,0.9494809999999998,0.9173178644241372,0.976271472786132,-0.058953608361995036,-0.07522838198982083
JFU,2020-10-06,0.9098,0.924,0.9,0.9081,84534,0.9080999999999998,0.911470021592162,0.9784147106090229,-0.06694468901686068,-0.07929707539677734
JFU,2020-10-05,0.865,0.89,0.865,0.8807,56090,0.8806999999999997,0.912082752790737,0.9840398874577444,-0.07195713466700747,-0.08238517199175645
JFU,2020-10-02,0.96,0.96,0.92,0.9299,351943,0.9298999999999996,0.9177887078435985,0.9923070784543639,-0.07451837061076573,-0.0849921813229437
JFU,2020-10-01,0.872,0.93,0.872,0.92,158810,0.9199999999999996,0.9155866547242526,0.9972996447307132,-0.0817129900064606,-0.08761063400098824
JFU,2020-09-30,0.99,1.01,0.9289,0.9857,734917,0.9856999999999996,0.9147842283104805,1.0034836163091705,-0.08869938799868983,-0.08908504499962015
JFU,2020-09-29,0.8591,0.8798,0.823,0.8601,58970,0.8600999999999994,0.9018904516396586,1.0049063056139038,-0.10301585397424518,-0.08918145924985267
JFU,2020-09-28,0.8453,0.858,0.812,0.8497,57774,0.8496999999999996,0.909488715574142,1.016490810063016,-0.1070020944888741,-0.08572286056875454
JFU,2020-09-25,0.79,0.85,0.775,0.8,60600,0.7999999999999997,0.920359391133077,1.0298340748680574,-0.10947468373498047,-0.08040305208872471
JFU,2020-09-24,0.78,0.78,0.72,0.7431,376783,0.7430999999999996,0.9422429167936364,1.048220800857502,-0.10597788406386566,-0.07313514417716077
JFU,2020-09-23,0.872,0.88,0.86,0.875051,59314,0.8750509999999997,0.9784507198470248,1.0726304649261025,-0.09417974507907756,-0.06492445920548454
JFU,2020-09-22,0.8715,0.8779,0.862,0.8696,25684,0.8695999999999997,0.9972506689101202,1.0884368221201903,-0.09118615321007018,-0.05761063773708626
JFU,2020-09-21,0.89,0.91,0.8561,0.8739,145961,0.8738999999999996,1.020459881439233,1.1059437678898054,-0.08548388645057248,-0.04921675886884027
JFU,2020-09-18,0.91,0.9372,0.905,0.9062,138041,0.9061999999999996,1.0471071326100023,1.12450726932099,-0.07740013671098732,-0.04014997697340722
JFU,2020-09-17,0.9197,0.9197,0.89,0.9079999999999999,79131,0.9079999999999996,1.0727266112663665,1.141971850866669,-0.06924523960030249,-0.030837437039012074
JFU,2020-09-16,0.91,0.929,0.8904,0.9055,131558,0.9054999999999996,1.1026769042238878,1.1606895989360024,-0.058012694712114676,-0.021235486398689468
JFU,2020-09-15,0.9,0.9162,0.885101,0.9074,127122,0.9073999999999997,1.1385272504464128,1.1811047668508827,-0.04257751640446994,-0.012041184320333163
JFU,2020-09-14,0.9435,0.99,0.94,0.9852,279615,0.9851999999999994,1.180550386891215,1.203001148198953,-0.02245076130773826,-0.004407101299298968
JFU,2020-09-11,1.26,1.28,1.0,1.11,2553127,1.1099999999999994,1.2160686390532542,1.2204252400548696,-0.00435660100161539,0.0001038137028108022
JFU,2020-09-10,1.33,1.33,1.2726,1.3,77019,1.2999999999999992,1.235353846153846,1.2292592592592593,0.006094586894586751,0.0012189173789173503
JFU,2020-09-09,1.26,1.26,1.22,1.2236,26387,1.2235999999999991,1.2236,1.2236,0.0,0.0
