Symbol,Date,Open,High,Low,Close,Volume,LIZI SMA,LIZI spanTwelveEMA,LIZI spanTwntySixEMA,LIZI_x,LIZI_y
LIZI,2020-10-27,2.12,2.1399,2.05,2.1,63573,2.1,2.2681057119059616,2.518937145761902,-0.2508314338559403,-0.2425096022204055
LIZI,2020-10-26,2.13,2.17,2.12,2.145,37751,2.145,2.2986703867979545,2.5524521174228543,-0.2537817306248997,-0.24042914431152176
LIZI,2020-10-23,2.0,2.11,2.0,2.07,70400,2.07,2.326610457124856,2.5850482868166833,-0.2584378296918275,-0.23709099773317727
LIZI,2020-10-22,2.03,2.05,2.02,2.03,65454,2.03,2.3732669038748293,2.626252149762017,-0.2529852458871886,-0.23175428974351472
LIZI,2020-10-21,2.12,2.1698,2.08,2.0801,146253,2.0800999999999994,2.435679068215707,2.673952321742979,-0.238273253527272,-0.22644655070759645
LIZI,2020-10-20,2.23,2.27,2.1431,2.175,242402,2.174999999999999,2.5003298078912897,2.7214605074824174,-0.2211306995911273,-0.22348987500267753
LIZI,2020-10-19,2.31,2.3357,2.21,2.23,247448,2.2299999999999995,2.5594806820533424,2.7651773480810102,-0.20569666602766776,-0.22407966885556496
LIZI,2020-10-16,2.5,2.5399,2.3877,2.41,247149,2.41,2.619386260608496,2.8079915359274907,-0.1886052753189955,-0.22867541956253923
LIZI,2020-10-15,2.49,2.515,2.36,2.41,216767,2.41,2.6574564898100403,2.8398308588016903,-0.18237436899164994,-0.23869295562342535
LIZI,2020-10-14,2.61,2.64,2.5,2.5,306304,2.5,2.7024485788664108,2.8742173275058254,-0.17176874863941416,-0.2527726022813692
LIZI,2020-10-13,3.03,3.06,2.8,2.865,964094,2.865,2.7392574113875767,2.9041547137062915,-0.1648973023187148,-0.2730235656918579
LIZI,2020-10-12,3.93,4.45,3.73,4.1,28604663,4.1,2.7163951225489544,2.907287090802795,-0.1908919682538404,-0.3000551315351436
LIZI,2020-10-09,2.39,2.41,2.3,2.34,59377,2.34,2.4648305993760373,2.8118700580670177,-0.3470394586909813,-0.32734592235546944
LIZI,2020-10-08,2.21,2.31,2.21,2.23,19960,2.2300000000000004,2.4875270719898617,2.84961966271238,-0.3620925907225177,-0.3224225382715917
LIZI,2020-10-07,2.24,2.3,2.23,2.28,18513,2.28,2.5343501759880187,2.89918923572937,-0.3648390597413513,-0.3125050251588599
LIZI,2020-10-06,2.3,2.305,2.21,2.23,11991,2.23,2.580595662531295,2.9487243745877194,-0.3681287120564245,-0.29942151651323706
LIZI,2020-10-05,2.28,2.42,2.25,2.27,34779,2.27,2.644340328446076,3.0062223245547366,-0.3618819961086617,-0.2822447176274402
LIZI,2020-10-02,2.49,2.49,2.39,2.46,19178,2.4600000000000004,2.7124022063453617,3.0651201105191164,-0.3527179041737547,-0.262335398007135
LIZI,2020-10-01,2.3,2.4,2.3,2.4,60159,2.4000000000000004,2.7582935165899727,3.113529719360645,-0.3552362027706728,-0.2397397714654801
LIZI,2020-09-30,2.13,2.21,2.13,2.2013,15973,2.2013000000000003,2.8234377923336043,3.170612096909497,-0.3471743045758933,-0.21086566363918202
LIZI,2020-09-29,2.33,2.3764,2.3,2.3,1931,2.3000000000000007,2.9365537545760776,3.2481570646622577,-0.3116033100861801,-0.1767885034050043
LIZI,2020-09-28,2.5,2.5035,2.4,2.49,10185,2.490000000000001,3.0522908008626373,3.3240096298352384,-0.2717188289726007,-0.1430848017347103
LIZI,2020-09-25,2.5,2.6499,2.5,2.53,6914,2.5300000000000007,3.1545254919285712,3.3907304002220564,-0.2362049082934856,-0.11092629492523759
LIZI,2020-09-24,2.63,2.63,2.4,2.5,17056,2.5000000000000013,3.268075581370129,3.4595888322398216,-0.19151325086969215,-0.07960664158317568
LIZI,2020-09-23,2.78,2.91,2.78,2.88,11329,2.880000000000001,3.407725687073789,3.536355938819008,-0.1286302517452178,-0.05162998926154645
LIZI,2020-09-22,3.27,3.27,3.1,3.165,15535,3.1650000000000014,3.5036758119962967,3.5888644139245285,-0.08518860192823086,-0.03237992364062839
LIZI,2020-09-21,3.35,3.49,3.3,3.3,12853,3.3000000000000007,3.5652532323592605,3.6227735670384895,-0.0575203346792299,-0.019177754068727543
LIZI,2020-09-18,3.61,3.7,3.36,3.41,41569,3.410000000000001,3.6134810927882173,3.6485954524015702,-0.03511435961335296,-0.009592108916102175
LIZI,2020-09-17,3.63,3.8,3.58,3.62,28150,3.620000000000001,3.6504776551133467,3.6676830885936953,-0.017205433480348198,-0.003211546241789478
LIZI,2020-09-16,3.58,3.66,3.58,3.58,12651,3.5800000000000014,3.6560190469521374,3.6714977356811915,-0.015478688729053669,0.00028692556785031315
LIZI,2020-09-15,3.52,3.58,3.52,3.53,4697,3.530000000000001,3.6698406918525266,3.6788175545356863,-0.008976862683160114,0.0042283291420764195
LIZI,2020-09-14,3.65,3.65,3.5,3.5,3377,3.5000000000000013,3.695266272189349,3.6907229588985415,0.004543313290807927,0.007529627098385442
LIZI,2020-09-11,3.7,3.79,3.7,3.79,700,3.790000000000002,3.7307692307692313,3.705980795610425,0.02478843515880591,0.008276205550279931
LIZI,2020-09-10,3.89,3.94,3.86,3.94,470,3.94,3.72,3.6992592592592586,0.02074074074074117,0.004148148148148323
LIZI,2020-09-09,3.63,3.68,3.63,3.68,1301,3.680000000000001,3.68,3.68,0.0,0.0
