Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-08-19,3.87,3.87,3.87,3.87,3562,3.87,3.755758388598829,3.755266581006184,0.0004918075926458,-0.04989401411102024
ADAP,2021-08-18,3.82,3.82,3.79,3.79,4168,3.79,3.734987186525889,3.746087907486678,-0.0111007209607887,-0.06249046953693655
ADAP,2021-08-17,3.95,3.95,3.93,3.95,12417,3.95,3.724984856803324,3.742574940085612,-0.0175900832822883,-0.07533790668097338
ADAP,2021-08-16,3.95,3.95,3.89,3.89,15966,3.89,3.684073012585746,3.7259809352924607,-0.0419079227067147,-0.08977486253064473
ADAP,2021-08-13,3.84,3.84,3.8,3.84,14180,3.84,3.646631742146791,3.7128594101158576,-0.0662276679690667,-0.10174159748662724
ADAP,2021-08-12,3.69,3.735,3.69,3.725,8130,3.725,3.611473877082571,3.702688162925126,-0.0912142858425548,-0.11062007986601737
ADAP,2021-08-11,3.55,3.6,3.55,3.6,12832,3.6,3.5908327638248565,3.700903215959136,-0.1100704521342792,-0.11547152837188299
ADAP,2021-08-10,3.55,3.59,3.54,3.54,21012,3.54,3.5891659936111937,3.708975473235866,-0.1198094796246729,-0.1168217974312838
ADAP,2021-08-09,3.47,3.58,3.47,3.56,11369,3.56,3.598105265176865,3.722493511094736,-0.1243882459178706,-0.11607487688293662
ADAP,2021-08-06,3.5,3.535,3.5,3.51,2267,3.51,3.605033495209023,3.7354929919823143,-0.1304594967732919,-0.11399653462420298
ADAP,2021-08-05,3.46,3.46,3.46,3.46,7977,3.46,3.622312312519754,3.7535324313409,-0.1312201188211461,-0.10988079408693084
ADAP,2021-08-04,3.49,3.49,3.47,3.47,3283,3.47,3.6518236420688,3.777015025848172,-0.1251913837793719,-0.104545962903377
ADAP,2021-08-03,3.58,3.6,3.58,3.6,8000,3.6,3.684882486081309,3.801576227916026,-0.1166937418347164,-0.09938460768437828
ADAP,2021-08-02,3.655,3.655,3.58,3.58,12553,3.58,3.7003156653688207,3.817702326149308,-0.1173866607804874,-0.0950573241467936
ADAP,2021-07-30,3.57,3.58,3.5068,3.57,9725,3.57,3.722191240890425,3.836718512241253,-0.1145272713508283,-0.08947498998837014
ADAP,2021-07-29,3.69,3.7,3.69,3.7,4502,3.7,3.749862375597774,3.858055993220553,-0.1081936176227791,-0.0832119196477557
ADAP,2021-07-28,3.55,3.5812,3.55,3.5812,2779,3.5812,3.758928262070096,3.870700472678197,-0.1117722106081009,-0.07696649515399985
ADAP,2021-07-27,3.51,3.51,3.51,3.51,3571,3.51,3.7912424915373855,3.893860510492453,-0.1026180189550665,-0.06826506629047457
ADAP,2021-07-26,3.59,3.61,3.59,3.6,3526,3.6,3.8423774899987295,3.92456935133185,-0.0821918613331198,-0.059676828124326356
ADAP,2021-07-23,3.83,3.84,3.81,3.81,6014,3.81,3.886446124543953,3.950534899438397,-0.064088774894444,-0.05404806982212786
ADAP,2021-07-22,3.98,3.98,3.98,3.98,4292,3.98,3.9003454199155807,3.961777691393469,-0.0614322714778881,-0.05153789355404892
ADAP,2021-07-21,3.95,3.95,3.95,3.95,4503,3.95,3.885862768991141,3.9603199067049455,-0.0744571377138054,-0.04906429907308912
ADAP,2021-07-20,3.67,3.6869,3.67,3.6869,2966,3.6869,3.874201454262258,3.9611454992413417,-0.0869440449790843,-0.042716089412910246
ADAP,2021-07-19,3.65,3.65,3.65,3.65,5036,3.65,3.908256264128122,3.983085139180649,-0.0748288750525265,-0.03165910052136682
ADAP,2021-07-16,3.79,3.83,3.79,3.8,15297,3.8,3.9552119485150543,4.009731950315101,-0.0545200018000464,-0.020866656888576772
ADAP,2021-07-15,3.72,3.72,3.72,3.72,3152,3.72,3.9834323027905194,4.026510506340309,-0.0430782035497907,-0.012453320660709349
ADAP,2021-07-14,3.88,3.9,3.88,3.9,1951,3.9,4.031329085116068,4.051031346847534,-0.0197022617314663,-0.004797099938439218
ADAP,2021-07-13,3.94,3.94,3.94,3.94,2229,3.94,4.0552071005917165,4.063113854595336,-0.0079067540036197,-0.001070809490182647
ADAP,2021-07-12,4.13,4.13,4.1,4.11,5522,4.11,4.076153846153846,4.072962962962963,0.0031908831908831,0.0006381766381766241
ADAP,2021-07-09,4.07,4.07,4.07,4.07,3648,4.07,4.07,4.07,0.0,0.0
