Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-08-19,3.7,3.73,3.6,3.61,76575,3.61,4.05762779840259,4.167154211001872,-0.1095264125992816,0.030897155531869495
ENDP,2021-08-18,3.78,3.806,3.76,3.76,38791,3.76,4.139014670839425,4.211726547882021,-0.0727118770425958,0.06600304756465727
ENDP,2021-08-17,3.76,3.76,3.71,3.71,52855,3.71,4.207926429173866,4.247864671712583,-0.0399382425387173,0.10068177871647055
ENDP,2021-08-16,3.89,3.915,3.88,3.89,33579,3.89,4.298458507205478,4.29089384544959,0.0075646617558877,0.13583678403026753
ENDP,2021-08-13,4.16,4.16,4.1301,4.1301,16624,4.1301,4.372723690333746,4.322965353085557,0.0497583372481891,0.16790481459886245
ENDP,2021-08-12,3.91,3.945,3.86,3.89,62911,3.89,4.416837088576246,4.338394581332402,0.0784425072438441,0.19744143393653077
ENDP,2021-08-11,4.37,4.37,4.11,4.13,193217,4.13,4.512625650135563,4.374266147838994,0.1383595022965691,0.22719116560970243
ENDP,2021-08-10,4.41,4.41,4.37,4.39,25804,4.39,4.58219395016021,4.393807439666114,0.1883865104940962,0.24939908143798573
ENDP,2021-08-09,4.31,4.315,4.28,4.28,55021,4.28,4.6171383047347945,4.394112034839403,0.2230262698953913,0.26465222417395806
ENDP,2021-08-06,4.75,4.8346,4.73,4.75,155750,4.75,4.678436178322938,4.403240997626555,0.2751951806963832,0.2750587127435997
ENDP,2021-08-05,4.55,4.5981,4.55,4.59,66212,4.59,4.665424574381655,4.375500277436679,0.2899242969449762,0.27502459575540383
ENDP,2021-08-04,4.66,4.69,4.6,4.6429,62397,4.6429,4.679138133360137,4.358340299631613,0.3207978337285242,0.27129967045801073
ENDP,2021-08-03,4.98,4.98,4.89,4.9,71943,4.9,4.685726884880162,4.335575523602143,0.3501513612780194,0.25892512964038233
ENDP,2021-08-02,5.11,5.15,5.07,5.07,38242,5.07,4.646768136676554,4.2904215654903135,0.3563465711862408,0.23611857173097325
ENDP,2021-07-30,4.99,4.99,4.94,4.94,50355,4.94,4.569816888799564,4.228055290729539,0.3417615980700255,0.20606157186715635
ENDP,2021-07-29,5.24,5.25,5.205,5.22,44511,5.22,4.502510868581303,4.171099713987902,0.3314111545934013,0.17213656531643906
ENDP,2021-07-28,4.92,4.94,4.885,4.93,32556,4.93,4.372058299232449,4.087187691106934,0.284870608125515,0.13231791799719847
ENDP,2021-07-27,5.0,5.03,4.99,5.0199,54907,5.0199,4.270614353638348,4.019762706395488,0.2508516472428601,0.09417974546511931
ENDP,2021-07-26,4.95,4.95,4.9074,4.94,51342,4.94,4.134380599754412,3.9397517229071273,0.1946288768472843,0.055011770020684095
ENDP,2021-07-23,4.86,4.88,4.7,4.7221,117625,4.7221,3.987904345164305,3.859731860739697,0.1281724844246077,0.020107493314034015
ENDP,2021-07-22,4.59,4.6,4.42,4.4843,393773,4.4843,3.8544142261032697,3.790742409598873,0.0636718165043968,-0.00690875446360952
ENDP,2021-07-21,4.26,4.46,4.26,4.419,326708,4.419,3.739889539940227,3.735257802366783,0.0046317375734448,-0.0245538972056111
ENDP,2021-07-20,3.5,3.55,3.45,3.55,88508,3.55,3.6164149108384502,3.6805584265561255,-0.0641435157176748,-0.03185030590037485
ENDP,2021-07-19,3.48,3.48,3.4,3.4233,88735,3.4233,3.6284903491727145,3.691003100680615,-0.0625127515079007,-0.023777003446049747
ENDP,2021-07-16,3.37,3.4,3.36,3.39,111108,3.39,3.665797685385936,3.712419348735065,-0.0466216633491289,-0.014093066430587007
ENDP,2021-07-15,3.58,3.6,3.58,3.6,21104,3.6,3.715942719092469,3.738212896633869,-0.0222701775414,-0.005960917200951512
ENDP,2021-07-14,3.62,3.65,3.61,3.61,30896,3.61,3.7370232134729178,3.749269928364579,-0.0122467148916611,-0.001883602115839491
ENDP,2021-07-13,3.67,3.71,3.63,3.71,45156,3.71,3.7601183431952654,3.760411522633745,-0.0002931794384788,0.000707176078115932
ENDP,2021-07-12,3.76,3.84,3.76,3.82,40993,3.82,3.769230769230769,3.764444444444445,0.0047863247863246,0.0009572649572648473
ENDP,2021-07-09,3.79,3.84,3.75,3.76,46215,3.76,3.76,3.76,0.0,0.0
