Symbol,Date,Open,High,Low,Close,Volume,GENE SMA,GENE spanTwelveEMA,GENE spanTwntySixEMA,GENE_x,GENE_y
GENE,2021-08-19,3.04,3.09,3.0,3.09,2253,3.09,3.261725100449841,3.421363651006797,-0.1596385505569553,-0.1369832329471966
GENE,2021-08-18,3.05,3.05,3.05,3.05,1456,3.05,3.2929478459861765,3.447872743087341,-0.1549248971011643,-0.13131940354475682
GENE,2021-08-17,3.16,3.18,3.15,3.15,2324,3.15,3.3371201816200267,3.479702562534328,-0.1425823809143014,-0.12541803015565495
GENE,2021-08-16,3.15,3.15,3.13,3.13,8288,3.13,3.371142032823668,3.5060787675370744,-0.1349367347134067,-0.12112694246599333
GENE,2021-08-13,3.3,3.32,3.26,3.26,1201,3.26,3.414986038791607,3.5361650689400403,-0.1211790301484332,-0.11767449440414007
GENE,2021-08-12,3.38,3.38,3.36,3.36,1403,3.36,3.443165318571899,3.558258274455244,-0.1150929558833442,-0.11679836046806677
GENE,2021-08-11,3.43,3.43,3.43,3.43,1903,3.43,3.4582862855849714,3.574118936411663,-0.1158326508266913,-0.11722471161424729
GENE,2021-08-10,3.4,3.4,3.4,3.4,1466,3.4,3.463429246600421,3.585648451324596,-0.1222192047241748,-0.11757272681113626
GENE,2021-08-09,3.38,3.381,3.38,3.381,2332,3.381,3.474961836891407,3.600500327430564,-0.1255384905391565,-0.11641110733287663
GENE,2021-08-06,3.44,3.44,3.37,3.37,3018,3.37,3.492045807235299,3.6180603536250087,-0.1260145463897095,-0.11412926153130654
GENE,2021-08-05,3.4,3.4,3.4,3.4,3161,3.4,3.514235954005353,3.6379051819150097,-0.1236692279096565,-0.11115794031670577
GENE,2021-08-04,3.44,3.46,3.44,3.46,4394,3.46,3.535006127460872,3.6569375964682105,-0.1219314690073383,-0.10803011841846809
GENE,2021-08-03,3.38,3.38,3.38,3.38,1855,3.38,3.548643605181031,3.6726926041856673,-0.1240489990046365,-0.10455478077125054
GENE,2021-08-02,3.37,3.37,3.37,3.37,760,3.37,3.5793060788503093,3.696108012520521,-0.1168019336702115,-0.09968122621290404
GENE,2021-07-30,3.49,3.4999,3.47,3.47,5915,3.47,3.6173617295503657,3.722196653522163,-0.1048349239717971,-0.09540104934857715
GENE,2021-07-29,3.48,3.48,3.4404,3.4404,1792,3.4404,3.644154771286796,3.742372385803936,-0.0982176145171402,-0.09304258069277214
GENE,2021-07-28,3.49,3.5196,3.43,3.4901,7606,3.4901,3.68120109333894,3.766530176668251,-0.0853290833293112,-0.09174882223668021
GENE,2021-07-27,4.02,4.09,4.0,4.0499,100084,4.0499,3.7159467466732927,3.7886445908017112,-0.0726978441284185,-0.09335375696352245
GENE,2021-07-26,3.56,3.56,3.56,3.56,2314,3.56,3.655227973341165,3.767744158065848,-0.1125161847246833,-0.09851773517229842
GENE,2021-07-23,3.64,3.64,3.62,3.62,998,3.62,3.672542150312285,3.784363690711116,-0.1118215403988305,-0.0950181227842023
GENE,2021-07-22,3.66,3.68,3.66,3.68,3027,3.68,3.6820952685508814,3.797512785968005,-0.1154175174171228,-0.09081726838054513
GENE,2021-07-21,3.68,3.68,3.65,3.65,2975,3.65,3.682476226469224,3.8069138088454455,-0.1244375823762213,-0.08466720612140048
GENE,2021-07-20,3.52,3.55,3.5,3.5,780,3.5,3.688380994918174,3.819466913553081,-0.1310859186349069,-0.07472461205769525
GENE,2021-07-19,3.42,3.5155,3.42,3.44,5166,3.44,3.722632084903297,3.845024266637328,-0.1223921817340309,-0.060634285413392316
GENE,2021-07-16,3.43,3.43,3.41,3.41,310,3.41,3.774019736703896,3.877426207968314,-0.1034064712644178,-0.045194811333232526
GENE,2021-07-15,3.63,3.63,3.63,3.63,362,3.63,3.840205143377332,3.914820304605779,-0.0746151612284471,-0.030641896350436196
GENE,2021-07-14,3.63,3.63,3.63,3.63,1628,3.63,3.878424260355029,3.9376059289742416,-0.0591816686192125,-0.019648580130933457
GENE,2021-07-13,3.66,3.66,3.6392,3.6392,1657,3.6392,3.9235923076923074,3.962214403292181,-0.0386220955998735,-0.009765308008863674
GENE,2021-07-12,3.84,3.84,3.84,3.84,2183,3.84,3.9753,3.988055555555556,-0.0127555555555556,-0.0025511111111112153
GENE,2021-07-09,4.0,4.0,3.94,3.9999,3154,3.9999,3.9999,3.9999,0.0,0.0
