Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-10-22,3.18,3.18,3.18,3.18,5500,3.18,3.442979803305892,3.5879756271396177,-0.1449958238337259,-0.10285832261913262
GALT,2021-10-21,3.28,3.28,3.28,3.28,1302,3.28,3.490794312997872,3.620613677310787,-0.1298193643129148,-0.09232394731548431
GALT,2021-10-20,3.35,3.4302,3.35,3.4302,766,3.4302,3.529120551724758,3.64786277149565,-0.1187422197708918,-0.08295009306612655
GALT,2021-10-19,3.25,3.26,3.25,3.26,1882,3.26,3.547106106583805,3.6652757932153017,-0.1181696866314965,-0.07400206138993522
GALT,2021-10-18,3.36,3.38,3.3571,3.3571,4653,3.3571,3.59930721687177,3.6976978566725256,-0.0983906398007556,-0.06296015507954489
GALT,2021-10-15,3.5,3.5,3.5,3.5,336,3.5,3.643344892666637,3.724945685206328,-0.0816007925396906,-0.05410253389924218
GALT,2021-10-14,3.5,3.59,3.5,3.59,12008,3.59,3.669407600424208,3.7429413400228335,-0.0735337395986261,-0.04722796923912995
GALT,2021-10-13,3.61,3.61,3.6079,3.6079,622,3.6079,3.6838453459558815,3.755176647224661,-0.0713313012687786,-0.04065152664925611
GALT,2021-10-12,3.58,3.58,3.58,3.58,903,3.58,3.6976535906751336,3.7669587790026338,-0.0693051883275002,-0.03298158299437526
GALT,2021-10-11,3.52,3.52,3.52,3.52,3132,3.52,3.719045152616067,3.781915481322845,-0.0628703287067775,-0.023900681661094016
GALT,2021-10-08,3.55,3.55,3.55,3.55,4726,3.55,3.7552351803644415,3.802868719828672,-0.0476335394642291,-0.01415826989967302
GALT,2021-10-07,3.58,3.7,3.52,3.7,12925,3.7,3.792550667703432,3.823098217414965,-0.030547549711533,-0.0057894525085336645
GALT,2021-10-06,3.56,3.6,3.54,3.585,9570,3.585,3.8093780618313287,3.832946074808162,-0.0235680129768334,0.000400071792216186
GALT,2021-10-05,3.71,3.71,3.71,3.71,704,3.71,3.8501740730733887,3.852781760792815,-0.0026076877194265,0.006392092984478587
GALT,2021-10-04,3.76,3.765,3.76,3.765,2044,3.765,3.875660268177641,3.86420430165624,0.0114559665214009,0.00864203816045487
GALT,2021-10-01,3.89,3.89,3.89,3.89,716,3.89,3.8957803169372127,3.87214064578874,0.0236396711484729,0.007938556070218358
GALT,2021-09-30,3.9,3.9,3.9,3.9,10126,3.9,3.8968312836530696,3.870711897451839,0.0261193862012305,0.004013277300654812
GALT,2021-09-29,3.98,4.03,3.98,3.9937,12342,3.9937,3.896255153408173,3.8683688492479855,0.0278863041601868,-0.0015132499244891245
GALT,2021-09-28,4.1,4.1,4.03,4.05,6372,4.05,3.878537908573296,3.8583423571878255,0.0201955513854703,-0.008863138445658239
GALT,2021-09-27,4.1,4.1,4.07,4.07,9088,4.07,3.84736298285935,3.843009745762852,0.004353237096498,-0.016127810903440388
GALT,2021-09-24,3.92,3.92,3.92,3.92,3316,3.92,3.806883525197413,3.82485052542388,-0.0179670002264664,-0.021248072903424994
GALT,2021-09-23,3.75,3.75,3.75,3.75,11284,3.75,3.786316893415125,3.81723856745779,-0.0309216740426654,-0.02206834107266451
GALT,2021-09-22,3.76,3.76,3.71,3.71,3402,3.71,3.7929199649451473,3.822617652854413,-0.029697687909266,-0.01985500783016428
GALT,2021-09-21,3.7,3.75,3.69,3.73,10849,3.73,3.807996322207901,3.8316270650827664,-0.0236307428748649,-0.01739433781038894
GALT,2021-09-20,3.73,3.95,3.71,3.95,8872,3.95,3.8221774717002472,3.839757230289388,-0.0175797585891404,-0.015835236544269812
GALT,2021-09-17,3.74,3.745,3.74,3.745,6795,3.745,3.7989370120093833,3.8309378087125374,-0.032000796703155,-0.015399106033052053
GALT,2021-09-16,3.74,3.74,3.74,3.74,2379,3.74,3.808743741465635,3.837812833409541,-0.0290690919439065,-0.011248683365526528
GALT,2021-09-15,3.68,3.68,3.68,3.68,3845,3.68,3.821242603550296,3.845637860082305,-0.0243952565320091,-0.006793581220931647
GALT,2021-09-14,3.73,3.73,3.72,3.72,7288,3.72,3.846923076923077,3.858888888888889,-0.0119658119658119,-0.002393162393162385
GALT,2021-09-13,3.87,3.87,3.87,3.87,4711,3.87,3.87,3.87,0.0,0.0
