Symbol,Date,Open,High,Low,Close,Volume,GENE SMA,GENE spanTwelveEMA,GENE spanTwntySixEMA,GENE_x,GENE_y
GENE,2021-10-22,2.96,2.97,2.96,2.97,2251,2.97,3.0265401246359303,3.1070366292971685,-0.0804965046612382,-0.0836412606666561
GENE,2021-10-21,2.99,3.0137,2.99,3.0137,2114,3.0137,3.0368201472970084,3.1179995596409418,-0.0811794123439333,-0.08442744966801055
GENE,2021-10-20,3.03,3.03,3.03,3.03,599,3.03,3.041023810441919,3.126343524412217,-0.0853197139702981,-0.08523945899902985
GENE,2021-10-19,2.95,2.96,2.95,2.96,2878,2.96,3.0430281396131766,3.1340510063651945,-0.0910228667520178,-0.08521939525621278
GENE,2021-10-18,3.0,3.0,3.0,3.0,619,3.0,3.0581241649973907,3.1479750868744105,-0.0898509218770198,-0.08376852738226148
GENE,2021-10-15,3.04,3.04,3.04,3.04,700,3.04,3.0686921949969164,3.159813093824363,-0.0911208988274467,-0.0822479287585719
GENE,2021-10-14,3.02,3.02,3.02,3.02,1911,3.02,3.0739089577236287,3.169398141330312,-0.0954891836066833,-0.08002968624135316
GENE,2021-10-13,3.04,3.04,3.023,3.023,2702,3.023,3.083710586400652,3.181349992636737,-0.0976394062360848,-0.07616481190002061
GENE,2021-10-12,2.94,2.94,2.94,2.94,646,2.94,3.094748874837134,3.194017992047676,-0.0992691172105417,-0.07079616331600457
GENE,2021-10-11,3.0,3.0,2.99,2.99,675,2.99,3.122885033898431,3.21433943141149,-0.091454397513059,-0.06367792484237016
GENE,2021-10-08,2.9701,2.9701,2.9701,2.9701,1000,2.9701,3.147045949152691,3.2322865859244088,-0.0852406367717177,-0.05673380667469792
GENE,2021-10-07,3.03,3.03,3.03,3.03,316,3.03,3.1792179399077254,3.2532615127983617,-0.0740435728906363,-0.04960709915044295
GENE,2021-10-06,3.1,3.1,3.1,3.1,1298,3.1,3.206348474436403,3.2711224338222307,-0.0647739593858278,-0.0434979807153946
GENE,2021-10-05,3.13,3.14,3.13,3.14,2398,3.14,3.225684560697567,3.284812228528009,-0.0591276678304422,-0.03817898604778629
GENE,2021-10-04,3.2,3.2,3.2,3.2,7044,3.2,3.241263571733488,3.2963972068102496,-0.0551336350767615,-0.03294181560212231
GENE,2021-10-01,3.0701,3.0701,3.0701,3.0701,398,3.0701,3.248766039321395,3.3041089833550696,-0.0553429440336747,-0.027393860733462505
GENE,2021-09-30,3.15,3.15,3.15,3.15,369,3.15,3.281250773743466,3.3228297020234754,-0.0415789282800087,-0.020406589908409434
GENE,2021-09-29,3.16,3.16,3.16,3.16,622,3.16,3.3051145507877333,3.3366560781853534,-0.03154152739762,-0.015113505315509488
GENE,2021-09-28,3.25,3.25,3.25,3.25,1374,3.25,3.331499014567321,3.350788564440182,-0.0192895498728606,-0.011006499794981844
GENE,2021-09-27,3.34,3.34,3.3,3.3,1248,3.3,3.346317017215925,3.358851649595396,-0.012534632379471,-0.008935737275512131
GENE,2021-09-24,3.35,3.35,3.35,3.35,148,3.35,3.3547382930733662,3.363559781563028,-0.0088214884896613,-0.0080360134995224
GENE,2021-09-23,3.41,3.41,3.41,3.41,100,3.41,3.3555998009048875,3.36464456408807,-0.0090447631831822,-0.00783964475198755
GENE,2021-09-22,3.39,3.39,3.315,3.315,2960,3.315,3.345708855614867,3.3610161292151157,-0.0153072736002481,-0.007538365144188873
GENE,2021-09-21,3.33,3.33,3.33,3.33,15835,3.33,3.351292283908479,3.364697419552325,-0.013405135643846,-0.005596138030173931
GENE,2021-09-20,3.28,3.28,3.28,3.28,3645,3.28,3.355163608255475,3.367473213116511,-0.012309604861036,-0.0036438886267559016
GENE,2021-09-17,3.33,3.33,3.33,3.33,391,3.33,3.3688297188473797,3.374471070165832,-0.0056413513184527,-0.0014774595681858644
GENE,2021-09-16,3.36,3.36,3.36,3.36,623,3.36,3.375889667728721,3.378028755779099,-0.0021390880503777,-0.0004364866306192461
GENE,2021-09-15,3.36,3.3636,3.36,3.3636,5613,3.3636,3.378778698224852,3.3794710562414267,-0.0006923580165745,-1.0836275679615437e-05
GENE,2021-09-14,3.39,3.39,3.39,3.39,318,3.39,3.3815384615384616,3.380740740740741,0.0007977207977205,0.0001595441595441116
GENE,2021-09-13,3.4,3.4,3.38,3.38,2002,3.38,3.38,3.38,0.0,0.0
