Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-10-22,5.24,5.24,5.24,5.24,2234,5.24,5.310693240127586,5.4721920189053055,-0.1614987787777195,-0.1973968042939033
ADAP,2021-10-21,5.2,5.2,5.2,5.2,1699,5.2,5.32354655651442,5.49076738041773,-0.1672208239033104,-0.20637131067294923
ADAP,2021-10-20,5.29,5.33,5.29,5.33,6144,5.33,5.346009566789769,5.514028770851149,-0.1680192040613795,-0.2161589323653589
ADAP,2021-10-19,5.24,5.24,5.24,5.24,4467,5.24,5.348920397115181,5.528751072519241,-0.1798306754040597,-0.22819386444135373
ADAP,2021-10-18,5.35,5.35,5.35,5.35,4033,5.35,5.3687241056815775,5.551851158320781,-0.183127052639203,-0.24028466170067722
ADAP,2021-10-15,5.5,5.5,5.46,5.46,2552,5.46,5.372128488532773,5.567999250986443,-0.1958707624536693,-0.25457406396604576
ADAP,2021-10-14,5.48,5.48,5.48,5.48,5225,5.48,5.356151850084187,5.576639191065357,-0.2204873409811707,-0.2692498893441399
ADAP,2021-10-13,5.39,5.43,5.35,5.41,7821,5.41,5.333634004644948,5.5843703263505855,-0.250736321705638,-0.28144052643488215
ADAP,2021-10-12,5.19,5.27,5.19,5.27,6664,5.27,5.319749278216756,5.598319952458632,-0.2785706742418758,-0.2891165776171934
ADAP,2021-10-11,5.145,5.145,5.07,5.07,6853,5.07,5.328794601528894,5.624585548655322,-0.2957909471264281,-0.29175305346102276
ADAP,2021-10-08,5.17,5.24,5.17,5.19,13749,5.19,5.375848165443237,5.668952392547747,-0.2931042271045099,-0.29074358004467143
ADAP,2021-10-07,5.17,5.19,5.17,5.19,2841,5.19,5.409638740978371,5.707268583951567,-0.2976298429731958,-0.2901534182797118
ADAP,2021-10-06,5.1,5.21,5.1,5.21,2800,5.21,5.449573057519893,5.748650070667693,-0.2990770131477998,-0.2882843121063408
ADAP,2021-10-05,5.19,5.19,5.19,5.19,2782,5.19,5.493131795250783,5.791742076321109,-0.2986102810703261,-0.28558613684597606
ADAP,2021-10-04,5.32,5.32,5.32,5.32,7748,5.32,5.548246667114561,5.8398814424267975,-0.2916347753122368,-0.28233010078988874
ADAP,2021-10-01,5.25,5.35,5.25,5.35,21361,5.35,5.58974606113539,5.881471957820942,-0.291725896685552,-0.2800039321593017
ADAP,2021-09-30,5.2,5.2023,5.2,5.2023,10629,5.2023,5.633336254069098,5.923989714446617,-0.290653460377519,-0.2770734410277391
ADAP,2021-09-29,5.53,5.55,5.5,5.55,7775,5.55,5.711706482081661,5.981724891602346,-0.2700184095206852,-0.27367843619029414
ADAP,2021-09-28,5.73,5.75,5.67,5.7024,17965,5.7024,5.741107660641964,6.016262882930534,-0.2751552222885705,-0.2745934428576963
ADAP,2021-09-27,5.75,5.76,5.75,5.76,4565,5.76,5.748145417122321,6.041371913564977,-0.2932264964426565,-0.27445299799997774
ADAP,2021-09-24,5.73,5.75,5.65,5.65,12571,5.65,5.745990038417289,6.063881666650175,-0.3178916282328865,-0.26975962338930803
ADAP,2021-09-23,5.79,5.86,5.79,5.8295,14351,5.8295,5.763442772674978,6.096992199982189,-0.3335494273072115,-0.25772662217841336
ADAP,2021-09-22,5.51,5.5537,5.51,5.5537,27262,5.5537,5.751432367706792,6.118391575980764,-0.3669592082739719,-0.23877092089621382
ADAP,2021-09-21,5.12,5.12,5.12,5.12,7620,5.12,5.787383707289846,6.163566902059225,-0.3761831947693785,-0.2067238490517741
ADAP,2021-09-20,5.2,5.245,5.13,5.135,25095,5.135,5.908726199524364,6.247052254223963,-0.338326054699599,-0.16435901262237296
ADAP,2021-09-17,5.23,5.36,5.23,5.26,34299,5.26,6.049403690346976,6.336016434561881,-0.2866127442149047,-0.12086725210306647
ADAP,2021-09-16,5.41,5.41,5.3,5.3,38970,5.3,6.192931634046427,6.422097749326831,-0.2291661152804041,-0.07943087907510692
ADAP,2021-09-15,5.35,5.41,5.34,5.35,51530,5.35,6.355282840236686,6.511865569272977,-0.1565827290362911,-0.04199707002378262
ADAP,2021-09-14,5.81,5.86,5.8,5.83,30005,5.83,6.538061538461538,6.604814814814816,-0.0667532763532774,-0.013350655270655487
ADAP,2021-09-13,6.82,6.84,6.61,6.6668,120559,6.6668,6.6668,6.6668,0.0,0.0
