Symbol,Date,Open,High,Low,Close,Volume,MFH SMA,MFH spanTwelveEMA,MFH spanTwntySixEMA,MFH_x,MFH_y
MFH,2021-01-20,3.46,3.58,3.45,3.45,19080,3.45,3.7745894465815177,3.600286948561185,0.17430249802033293,0.21206285174220313
MFH,2021-01-19,3.72,3.89,3.5,3.7999,91313,3.7999,3.8336057095963394,3.61230990444608,0.22129580515025984,0.22150294017267066
MFH,2021-01-19,3.72,3.89,3.5,3.7999,91313,3.7999,3.839734020432037,3.5973026968017656,0.24243132363027176,0.22155472392827347
MFH,2021-01-15,3.97,4.0607,3.86,3.92,33830,3.92,3.8469765696014986,3.5810949125459066,0.265881657055592,0.21633557400277398
MFH,2021-01-14,4.25,4.35,4.02,4.1126,121325,4.112599999999999,3.8336995822563167,3.5539825055495795,0.2797170767067372,0.20394905323956947
MFH,2021-01-13,4.0,4.0702,3.9464,3.9831,15259,3.9831,3.782990415393829,3.5092931059935464,0.2736973094002826,0.1850070473727775
MFH,2021-01-12,4.25,4.25,3.89,3.95,35683,3.95,3.7466068545563433,3.47138855447303,0.27521830008331305,0.16283448186590124
MFH,2021-01-11,3.77,4.23,3.71,4.145,101674,4.144999999999999,3.709626282657496,3.433099638830872,0.2765266438266241,0.13473852731154817
MFH,2021-01-08,4.41,5.94,4.41,5.516,1357231,5.515999999999997,3.630467424958859,3.376147609937341,0.2543198150215176,0.09929149818277919
MFH,2021-01-07,3.36,3.95,3.36,3.63,400675,3.6299999999999972,3.287643320405925,3.2049594187323285,0.08268390167359563,0.06053441897309447
MFH,2021-01-06,3.4,3.49,3.3132,3.33,59205,3.3299999999999974,3.2253966513888197,3.1709561722309147,0.05444047915790495,0.05499704829796896
MFH,2021-01-05,3.34,3.37,3.24,3.33,40534,3.3299999999999974,3.2063778607322417,3.1582326660093885,0.048145194722853724,0.05513619058298496
MFH,2021-01-04,3.25,3.31,3.2,3.21,36869,3.2099999999999973,3.1839011081381043,3.1444912792901403,0.03940982884796451,0.056883939548017876
MFH,2021-01-04,3.25,3.31,3.2,3.21,36869,3.2099999999999973,3.179155855072305,3.139250581633351,0.03990527343895423,0.06125246722303132
MFH,2020-12-31,3.14,3.1804,3.01,3.0501,95992,3.0500999999999983,3.173547828721815,3.13359062816402,0.0399572005577955,0.06658926566905059
MFH,2020-12-30,3.17,3.17,3.01,3.0132,57486,3.013199999999998,3.1959928884894167,3.140269878417141,0.05572301007227631,0.07324728194686446
MFH,2020-12-29,3.15,3.19,3.09,3.09,68868,3.0899999999999976,3.2292279591238566,3.1504354686905116,0.07879249043334413,0.0776283499155116
MFH,2020-12-28,3.36,3.3719,3.08,3.28,102234,3.2799999999999976,3.254542133510012,3.1552703061857525,0.09927182732425877,0.07733731478605324
MFH,2020-12-28,3.36,3.3719,3.08,3.28,102234,3.279999999999997,3.2499134305118322,3.1452919306806133,0.10462149983121848,0.07185368665150163
MFH,2020-12-24,3.15,3.2986,3.15,3.17,27431,3.1699999999999977,3.2444431451503464,3.1345152851350617,0.1099278600152842,0.0636617333565723
MFH,2020-12-23,3.66,3.8246,3.4,3.6488,97191,3.6487999999999983,3.257978262450409,3.1316765079458677,0.12630175450454215,0.0520952016918942
MFH,2020-12-22,3.4,3.78,3.3501,3.72,420620,3.7199999999999984,3.1869197647141205,3.0903066285815366,0.09661313613258392,0.03354356348873243
MFH,2020-12-21,3.1,3.23,3.0389999999999997,3.23,67824,3.229999999999998,3.0899960855712334,3.0399311588680598,0.050064926703174084,0.017776170327769552
MFH,2020-12-18,3.29,3.4193,3.2101,3.38,55632,3.3799999999999977,3.0645408284023667,3.0247256515775036,0.039815176824862686,0.009703981233918527
MFH,2020-12-17,3.13,3.2229,3.1,3.1226,94019,3.1225999999999976,3.007184615384616,2.996303703703704,0.010880911680911431,0.0021761823361823754
MFH,2020-12-16,3.2,3.2,2.82,2.9862,230747,2.9861999999999984,2.9862,2.9862,0.0,0.0
