Symbol,Date,Open,High,Low,Close,Volume,RUBY SMA,RUBY spanTwelveEMA,RUBY spanTwntySixEMA,RUBY_x,RUBY_y
RUBY,2020-12-17,7.05,7.55,7.05,7.15,108311,7.15,7.3150405832708145,6.6786828350753895,0.6363577481954259,0.659381109478849
RUBY,2020-12-16,7.64,8.06,7.5006,7.67,201842,7.67,7.345047962047326,6.64097746188142,0.7040705001659076,0.6651369497997048
RUBY,2020-12-15,8.0635,8.07,7.01,7.2988,668188,7.2988,7.28596577332866,6.558655658831933,0.727310114496726,0.6554035622081543
RUBY,2020-12-14,6.44,8.81,6.44,8.81,516583,8.810000000000002,7.283632277570232,6.499444111538487,0.7841881660317451,0.6374269241360111
RUBY,2020-12-11,7.67,7.75,7.39,7.39,26529,7.390000000000002,7.0061108734920925,6.314599640461567,0.6915112330305266,0.6007366136620779
RUBY,2020-12-10,7.56,7.58,7.04,7.5093,35409,7.509300000000002,6.936312850490655,6.228567611698492,0.7077452387921639,0.5780429588199659
RUBY,2020-12-09,8.12,8.165,7.9,8.06,31447,8.060000000000002,6.832133368761682,6.12610902063437,0.706024348127313,0.5456173888269167
RUBY,2020-12-08,7.55,7.7932,7.55,7.69,25327,7.690000000000002,6.608884890354718,5.97139774228512,0.6374871480695967,0.5055156490018178
RUBY,2020-12-07,7.13,7.19,7.13,7.155,5452,7.155000000000002,6.412318506782848,5.83390956166793,0.5784089451149175,0.4725227742348727
RUBY,2020-12-04,6.82,7.0,6.65,6.925,3721,6.9250000000000025,6.277285508016093,5.728222326601363,0.549063181414728,0.44605123151486153
RUBY,2020-12-03,6.59,6.79,6.59,6.79,8893,6.790000000000003,6.1595192367462905,5.632480112729473,0.5270391240168175,0.42029824403989446
RUBY,2020-12-02,6.54,6.54,6.3005,6.345,7703,6.3450000000000015,6.044886370700163,5.539878521747832,0.5050078489523306,0.3936130240456637
RUBY,2020-12-01,6.25,6.39,6.24,6.35,8854,6.3500000000000005,5.99032025628201,5.475468803487659,0.5148514527943524,0.3657643178189969
RUBY,2020-11-30,6.91,6.91,6.6608,6.6608,16229,6.6608,5.924923939242376,5.40550630776667,0.5194176314757062,0.3284925340751582
RUBY,2020-11-27,6.61,6.78,6.57,6.73,13490,6.73,5.791128291831899,5.305082812388003,0.486045479443896,0.2807612597250212
RUBY,2020-11-27,6.61,6.78,6.57,6.73,13490,6.73,5.620424344892244,5.191089437379043,0.4293349075132005,0.2294402047953025
RUBY,2020-11-25,6.44,6.47,6.4,6.46,4028,6.460000000000001,5.418683316690832,5.067976592369368,0.3507067243214657,0.17946652911582778
RUBY,2020-11-24,5.99,6.16,5.9301,6.1,9574,6.1000000000000005,5.22935301063462,4.9566147197589165,0.27273829087570345,0.13665648031441852
RUBY,2020-11-23,5.6,5.76,5.56,5.76,25895,5.76,5.071053558022733,4.86514389733963,0.20590966068310299,0.10263602767409727
RUBY,2020-11-20,5.37,5.37,5.2648,5.31,12225,5.3100000000000005,4.945790568572321,4.7935554091268,0.1522351594455209,0.07681761942184581
RUBY,2020-11-19,5.23,5.263999999999999,5.01,5.21,5971,5.21,4.879570671949106,4.7522398418569445,0.12733083009216273,0.05796323441592681
RUBY,2020-11-18,5.28,5.33,5.18,5.28,25399,5.28,4.819492612303491,4.7156190292055005,0.10387358309799044,0.04062133549686805
RUBY,2020-11-17,4.98,5.0,4.9238,4.94,7664,4.94,4.7357639963586715,4.6704685515419415,0.06529544481673,0.024808273596587445
RUBY,2020-11-16,5.04,5.1013,4.935,4.935,44613,4.935,4.698630177514793,4.648906035665296,0.04972414184949692,0.014686480791551803
RUBY,2020-11-13,4.94,5.0469,4.86,4.97,87574,4.97,4.655653846153847,4.626018518518519,0.029635327635326725,0.005927065527065523
RUBY,2020-11-12,4.7,4.815,4.5985,4.5985,3093,4.5985000000000005,4.5985,4.5985,0.0,0.0
