Symbol,Date,Open,High,Low,Close,Volume,KTRA SMA,KTRA spanTwelveEMA,KTRA spanTwntySixEMA,KTRA_x,KTRA_y
KTRA,2020-12-17,1.4,1.4,1.3438,1.37,17989,1.37,1.3933611130990229,1.3923586353477992,0.0010024777512234184,0.006174817643074372
KTRA,2020-12-16,1.38,1.38,1.35,1.36,18486,1.3600000000000003,1.397608588207936,1.3941473261756232,0.003461262032312673,0.007467902616037055
KTRA,2020-12-15,1.39,1.4,1.365,1.38,43466,1.38,1.4044465133366515,1.3968791122696727,0.0075674010669783956,0.008469562761968094
KTRA,2020-12-14,1.47,1.47,1.38,1.4,86350,1.4000000000000004,1.4088913339433151,1.3982294412512468,0.010661892692068298,0.008695103185715407
KTRA,2020-12-11,1.56,1.56,1.37,1.4309,209093,1.4309000000000007,1.4105079401148268,1.3980877965513467,0.01242014356348009,0.008203405809127184
KTRA,2020-12-10,1.48,1.5,1.46,1.49,34632,1.4900000000000004,1.4068002928629777,1.3954628202754549,0.011337472587522823,0.007149221370538956
KTRA,2020-12-09,1.46,1.46,1.43,1.43,17735,1.4300000000000004,1.391673073383519,1.387899845897491,0.003773227486028041,0.006102158566292988
KTRA,2020-12-08,1.41,1.4101,1.38,1.39,27337,1.3900000000000003,1.3847045412714316,1.3845318335692902,0.00017270770214139475,0.006684391336359224
KTRA,2020-12-07,1.37,1.43,1.37,1.39,57435,1.3900000000000003,1.3837417305935102,1.3840943802548336,-0.0003526496613233121,0.00831231224491368
KTRA,2020-12-04,1.36,1.4702,1.35,1.3874,88587,1.3874000000000002,1.382603863428694,1.3836219306752202,-0.0010180672465263108,0.010478552721472929
KTRA,2020-12-03,1.35,1.45,1.3327,1.3707,75084,1.3707000000000005,1.3817318385975474,1.3833196851292378,-0.0015878465316903068,0.013352707713472738
KTRA,2020-12-02,1.3,1.32,1.27,1.29,109629,1.2900000000000005,1.3837376274334652,1.3843292599395773,-0.0005916325061117168,0.017087846274763497
KTRA,2020-12-01,1.4,1.4,1.3646,1.3702,76145,1.3702000000000003,1.400780832421368,1.3918756007347428,0.008905231686624937,0.02150771596998241
KTRA,2020-11-30,1.38,1.4,1.3701,1.395,38787,1.3950000000000005,1.4063409837707077,1.3936096487935226,0.012731334977184929,0.024658337040821723
KTRA,2020-11-27,1.36,1.37,1.33,1.37,38310,1.3700000000000006,1.4084029808199268,1.3934984206970045,0.014904560122922515,0.027640087556730867
KTRA,2020-11-27,1.36,1.37,1.33,1.37,38310,1.3700000000000006,1.4153853409690047,1.3953782943527648,0.020007046616239862,0.03082396941518301
KTRA,2020-11-25,1.34,1.3699,1.34,1.36,7128,1.3600000000000003,1.423637221145187,1.3974085579009858,0.026228663244201256,0.03352820011491879
KTRA,2020-11-24,1.35,1.51,1.3166,1.38,116209,1.38,1.4352076249897667,1.400401242533065,0.034806382456701764,0.03535308433259817
KTRA,2020-11-23,1.48,1.48,1.4,1.42,107279,1.42,1.4452453749879062,1.4020333419357105,0.0432120330521959,0.035489759801572276
KTRA,2020-11-20,1.5,1.5,1.41,1.4372,167391,1.4371999999999998,1.4498354431675256,1.400596009290567,0.049239433876958616,0.03355919148891643
KTRA,2020-11-19,1.72,1.7357,1.48,1.5191,482806,1.5190999999999997,1.4521327964707125,1.3976676900338123,0.054465106436899946,0.029639130891905882
KTRA,2020-11-18,1.59,1.64,1.5607,1.5632,121796,1.5631999999999997,1.4399569412835689,1.3879531052365173,0.05200383604705161,0.023432637005657307
KTRA,2020-11-17,1.65,1.65,1.5,1.5469,166016,1.5468999999999995,1.4175491124260358,1.3739333536554386,0.0436157587705972,0.016289837245308733
KTRA,2020-11-16,1.63,1.63,1.58,1.59,74825,1.59,1.3940307692307694,1.3600960219478735,0.033934747282895694,0.009458356863986613
KTRA,2020-11-13,1.46,1.57,1.4237,1.5355,126317,1.5354999999999996,1.3584,1.3417037037037036,0.01669629629629643,0.0033392592592592866
KTRA,2020-11-12,1.32,1.34,1.27,1.3262,8732,1.3261999999999998,1.3262,1.3262,0.0,0.0
