Symbol,Date,Open,High,Low,Close,Volume,SFET SMA,SFET spanTwelveEMA,SFET spanTwntySixEMA,SFET_x,SFET_y
SFET,2020-12-17,1.15,1.17,1.13,1.14,73595,1.14,1.1591801463772458,1.1174819811617311,0.04169816521551484,0.047997739225794554
SFET,2020-12-16,1.13,1.15,1.12,1.1315,39550,1.1314999999999995,1.1626674457185633,1.1156805396546698,0.046986906063893434,0.049572632728364534
SFET,2020-12-15,1.15,1.15,1.11,1.1238,83494,1.1237999999999997,1.1683342540310293,1.1144149828270435,0.053919271203985764,0.0502190643944823
SFET,2020-12-14,1.23,1.25,1.19,1.2,147309,1.1999999999999995,1.17643139112758,1.1136641814532071,0.06276720967437299,0.049294012692106426
SFET,2020-12-11,1.2,1.26,1.19,1.2195,106668,1.2194999999999994,1.1721461895144127,1.1067573159694637,0.06538887354494904,0.04592571344653978
SFET,2020-12-10,1.26,1.26,1.18,1.23,237597,1.2299999999999995,1.1635364057897606,1.0977379012470208,0.06579850454273982,0.041059923421937455
SFET,2020-12-09,1.3,1.32,1.26,1.2987,211736,1.2986999999999995,1.1514521159333533,1.0871569333467823,0.06429518258657096,0.03487527814173686
SFET,2020-12-08,1.35,1.35,1.3,1.32,315418,1.3199999999999996,1.1246797733757812,1.0702334880145248,0.0544462853612564,0.02752030203052833
SFET,2020-12-07,1.3981,1.45,1.3358,1.36,1532924,1.3599999999999997,1.0891670048986504,1.0502521670556868,0.03891483784296357,0.020788806197846312
SFET,2020-12-04,1.03,1.0494,1.03,1.035,11194,1.0349999999999997,1.0399246421529504,1.0254723404201418,0.014452301732808646,0.016257298286566996
SFET,2020-12-03,1.06,1.06,1.04,1.0455,13000,1.0455,1.0408200316353051,1.0247101276537531,0.016109903981551987,0.016708547425006583
SFET,2020-12-02,1.01,1.06,1.01,1.03,150540,1.0299999999999998,1.0399691282962698,1.0230469378660534,0.016922190430216366,0.01685820828587023
SFET,2020-12-01,1.04,1.065,1.03,1.06,91689,1.0599999999999998,1.0417816970774096,1.0224906928953377,0.01929100418207197,0.016842212749783692
SFET,2020-11-30,1.06,1.0632,0.9801,1.0197,233465,1.0196999999999998,1.038469278364211,1.0194899483269646,0.01897933003724672,0.016230014891711622
SFET,2020-11-27,1.09,1.09,1.05,1.06,60621,1.0599999999999998,1.0418818744304317,1.0194731441931215,0.022408730237309937,0.0155426861053279
SFET,2020-11-27,1.09,1.09,1.05,1.06,60621,1.06,1.0385876697814194,1.0162309957285716,0.022356674052847803,0.013826175072332334
SFET,2020-11-25,1.2,1.2,1.06,1.075,651058,1.0749999999999995,1.0346945188325865,1.0127294753868572,0.02196504344572925,0.011693550327203464
SFET,2020-11-24,1.09,1.11,1.06,1.0884,110319,1.0883999999999998,1.0273662495294205,1.0077478334178058,0.019618416111614637,0.009125677047572018
SFET,2020-11-23,1.06,1.08,1.04,1.0501,35600,1.0500999999999996,1.0162692039893149,1.0012956600912304,0.014973543898084698,0.006502492281561362
SFET,2020-11-20,1.08,1.1,1.062,1.07,18304,1.0699999999999998,1.0101181501691905,0.9973913128985288,0.012726837270661815,0.004384729377430584
SFET,2020-11-19,1.07,1.07,1.04,1.05,28716,1.05,0.9992305411090432,0.9915826179304109,0.007647923178632275,0.0022992024041228027
SFET,2020-11-18,1.02,1.02,0.9905,1.0087,26614,1.0087,0.9899997304015966,0.9869092273648441,0.003090503036752623,0.0009620222104954338
SFET,2020-11-17,1.0,1.0094,0.99,0.9949,21128,0.9949,0.9865996813837052,0.9851659655540316,0.0014337158296736652,0.0004299020039311641
SFET,2020-11-16,0.9946,1.02,0.9902,0.9902,35666,0.9902,0.9850905325443788,0.984387242798354,0.0007032897460247378,0.00017894854749553882
SFET,2020-11-13,0.99,1.0,0.98,0.9867,12478,0.9867,0.9841615384615384,0.9839222222222224,0.0002393162393162784,4.786324786321128e-05
SFET,2020-11-12,0.98,1.0,0.9797,0.9837,7910,0.9837,0.9837,0.9837,0.0,0.0
