Symbol,Date,Open,High,Low,Close,Volume,REI SMA,REI spanTwelveEMA,REI spanTwntySixEMA,REI_x,REI_y
REI,2020-12-17,0.7509999999999999,0.7787,0.705,0.7098,670063,0.7098,0.7273330227629373,0.6817678717975235,0.0455651509654138,0.048541656407909854
REI,2020-12-16,0.7326,0.7471,0.7120000000000001,0.7257,484971,0.7257,0.7305208450834715,0.6795253015413254,0.05099554354214608,0.04928578276853386
REI,2020-12-15,0.81,0.81,0.7215,0.7215,511365,0.7215,0.7313973623713754,0.6758313256646314,0.05556603670674398,0.0488583425751308
REI,2020-12-14,0.8454,0.85,0.81,0.81,433929,0.81,0.7331968828025346,0.672177831717802,0.0610190510847326,0.0471814190422275
REI,2020-12-11,0.8465,0.8465,0.8051,0.8051,362287,0.8050999999999999,0.7192326796757228,0.661152058255226,0.05808062142049675,0.04372201103160123
REI,2020-12-10,0.77,0.78,0.7501,0.7777,495209,0.7776999999999997,0.7036204396167633,0.6496362229156442,0.053984216701119185,0.040132358434377347
REI,2020-12-09,0.77,0.83,0.76,0.8151,936564,0.8150999999999998,0.6901514286379931,0.6393911207488956,0.05076030788909747,0.036669393867691885
REI,2020-12-08,0.76,0.76,0.7202,0.7361,498289,0.7360999999999996,0.6674335065721737,0.6253344104088072,0.04209909616336649,0.03314666536234048
REI,2020-12-07,0.73,0.81,0.7,0.7252,729229,0.7251999999999996,0.6549486895852962,0.6164731632415118,0.03847552634378437,0.03090855766208398
REI,2020-12-04,0.66,0.7,0.66,0.6968,349887,0.6967999999999998,0.6421757240553501,0.6077750163008327,0.03440070775451731,0.02901681549165888
REI,2020-12-03,0.6432,0.6592,0.64,0.6526,189804,0.6525999999999997,0.6322440375199593,0.6006530176048994,0.03159101991505986,0.02767084242594427
REI,2020-12-02,0.63,0.63,0.612,0.615051,79332,0.6150509999999999,0.6285429534326791,0.5964972590132914,0.03204569441938765,0.026690798053665372
REI,2020-12-01,0.6597,0.6633,0.6301,0.6376,354602,0.6375999999999997,0.6309960358749844,0.5950129597343548,0.035983076140629684,0.0253520739622348
REI,2020-11-30,0.71,0.71,0.665,0.6686,278360,0.6685999999999996,0.6297953151249815,0.5916059965131031,0.038189318611878464,0.02269432341763608
REI,2020-11-27,0.69,0.71975,0.68,0.7005,117922,0.7004999999999996,0.6227399178749782,0.5854464762341514,0.03729344164082682,0.018820574619075485
REI,2020-11-27,0.69,0.71975,0.68,0.7005,117922,0.7004999999999996,0.6086017211249741,0.5762421943328835,0.032359526792090636,0.01420235786363765
REI,2020-11-25,0.69,0.7,0.6311,0.6359,383136,0.6358999999999996,0.5918929431476968,0.5663015698795142,0.025591373268182616,0.009663065631524402
REI,2020-11-24,0.7033,0.725,0.6821,0.7146,619912,0.7145999999999996,0.5838916600836417,0.5607336954698754,0.02315796461376629,0.005680988722359849
REI,2020-11-23,0.6195,0.6494,0.6195,0.6381,275966,0.6380999999999996,0.5601265073715765,0.5484243911074654,0.011702116264111108,0.001311744749508238
REI,2020-11-20,0.63,0.64,0.61,0.62,346215,0.6199999999999996,0.5459495087118632,0.5412503423960626,0.004699166315800585,-0.0012858481291424793
REI,2020-11-19,0.57,0.57,0.555,0.5551,69755,0.5550999999999996,0.5324857830231111,0.5349503697877477,-0.002464586764636567,-0.0027821017403782456
REI,2020-11-18,0.53,0.54,0.5203,0.5349,171498,0.5348999999999996,0.5283741072091314,0.5333383993707674,-0.004964292161636075,-0.002861480484313665
REI,2020-11-17,0.515,0.522,0.505,0.510232,208995,0.5102319999999997,0.5271875812471553,0.5332134713204288,-0.0060258900732735885,-0.0023357775649830628
REI,2020-11-16,0.532,0.54,0.505,0.5076,506020,0.5075999999999998,0.5302704142011835,0.5350519890260632,-0.004781574824879732,-0.0014132494379104311
REI,2020-11-13,0.5097,0.5125,0.5005,0.5041,38220,0.5040999999999998,0.5343923076923077,0.5372481481481483,-0.0028558404558405304,-0.0005711680911681061
REI,2020-11-12,0.5479999999999999,0.55,0.5322,0.5399,80257,0.5398999999999998,0.5399,0.5399,0.0,0.0
