Symbol,Date,Open,High,Low,Close,Volume,BKCC SMA,BKCC spanTwelveEMA,BKCC spanTwntySixEMA,BKCC_x,BKCC_y
BKCC,2021-02-17,3.15,3.175,3.15,3.175,10615,3.175,3.1791656841064544,3.082426857480936,0.09673882662551847,0.11451067669006249
BKCC,2021-02-16,3.2,3.2,3.16,3.1728,66762,3.1728,3.1799230812167187,3.0750210060794108,0.10490207513730754,0.11895363920619847
BKCC,2021-02-16,3.2,3.2,3.16,3.1728,66762,3.1727999999999987,3.1812181868924854,3.067198686565764,0.11401950032672124,0.1224665302234211
BKCC,2021-02-12,3.18,3.2,3.1614,3.17,24788,3.1699999999999986,3.1827487663274825,3.0587505814910254,0.12399818483645708,0.12457828769759606
BKCC,2021-02-11,3.17,3.205,3.14,3.2007,26566,3.2006999999999985,3.18506672384157,3.0498506280103075,0.1352160958312627,0.1247233134128808
BKCC,2021-02-10,3.2,3.235,3.19,3.19,48546,3.1899999999999986,3.182224309994583,3.0377826782511317,0.14444163174345093,0.12210011780828531
BKCC,2021-02-09,3.36,3.36,3.28,3.33,38301,3.33,3.1808105481754168,3.025605292511223,0.15520525566419385,0.11651473932449379
BKCC,2021-02-08,3.4,3.42,3.38,3.38,64948,3.379999999999999,3.15368519329822,3.001253715912121,0.15243147738609908,0.10684211023956876
BKCC,2021-02-05,3.37,3.44,3.37,3.37,39657,3.3699999999999988,3.1125370466251687,2.9709540131850902,0.14158303344007894,0.09544476845293617
BKCC,2021-02-04,3.28,3.35,3.28,3.34,72434,3.339999999999999,3.065725600557018,2.939030334239898,0.12669526631712014,0.08391020220615057
BKCC,2021-02-03,3.19,3.2396,3.19,3.21,33633,3.209999999999998,3.0158575279310216,2.906952760979089,0.10890476695193207,0.07321393617840817
BKCC,2021-02-02,3.15,3.17,3.1101,3.1581,25954,3.1580999999999992,2.980558896645753,2.8827089818574168,0.09784991478833582,0.06429122848502708
BKCC,2021-02-01,3.0,3.06,3.0,3.0,48558,2.9999999999999987,2.948278696035889,2.8606777004060095,0.08760099562987955,0.05590155690919978
BKCC,2021-01-29,3.19,3.19,3.13,3.15,38270,3.1499999999999986,2.9388748225878687,2.8495319164384907,0.08934290614937845,0.047976697229029835
BKCC,2021-01-28,3.05,3.07,3.05,3.07,49898,3.069999999999999,2.9004884266947544,2.8254944697535698,0.0749939569411846,0.037635144998942785
BKCC,2021-01-27,3.05,3.08,3.05,3.0598,73065,3.0598,2.8696681406392552,2.8059340273338558,0.06373411330539991,0.028295442013382327
BKCC,2021-01-26,3.03,3.06,3.0,3.04,36479,3.04,2.8350987116645743,2.785624749520564,0.049473962144010564,0.01943577419037804
BKCC,2021-01-25,2.89,2.9058,2.88,2.905,16906,2.905,2.7978439319672237,2.7652747294822086,0.032569202485015485,0.011926227201970018
BKCC,2021-01-22,2.91,2.91,2.88,2.9,42165,2.9,2.77836101050672,2.7540967078407856,0.02426430266593416,0.00676548338120876
BKCC,2021-01-21,2.79,2.9399,2.76,2.91,201341,2.9100000000000006,2.7562448305988503,2.7424244444680483,0.013820386130801944,0.0023907785600274095
BKCC,2021-01-20,2.68,2.72,2.68,2.72,22252,2.7200000000000006,2.7282893452531867,2.729018400025492,-0.0007290547723055597,-0.0004666233326662239
BKCC,2021-01-19,2.75,2.75,2.72,2.74,83866,2.7400000000000007,2.7297964989355843,2.7297398720275314,5.662690805285919e-05,-0.0004010154727565009
BKCC,2021-01-19,2.75,2.75,2.72,2.74,83866,2.74,2.7279413169238724,2.7289190617897336,-0.0009777448658616628,-0.0005154260679588408
BKCC,2021-01-15,2.72,2.75,2.7037,2.715,18355,2.715,2.725748829091849,2.7280325867329127,-0.002283757641063477,-0.00039984636848324634
BKCC,2021-01-14,2.72,2.7362,2.7,2.7,20210,2.7,2.7277031616540035,2.729075193671546,-0.001372032017542324,7.113144966192244e-05
BKCC,2021-01-13,2.75,2.7551,2.73,2.74,17184,2.74,2.73274010013655,2.731401209165269,0.001338890971280815,0.000431922316462984
BKCC,2021-01-12,2.75,2.7569999999999997,2.73,2.735,13055,2.7349999999999994,2.7314201183431948,2.7307133058984907,0.0007068124447044966,0.00020518015275852622
BKCC,2021-01-11,2.76,2.77,2.7332,2.735,40657,2.734999999999999,2.730769230769231,2.73037037037037,0.00039886039886072316,7.977207977214463e-05
BKCC,2021-01-08,2.74,2.74,2.71,2.73,17355,2.729999999999998,2.73,2.73,0.0,0.0
