Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-07-09,3.79,3.84,3.75,3.76,46215,3.76,4.459950329843199,4.9121748276036925,-0.4522244977604934,-0.34919660502474503
ENDP,2021-07-08,3.69,3.69,3.68,3.6801,107561,3.6801,4.587214026178327,5.004348813811988,-0.4171347876336613,-0.3234396318408079
ENDP,2021-07-07,4.37,4.48,4.37,4.3874,29126,4.3874,4.75214384911984,5.110288718916947,-0.3581448697971066,-0.30001584289259475
ENDP,2021-07-06,4.32,4.36,4.31,4.3499,58380,4.3499,4.818460912596175,5.168119816430303,-0.3496589038341282,-0.2854835861664666
ENDP,2021-07-06,4.32,4.36,4.31,4.3499,58380,4.3499,4.90365380579548,5.233577401744728,-0.3299235959492481,-0.2694397567495512
ENDP,2021-07-02,4.71,4.74,4.71,4.74,25888,4.74,5.004336315940113,5.304271593884306,-0.2999352779441935,-0.2543187969496271
ENDP,2021-07-01,4.86,4.86,4.795,4.83,88579,4.83,5.052397464292861,5.349413321395051,-0.2970158571021901,-0.24291467670098552
ENDP,2021-06-30,4.75,4.75,4.67,4.6701,72430,4.6701,5.092833366891563,5.390966387106655,-0.2981330202150918,-0.22938938160068437
ENDP,2021-06-29,4.95,4.97,4.91,4.91,11794,4.91,5.169693979053665,5.448635698075187,-0.278941719021522,-0.21220347194708247
ENDP,2021-06-28,5.05,5.06,4.94,5.01,85191,5.01,5.216911066154331,5.491726553921202,-0.2748154877668707,-0.1955189101784726
ENDP,2021-06-25,4.88,4.9,4.8679,4.8871,30082,4.8871,5.254531260000573,5.530264678234898,-0.2757334182343252,-0.17569476578137305
ENDP,2021-06-24,4.75,4.7692,4.7,4.75,37817,4.75,5.321336943637041,5.58171785249369,-0.2603809088566491,-0.150685102668135
ENDP,2021-06-23,4.77,4.78,4.75,4.78,24122,4.78,5.425216387934685,5.648255280693185,-0.2230388927584998,-0.12326115112100648
ENDP,2021-06-22,5.1,5.125,5.08,5.125,55379,5.125,5.542528458468265,5.71771570314864,-0.1751872446803748,-0.09831671571163313
ENDP,2021-06-21,5.18,5.19,5.16,5.16,36985,5.16,5.618442723644313,5.765132959400531,-0.1466902357562176,-0.07909908346944769
ENDP,2021-06-18,5.38,5.4315,5.33,5.4315,294473,5.4315,5.701795946125097,5.813543596152573,-0.1117476500274756,-0.06220129539775521
ENDP,2021-06-17,5.4,5.42,5.395,5.395,22362,5.395,5.750940663602387,5.844107083844779,-0.093166420242392,-0.04981470674032509
ENDP,2021-06-16,5.42,5.46,5.4,5.42,89511,5.42,5.81565714789373,5.880035650552362,-0.0643785026586316,-0.03897677836480834
ENDP,2021-06-15,5.66,5.66,5.65,5.65,65250,5.65,5.887594811147135,5.91683850259655,-0.0292436914494151,-0.032626347291352505
ENDP,2021-06-14,6.21,6.24,6.19,6.24,112334,6.24,5.930793867719341,5.938185582804274,-0.0073917150849327,-0.03347201125183683
ENDP,2021-06-11,6.07,6.08,6.06,6.078,36113,6.078,5.874574570941039,5.914040429428615,-0.039465858487576,-0.03999208529356285
ENDP,2021-06-10,5.94,5.94,5.87,5.87,38876,5.87,5.837588129293956,5.900923663782905,-0.0633355344889485,-0.04012364199505956
ENDP,2021-06-09,5.69,5.75,5.69,5.75,23293,5.75,5.831695061892858,5.903397556885537,-0.071702494992679,-0.0343206688715873
ENDP,2021-06-08,5.64,5.695,5.64,5.68,27655,5.68,5.846548709509741,5.91566936143638,-0.0691206519266387,-0.02497521234131437
ENDP,2021-06-07,5.45,5.46,5.42,5.44,49461,5.44,5.876830293056966,5.93452291035129,-0.0576926172943235,-0.013938852444983272
ENDP,2021-06-04,5.78,5.8,5.7501,5.77,19392,5.77,5.956253982703687,5.974084743179393,-0.0178307604757064,-0.0030004112326482116
ENDP,2021-06-03,5.93,5.94,5.9,5.94,20413,5.94,5.990118343195267,5.990411522633745,-0.0002931794384783,0.0007071760781163407
ENDP,2021-06-02,6.02,6.07,6.02,6.05,20189,6.05,5.99923076923077,5.9944444444444445,0.0047863247863251,0.0009572649572650249
ENDP,2021-06-01,5.96,5.99,5.94,5.99,39626,5.99,5.99,5.99,0.0,0.0
ENDP,2021-06-01,5.96,5.99,5.94,5.99,39626,5.99,5.99,5.99,0.0,0.0
