Symbol,Date,Open,High,Low,Close,Volume,EGLX SMA,EGLX spanTwelveEMA,EGLX spanTwntySixEMA,EGLX_x,EGLX_y
EGLX,2021-07-09,5.49,5.49,5.45,5.45,4444,5.45,5.818590816348872,6.010111790858192,-0.1915209745093191,-0.1901208389600062
EGLX,2021-07-08,5.41,5.51,5.4,5.4,17126,5.4,5.885607328412305,6.054920734126847,-0.1693134057145426,-0.18977080507267796
EGLX,2021-07-07,5.83,5.93,5.83,5.85,3371,5.85,5.973899569941815,6.107314392856995,-0.1334148229151797,-0.19488515491221176
EGLX,2021-07-06,6.21,6.21,6.15,6.17,10238,6.17,5.9964267644766895,6.127899544285554,-0.1314727798088641,-0.21025273791146976
EGLX,2021-07-06,6.21,6.21,6.15,6.17,10238,6.17,5.964867994381542,6.124531507828398,-0.1596635134468558,-0.2299477274371211
EGLX,2021-07-02,6.03,6.038,5.91,5.91,5714,5.91,5.927571266087277,6.12089402845467,-0.1933227623673925,-0.24751878093468743
EGLX,2021-07-01,6.01,6.01,6.0,6.0,3854,6.0,5.930766041739509,6.137765550731043,-0.2069995089915339,-0.26106778557651117
EGLX,2021-06-30,6.0,6.07,5.98,6.0223,14766,6.0223,5.91817804932851,6.148786794789526,-0.2306087454610157,-0.27458485472275546
EGLX,2021-06-29,6.22,6.25,6.16,6.25,41409,6.25,5.899246785570058,6.158905738372688,-0.2596589528026305,-0.2855788820381904
EGLX,2021-06-28,5.88,5.94,5.71,5.85,126092,5.85,5.835473473855522,6.151618197442503,-0.316144723586981,-0.29205886434708034
EGLX,2021-06-25,5.63,5.666,5.61,5.61,3084,5.61,5.832832287283799,6.175747653237903,-0.342915365954104,-0.28603739953710516
EGLX,2021-06-24,5.78,5.83,5.76,5.76,11675,5.76,5.873347248608127,6.221007465496935,-0.3476602168888085,-0.2718179079328555
EGLX,2021-06-23,5.6056,5.6199,5.5,5.5127,37833,5.5127,5.893955839264151,6.25788806273669,-0.3639322234725393,-0.25285733069386723
EGLX,2021-06-22,5.47,5.47,5.35,5.35,10798,5.35,5.963275082766724,6.317503107755625,-0.3542280249889016,-0.22508860749919923
EGLX,2021-06-21,5.55,5.55,5.43,5.46,9022,5.46,6.074779643269765,6.394903356376076,-0.3201237131063106,-0.1928037531267736
EGLX,2021-06-18,5.56,5.58,5.53,5.58,4254,5.58,6.186557760227904,6.469695624886161,-0.2831378646582569,-0.1609737631318891
EGLX,2021-06-17,5.62,5.73,5.55,5.67,6231,5.67,6.29684098936025,6.540871274877055,-0.2440302855168044,-0.13043273775029715
EGLX,2021-06-16,5.73,5.83,5.73,5.83,4821,5.83,6.410812078334841,6.610540976867219,-0.1997288985323786,-0.10203335080867011
EGLX,2021-06-15,6.05,6.1,6.02,6.02,41862,6.02,6.5164142743957205,6.672984255016597,-0.1565699806208762,-0.07760946387774298
EGLX,2021-06-14,6.31,6.34,6.2601,6.2601,37780,6.2601,6.606671415194943,6.725222995417925,-0.1185515802229817,-0.05786933469195965
EGLX,2021-06-11,6.09,6.25,6.09,6.2,110185,6.2,6.669684399775842,6.762432835051358,-0.0927484352755163,-0.04269877330920412
EGLX,2021-06-10,6.5,6.64,6.5,6.6,38978,6.6,6.75508156337145,6.807427461855467,-0.0523458984840177,-0.03018635781762606
EGLX,2021-06-09,6.72,6.72,6.68,6.7086,1372,6.7086,6.783278211257168,6.824021658803905,-0.0407434475467374,-0.024646472651028144
EGLX,2021-06-08,6.85,6.91,6.79,6.91,4330,6.91,6.79685606784938,6.833255391508217,-0.0363993236588369,-0.020622228927101048
EGLX,2021-06-07,6.64,6.64,6.61,6.61,7776,6.61,6.776284443821995,6.827115822828874,-0.0508313790068797,-0.01667795524416708
EGLX,2021-06-04,6.45,6.5,6.44,6.5,2937,6.5,6.806517979062358,6.844485088655184,-0.0379671095928264,-0.008139599303488915
EGLX,2021-06-03,6.68,6.68,6.68,6.68,2679,6.68,6.862248520710059,6.872043895747598,-0.0097953750375392,-0.0006827217311545298
EGLX,2021-06-02,6.98,6.98,6.98,6.98,984,6.98,6.895384615384615,6.887407407407407,0.0079772079772082,0.001595441595441649
EGLX,2021-06-01,6.88,6.88,6.88,6.88,2502,6.88,6.88,6.88,0.0,0.0
EGLX,2021-06-01,6.88,6.88,6.88,6.88,2502,6.88,6.88,6.88,0.0,0.0
