Symbol,Date,Open,High,Low,Close,Volume,RIOT SMA,RIOT spanTwelveEMA,RIOT spanTwntySixEMA,RIOT_x,RIOT_y
RIOT,2020-09-03,3.12,3.29,3.09,3.2173,1240330,3.2173,3.4713290906321244,3.392465685664876,0.07886340496724875,0.1834582629259309
RIOT,2020-09-02,3.51,3.52,3.3,3.3073,1879606,3.3073,3.5175161980197838,3.4064789405180664,0.11103725750171732,0.20960697741560153
RIOT,2020-09-01,3.52,3.5899,3.4568,3.5122,744741,3.5121999999999995,3.5557373249324717,3.414413255759511,0.14132406917296025,0.23424940739407255
RIOT,2020-08-31,3.66,3.7,3.51,3.53,945778,3.53,3.5636532021929206,3.406590316220272,0.15706288597264886,0.2574807419493505
RIOT,2020-08-28,3.25,3.43,3.21,3.42,713744,3.4199999999999995,3.5697719662279974,3.396717541517894,0.17305442471010354,0.282585205943526
RIOT,2020-08-27,3.46,3.5,3.36,3.37,627229,3.3699999999999988,3.5970032328149064,3.394854944839325,0.2021482879755805,0.3099679012518816
RIOT,2020-08-26,3.4,3.45,3.35,3.4401,806883,3.4401,3.638276547872161,3.3968433404264715,0.2414332074456897,0.33692280457095664
RIOT,2020-08-25,3.43,3.45,3.3,3.3249,1392310,3.324899999999998,3.674308647485281,3.3933828076605885,0.2809258398246923,0.3607952038522735
RIOT,2020-08-24,3.78,3.79,3.57,3.6178,1053522,3.617799999999999,3.7378374924826057,3.3988614322734363,0.3389760602091698,0.3807625448591687
RIOT,2020-08-21,3.84,3.94,3.82,3.9141,758455,3.914099999999999,3.7596624911158063,3.3813463468553104,0.3783161442604959,0.39120916602166855
RIOT,2020-08-20,3.73,3.94,3.71,3.9199,1164982,3.919899999999999,3.7315829440459534,3.3387260546037347,0.39285688944221775,0.39443242146196167
RIOT,2020-08-19,3.86,3.97,3.77,3.9129,1187182,3.9128999999999987,3.697343479327035,3.2922321389720337,0.4051113403550009,0.39482630446689737
RIOT,2020-08-18,4.0,4.1,3.91,3.9869,1977715,3.986899999999999,3.658151384659223,3.2425787100897967,0.4155726745694257,0.39225504549487133
RIOT,2020-08-17,3.95,4.12,3.9,4.0201,2592270,4.020099999999999,3.5983789091427183,3.1830330068969817,0.41534590224573664,0.38642563822623266
RIOT,2020-08-14,3.67,3.68,3.44,3.535,1079506,3.535,3.5217023471686666,3.11606764744874,0.4056346997199269,0.3791955722213566
RIOT,2020-08-13,3.42,3.56,3.41,3.475,789503,3.475,3.519284592108424,3.082553059244639,0.4367315328637851,0.37258579034671413
RIOT,2020-08-12,3.75,3.83,3.68,3.78,1015492,3.779999999999999,3.5273363361281382,3.0511573039842097,0.4761790321439281,0.35654935471744637
RIOT,2020-08-11,3.77,4.0,3.61,3.97,2174953,3.9699999999999993,3.481397488151436,2.992849888302947,0.4885475998484887,0.3266419353608258
RIOT,2020-08-10,4.255,4.28,4.11,4.18,2119955,4.179999999999998,3.392560667815333,2.9146778793671824,0.4778827884481505,0.2861655192389099
RIOT,2020-08-07,4.12,4.13,3.86,3.9399,2287533,3.9398999999999984,3.2493898801453933,2.8134521097165566,0.4359377704288363,0.23823620193659978
RIOT,2020-08-06,4.37,4.58,4.22,4.53,6821908,4.529999999999999,3.1238425856263734,2.723336278493881,0.4005063071324924,0.18881080981354054
RIOT,2020-08-05,4.07,4.35,3.83,4.2755,7495870,4.275499999999998,2.8681776011948057,2.578803180773392,0.2893744204214137,0.13588693548380254
RIOT,2020-08-04,3.22,3.28,3.03,3.17,3220669,3.169999999999998,2.6123008014120432,2.4430674352352635,0.16923336617677975,0.09751506424939974
RIOT,2020-08-03,2.9,2.94,2.75,2.8669,3777732,2.8668999999999976,2.510900947123324,2.3849128300540845,0.12598811706923962,0.07958548876755472
RIOT,2020-07-31,2.6,2.6,2.43,2.47,947981,2.4699999999999984,2.4461738466002925,2.3463538564584114,0.09981999014188103,0.06798483169213348
RIOT,2020-07-30,2.57,2.66,2.41,2.43,2649076,2.4299999999999984,2.441841818709437,2.3364621649750843,0.10537965373435254,0.060026042079696605
RIOT,2020-07-29,2.87,2.91,2.75,2.8,2645932,2.7999999999999985,2.443994876656607,2.3289791381730907,0.1150157384835162,0.048687639166032616
RIOT,2020-07-28,2.88,2.9,2.66,2.7746,3787167,2.774599999999998,2.3792666724123537,2.291297469226938,0.08796920318541579,0.03210561433666172
RIOT,2020-07-27,2.62,2.74,2.47,2.7277,6141821,2.7276999999999982,2.307387885578236,2.252633266765093,0.05475461881314292,0.018139717124473195
RIOT,2020-07-24,2.25,2.285,2.06,2.18,1893141,2.1799999999999984,2.2309675011379158,2.214627928106301,0.016339573031614485,0.008985991702305761
RIOT,2020-07-23,2.38,2.42,2.34,2.3698,738642,2.3697999999999984,2.240234319526627,2.2173981623548054,0.02283615717182208,0.00714759636997847
RIOT,2020-07-22,2.3,2.31,2.24,2.26,492867,2.2599999999999976,2.216676923076923,2.2052060153431894,0.011470907733733604,0.003225456169517678
RIOT,2020-07-21,2.35,2.37,2.25,2.3199,1281266,2.319899999999998,2.2088,2.2008224965706447,0.007977503429355437,0.001164093278463696
RIOT,2020-07-20,2.2201,2.25,2.15,2.16,411278,2.159999999999998,2.1886,2.1912962962962963,-0.0026962962962961967,-0.0005392592592592393
RIOT,2020-07-17,2.25,2.2557,2.19,2.1938,151281,2.1937999999999978,2.1938,2.1938,0.0,0.0
