Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-08-03,1.63,1.64,1.62,1.625,54547,1.625,1.6329997340954951,1.6830606941442183,-0.0500609600487234,-0.05782326323311681
NGD,2021-08-02,1.66,1.66,1.66,1.66,60029,1.66,1.634454231203767,1.6877055496757558,-0.0532513184719887,-0.05976383902921521
NGD,2021-07-30,1.65,1.65,1.64,1.65,46646,1.65,1.6298095459680886,1.6899219936498162,-0.0601124476817276,-0.06139196916852183
NGD,2021-07-29,1.64,1.6499,1.64,1.6499,109975,1.6499,1.626138554325923,1.6931157531418015,-0.0669771988158784,-0.06171184954022038
NGD,2021-07-28,1.54,1.54,1.523,1.523,18672,1.523,1.6218182914760908,1.6965730133931456,-0.0747547219170547,-0.060395512221305854
NGD,2021-07-27,1.57,1.58,1.56,1.57,55797,1.57,1.6397852535626527,1.7104588544645971,-0.0706736009019446,-0.05680570979736862
NGD,2021-07-26,1.54,1.55,1.54,1.54,24790,1.54,1.652473481483135,1.7216955628217652,-0.0692220813386301,-0.05333873702122467
NGD,2021-07-23,1.58,1.59,1.58,1.59,20032,1.59,1.6729232053891594,1.7362312078475064,-0.063308002458347,-0.049367900941873294
NGD,2021-07-22,1.67,1.68,1.65,1.655,50586,1.655,1.688000151823552,1.7479297044753068,-0.0599295526517549,-0.04588287556275487
NGD,2021-07-21,1.56,1.58,1.56,1.5722,60115,1.5722,1.694000179427834,1.7553640808333313,-0.0613639014054974,-0.04237120629050485
NGD,2021-07-20,1.63,1.63,1.6113,1.6113,43120,1.6113,1.716145666596531,1.7700172072999978,-0.0538715407034668,-0.03762303251175676
NGD,2021-07-19,1.59,1.61,1.58,1.59,183665,1.59,1.7352085150686276,1.7827145838839975,-0.0475060688153698,-0.03356090546382923
NGD,2021-07-16,1.7,1.72,1.7,1.71,77523,1.71,1.7616100632629237,1.7981317505947174,-0.0365216873317939,-0.03007461462594406
NGD,2021-07-15,1.75,1.7582,1.74,1.75,28581,1.75,1.7709937111289098,1.8051822906422947,-0.0341885795133849,-0.028462846449481643
NGD,2021-07-14,1.78,1.78,1.76,1.775,153284,1.775,1.7748107495159844,1.8095968738936783,-0.0347861243776939,-0.027031413183505815
NGD,2021-07-13,1.71,1.71,1.7,1.7,18361,1.7,1.7747763403370724,1.8123646238051725,-0.0375882834681,-0.02509273538495879
NGD,2021-07-12,1.74,1.74,1.73,1.73,57770,1.73,1.7883720385801765,1.8213537937095865,-0.0329817551294098,-0.02196884836417347
NGD,2021-07-09,1.7,1.7101,1.7,1.7101,29631,1.7101,1.798985136503845,1.8286620972063528,-0.0296769607025082,-0.019215621672864322
NGD,2021-07-08,1.76,1.77,1.7411,1.75,44060,1.75,1.8151460704136348,1.8381470649828613,-0.0230009945692266,-0.01660028691545345
NGD,2021-07-07,1.8,1.8,1.79,1.794,24270,1.794,1.826990810488841,1.8451988301814903,-0.0182080196926495,-0.015000110002010202
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.8329891396686304,1.84929473659601,-0.0163055969273795,-0.01419813257935043
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.832078074153836,1.8501983155236907,-0.0181202413698546,-0.01367126649234315
NGD,2021-07-02,1.8,1.82,1.8,1.8099,60487,1.8099,1.8310013603636244,1.851174180765586,-0.0201728204019615,-0.012559022772965264
NGD,2021-07-01,1.85,1.85,1.835,1.84,23010,1.84,1.8348379713388288,1.854476115226833,-0.0196381438880042,-0.010655573365716191
NGD,2021-06-30,1.77,1.78,1.7514,1.7608,32953,1.7608,1.8338994206731611,1.85563420444498,-0.0217347837718182,-0.008409930735144185
NGD,2021-06-29,1.77,1.77,1.74,1.75,46097,1.75,1.8471902244319176,1.863220940800578,-0.0160307163686601,-0.0050787174759754986
NGD,2021-06-28,1.81,1.82,1.8,1.82,17920,1.82,1.86486117432863,1.8722786160646243,-0.0074174417359942,-0.0023407177528042772
NGD,2021-06-25,1.87,1.88,1.86,1.86,24933,1.86,1.87301775147929,1.8764609053497945,-0.0034431538705042,-0.001071536757006788
NGD,2021-06-24,1.86,1.88,1.85,1.85,31400,1.85,1.8753846153846156,1.8777777777777775,-0.0023931623931623,-0.0004786324786323793
NGD,2021-06-23,1.88,1.88,1.88,1.88,4123,1.88,1.88,1.88,0.0,0.0
