Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-08-03,6.94,6.94,6.92,6.92,15699,6.92,6.931619592959164,6.79406487543296,0.1375547175262044,0.09261715785143862
HBM,2021-08-02,7.29,7.29,7.26,7.26,6721,7.26,6.933732246224467,6.783990065467596,0.1497421807568706,0.08138276793274717
HBM,2021-07-30,7.19,7.21,7.17,7.17,12086,7.17,6.8744108364470975,6.745909270705004,0.1285015657420931,0.06429291472671629
HBM,2021-07-29,7.29,7.385,7.29,7.37,48052,7.37,6.820667352164752,6.711982012361404,0.1086853398033476,0.04824075197287208
HBM,2021-07-28,7.05,7.08,7.0,7.0,34539,7.0,6.72078868892198,6.659340573350317,0.0614481155716628,0.033129605015253194
HBM,2021-07-27,6.89,6.92,6.84,6.87,37343,6.87,6.670022995998703,6.632087819218342,0.037935176780361,0.02604997737615078
HBM,2021-07-26,6.79,6.85,6.79,6.85,41586,6.85,6.63366354072574,6.61305484475581,0.0206086959699298,0.023078677525098207
HBM,2021-07-23,6.73,6.7399,6.69,6.73,9975,6.73,6.594329639039511,6.594099232336276,0.0002304067032357,0.023696172913890288
HBM,2021-07-22,6.56,6.65,6.56,6.62,20103,6.62,6.569662300683058,6.583227170923178,-0.0135648702401196,0.02956261446655415
HBM,2021-07-21,6.31,6.41,6.31,6.4,35123,6.4,6.560509991716342,6.580285344597032,-0.0197753528806901,0.0403444856432226
HBM,2021-07-20,6.0,6.02,5.99,6.01,12049,6.01,6.589693626573858,6.594708172164794,-0.005014545590936,0.05537444527420077
HBM,2021-07-19,6.27,6.31,6.1604,6.2,65687,6.2,6.695092467769104,6.641484825937978,0.0536076418311264,0.07047169299048497
HBM,2021-07-16,7.02,7.05,7.02,7.05,15339,7.05,6.78510928009076,6.676803612013015,0.1083056680777447,0.07468770578032462
HBM,2021-07-15,6.79,6.79,6.78,6.78,17067,6.78,6.736947331016353,6.646947900974056,0.0899994300422966,0.06628321520596957
HBM,2021-07-14,6.95,7.02,6.95,7.02,49767,7.02,6.729119573019325,6.63630373305198,0.0928158399673453,0.06035416149688781
HBM,2021-07-13,6.73,6.83,6.72,6.82,31362,6.82,6.676232222659203,6.605608031696138,0.0706241909630644,0.05223874187927342
HBM,2021-07-12,6.76,6.83,6.76,6.82,32939,6.82,6.650092626779058,6.588456674231829,0.0616359525472285,0.04764237960832565
HBM,2021-07-09,6.74,6.7585,6.72,6.72,20796,6.72,6.619200377102523,6.569933208170375,0.0492671689321477,0.044143986373599925
HBM,2021-07-08,6.54,6.595,6.5,6.55,28327,6.55,6.600873172939345,6.557927864824006,0.042945308115339,0.04286319073396296
HBM,2021-07-07,6.4,6.55,6.4,6.52,55290,6.52,6.610122840746499,6.558562094009926,0.0515607467365724,0.04284266138861894
HBM,2021-07-06,6.73,6.77,6.73,6.75,10191,6.75,6.626508811791317,6.56164706153072,0.0648617502605972,0.04066314005163057
HBM,2021-07-06,6.73,6.77,6.73,6.75,10191,6.75,6.604055868480648,6.546578826453177,0.0574770420274708,0.03461348749938889
HBM,2021-07-02,6.7,6.76,6.67,6.68,32250,6.68,6.577520571840767,6.530305132569431,0.0472154392713353,0.028897598867368396
HBM,2021-07-01,6.69,6.73,6.69,6.72,8983,6.72,6.558887948539088,6.518329543174986,0.0405584053641012,0.024318138766376445
HBM,2021-06-30,6.43,6.48,6.43,6.48,16005,6.48,6.529594848273467,6.502195906628986,0.0273989416444813,0.020258072116945233
HBM,2021-06-29,6.53,6.55,6.5,6.51,22726,6.51,6.5386120934140965,6.503971579159305,0.0346405142547912,0.01847285473506121
HBM,2021-06-28,6.72,6.72,6.6792,6.68,16797,6.68,6.543814292216659,6.5034893054920495,0.0403249867246096,0.014430939855128713
HBM,2021-06-25,6.65,6.71,6.63,6.7099,42672,6.7099,6.51905325443787,6.489368449931414,0.0296848045064566,0.007957428137758491
HBM,2021-06-24,6.62,6.67,6.6,6.6183,26166,6.6183,6.484353846153846,6.471725925925926,0.0126279202279198,0.002525584045583962
HBM,2021-06-23,6.44,6.49,6.3999,6.46,91551,6.46,6.46,6.46,0.0,0.0
