Symbol,Date,Open,High,Low,Close,Volume,CERS SMA,CERS spanTwelveEMA,CERS spanTwntySixEMA,CERS_x,CERS_y
CERS,2021-08-03,5.1,5.1,5.06,5.07,9876,5.07,5.021978793244572,5.153798954909308,-0.1318201616647361,-0.15985594474268178
CERS,2021-08-02,5.14,5.14,5.04,5.05,11535,5.05,5.013247664743585,5.160502871302053,-0.1472552065584675,-0.16686489051216816
CERS,2021-07-30,5.03,5.03,4.99,5.01,5298,5.01,5.006565421969692,5.169343101006217,-0.1627776790365249,-0.1717673115005933
CERS,2021-07-29,4.97,4.99,4.97,4.99,6388,4.99,5.005940953236909,5.182090549086714,-0.1761495958498056,-0.17401471961661036
CERS,2021-07-28,4.79,4.8167,4.79,4.8167,8675,4.8167,5.008839308370892,5.197457793013651,-0.1886184846427587,-0.17348100055831153
CERS,2021-07-27,4.79,4.82,4.79,4.8,10994,4.8,5.043773728074691,5.227918416454743,-0.1841446883800523,-0.1696966295371997
CERS,2021-07-26,4.99,4.99,4.96,4.965,11565,4.965,5.088096224088271,5.262151889771124,-0.1740556656828529,-0.1660846148264865
CERS,2021-07-23,5.06,5.11,5.0,5.07,12108,5.07,5.110477355740684,5.285924040952814,-0.1754466852121305,-0.1640918521123949
CERS,2021-07-22,5.07,5.15,5.07,5.12,11236,5.12,5.117836874966262,5.303197964229039,-0.185361089262777,-0.1612531438374612
CERS,2021-07-21,5.04,5.0792,5.04,5.0792,10495,5.0792,5.117443579505582,5.317853801367361,-0.2004102218617793,-0.15522615748113222
CERS,2021-07-20,4.95,4.98,4.95,4.97,7655,4.97,5.124396957597505,5.33694610547675,-0.2125491478792449,-0.14393014138597043
CERS,2021-07-19,4.79,4.8,4.78,4.79,22328,4.79,5.152469131706142,5.366301793914891,-0.2138326622087492,-0.1267753897626518
CERS,2021-07-16,4.81,4.84,4.715,4.795,23598,4.795,5.218372610198168,5.412405937428082,-0.1940333272299144,-0.10501107165112744
CERS,2021-07-15,4.89,4.92,4.88,4.88,11800,4.88,5.295349448416016,5.461798412422329,-0.1664489640063129,-0.0827555077564307
CERS,2021-07-14,5.07,5.08,5.06,5.065,13467,5.065,5.370867529946201,5.508342285416116,-0.1374747554699142,-0.061832143693960125
CERS,2021-07-13,5.11,5.13,5.11,5.12,8684,5.12,5.426479808118238,5.543809668249405,-0.1173298601311669,-0.04292149074997136
CERS,2021-07-12,5.26,5.27,5.23,5.24,28065,5.24,5.48220340959428,5.5777144417093565,-0.095511032115076,-0.024319398404672458
CERS,2021-07-09,5.25,5.25,5.18,5.18,26941,5.18,5.526240393156876,5.604731597046105,-0.0784912038892287,-0.006521489977071556
CERS,2021-07-08,5.11,5.12,5.05,5.06,85363,5.06,5.589193191912671,5.638710124809793,-0.0495169328971218,0.01147093850096773
CERS,2021-07-07,5.46,5.46,5.43,5.44,16342,5.44,5.6854101358967934,5.685006934794577,0.0004032011022161,0.026717906350490137
CERS,2021-07-06,5.59,5.59,5.56,5.57,27708,5.57,5.730030160605301,5.704607489578144,0.0254226710271572,0.03329658266255863
CERS,2021-07-06,5.59,5.59,5.56,5.57,27708,5.57,5.759126553442628,5.715376088744395,0.0437504646982329,0.03526506057140898
CERS,2021-07-02,6.1244,6.1244,5.92,6.03,25923,6.03,5.7935131995231055,5.727006175843946,0.0665070236791596,0.03314370953970298
CERS,2021-07-01,5.91,5.95,5.895,5.94,96511,5.94,5.7505155994363975,5.702766669911462,0.0477489295249355,0.024802881004838816
CERS,2021-06-30,5.67,5.73,5.67,5.71,26691,5.71,5.716063890243015,5.683788003504378,0.0322758867386374,0.019066368874814624
CERS,2021-06-29,5.77,5.78,5.76,5.77,9105,5.77,5.717166415741746,5.681691043784729,0.0354753719570171,0.015763989408858915
CERS,2021-06-28,5.86,5.89,5.85,5.865,23292,5.865,5.7075603095129726,5.674626327287507,0.0329339822254652,0.010836143771819367
CERS,2021-06-25,5.78,5.82,5.76,5.8,21412,5.8,5.678934911242604,5.659396433470508,0.0195384777720963,0.0053116841584078854
CERS,2021-06-24,5.71,5.765,5.71,5.75,17477,5.75,5.656923076923077,5.648148148148148,0.0087749287749288,0.0017549857549857607
CERS,2021-06-23,5.62,5.66,5.62,5.64,28316,5.64,5.64,5.64,0.0,0.0
