Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-08-03,3.58,3.59,3.58,3.59,7700,3.59,3.687093859672347,3.804273341209678,-0.117179481537331,-0.09399425244170267
ADAP,2021-08-02,3.655,3.655,3.58,3.58,12553,3.58,3.704747288703683,3.821415208506452,-0.1166679198027691,-0.08819794516779558
ADAP,2021-07-30,3.57,3.58,3.5068,3.57,9725,3.57,3.727428613922535,3.840728425186968,-0.1132998112644334,-0.08108045150905219
ADAP,2021-07-29,3.69,3.7,3.69,3.7,4502,3.7,3.756051998272087,3.8623866992019256,-0.1063347009298385,-0.07302561157020698
ADAP,2021-07-28,3.55,3.5812,3.55,3.5812,2779,3.5812,3.7662432706851936,3.8753776351380793,-0.1091343644528857,-0.06469833923029908
ADAP,2021-07-27,3.51,3.51,3.51,3.51,3571,3.51,3.799887501718865,3.898911845949125,-0.0990243442302603,-0.053589332924652414
ADAP,2021-07-26,3.59,3.61,3.59,3.6,3526,3.6,3.852594320213204,3.930024793625056,-0.0774304734118516,-0.04223058009825056
ADAP,2021-07-23,3.83,3.84,3.81,3.81,6014,3.81,3.898520560251969,3.95642677711506,-0.0579062168630915,-0.03343060676985018
ADAP,2021-07-22,3.98,3.98,3.98,3.98,4292,3.98,3.914615207570508,3.9681409192842647,-0.0535257117137564,-0.027311704246539954
ADAP,2021-07-21,3.95,3.95,3.95,3.95,4503,3.95,3.902727063492419,3.9671921928270057,-0.0644651293345868,-0.020758202379735725
ADAP,2021-07-20,3.67,3.6869,3.67,3.6869,2966,3.6869,3.894131984127404,3.968567568253166,-0.0744355841257617,-0.009831470641022954
ADAP,2021-07-19,3.65,3.65,3.65,3.65,5036,3.65,3.9318105266960233,3.99110097371342,-0.0592904470173962,0.006319557730161867
ADAP,2021-07-16,3.79,3.83,3.79,3.8,15297,3.8,3.983048804277118,4.018389051610493,-0.0353402473333748,0.022722058917051514
ADAP,2021-07-15,3.72,3.72,3.72,3.72,3152,3.72,4.016330405054776,4.035860175739332,-0.0195297706845565,0.037237635479658096
ADAP,2021-07-14,3.88,3.9,3.88,3.9,1951,3.9,4.07020866051928,4.061128989798479,0.0090796707208014,0.05142948702071152
ADAP,2021-07-13,3.94,3.94,3.94,3.94,2229,3.94,4.101155689704604,4.074019308982357,0.0271363807222471,0.062016941095689046
ADAP,2021-07-12,4.13,4.13,4.1,4.11,5522,4.11,4.130456724196351,4.0847408537009455,0.045715870495405,0.07073708118904953
ADAP,2021-07-09,4.07,4.07,4.07,4.07,3648,4.07,4.134176128595687,4.0827201219970215,0.0514560065986655,0.07699238386246066
ADAP,2021-07-08,3.89,3.89,3.87,3.87,5712,3.87,4.145844515613084,4.083737731756783,0.0621067838563007,0.08337647817840943
ADAP,2021-07-07,4.17,4.17,4.17,4.17,2005,4.17,4.195998063906372,4.100836750297326,0.0951613136090463,0.0886939017589366
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.200724984616621,4.095303690321112,0.1054212942955095,0.08707704879640915
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.193874981819644,4.0838559855468,0.110018996272843,0.08249098742163406
ADAP,2021-07-02,4.37,4.37,4.301,4.301,4398,4.301,4.1857795239686695,4.071492464390545,0.1142870595781246,0.07560898520883158
ADAP,2021-07-01,4.27,4.27,4.27,4.27,2386,4.27,4.164830346508428,4.053131861541789,0.1116984849666389,0.0659394666165083
ADAP,2021-06-30,4.4,4.4,4.39,4.39,6200,4.39,4.145708591328142,4.035782410465132,0.1099261808630096,0.054499712028975425
ADAP,2021-06-29,4.38,4.38,4.3,4.33,12007,4.33,4.101291971569623,4.007445003302343,0.0938469682672797,0.040643094820466866
ADAP,2021-06-28,4.35,4.354,4.33,4.354,4866,4.354,4.059708693673191,3.98164060356653,0.0780680901066603,0.02734212645876363
ADAP,2021-06-25,4.32,4.35,4.32,4.35,2865,4.35,4.006201183431952,3.9518518518518526,0.0543493315800995,0.014660635546789218
ADAP,2021-06-24,4.15,4.2,4.15,4.195,8560,4.195,3.943692307692308,3.92,0.0236923076923072,0.004738461538461625
ADAP,2021-06-23,3.9,3.9,3.898,3.898,22432,3.898,3.898,3.898,0.0,0.0
