Symbol,Date,Open,High,Low,Close,Volume,GSKY SMA,GSKY spanTwelveEMA,GSKY spanTwntySixEMA,GSKY_x,GSKY_y
GSKY,2020-12-07,4.45,4.489,4.36,4.38,47362,4.38,4.303897073571064,4.326687656135351,-0.022790582564287117,-0.07569560262167799
GSKY,2020-12-04,4.33,4.42,4.33,4.4199,35941,4.419900000000001,4.290060177856712,4.322422668626179,-0.032362490769466845,-0.0889218576360257
GSKY,2020-12-03,4.4,4.43,4.31,4.3545,32375,4.3545,4.266452937467023,4.314624482116273,-0.048171544649250116,-0.10306169935266542
GSKY,2020-12-02,4.22,4.22,4.13,4.18,47590,4.18,4.250444380642846,4.311434440685575,-0.060990060042729326,-0.11678423802851923
GSKY,2020-12-01,4.31,4.43,4.23,4.425,77760,4.425000000000002,4.263252449850636,4.321949195940421,-0.058696746089784924,-0.1307327825249667
GSKY,2020-11-30,4.44,4.4554,4.3,4.3089,88517,4.308900000000002,4.2338438043689335,4.313705131615655,-0.07986132724672146,-0.14874179163376214
GSKY,2020-11-27,4.49,4.49,4.3,4.3256,79058,4.325600000000001,4.220197223345103,4.314089542144909,-0.09389231879980464,-0.1659619077305223
GSKY,2020-11-27,4.49,4.49,4.3,4.3256,79058,4.325600000000003,4.201033082135122,4.3131687055165004,-0.11213562338137884,-0.18397930496320147
GSKY,2020-11-25,4.42,4.46,4.36,4.42,59519,4.420000000000004,4.178384551614235,4.31217420195782,-0.13378965034358534,-0.2019402253586571
GSKY,2020-11-24,4.3,4.31,4.2299,4.31,198665,4.310000000000004,4.13445447008955,4.303548138114446,-0.169093668024896,-0.21897786911242503
GSKY,2020-11-23,4.16,4.3,4.12,4.29,489963,4.2900000000000045,4.102537101014923,4.3030319891636015,-0.2004948881486781,-0.23144891938430728
GSKY,2020-11-20,4.19,4.2499,4.16,4.195,124131,4.1950000000000065,4.068452937563092,4.30407454829669,-0.23562161073359802,-0.23918742719321456
GSKY,2020-11-19,4.1,4.22,4.01,4.21,182559,4.210000000000006,4.045444380756381,4.3128005121604245,-0.2673561314040445,-0.2400788813081187
GSKY,2020-11-18,3.8994,4.2,3.86,4.1911,1263594,4.191100000000007,4.01552517725754,4.32102455313326,-0.3054993758757183,-0.23325956878413745
GSKY,2020-11-17,3.6,3.6069999999999998,3.45,3.47,110094,3.4700000000000064,3.983602482213458,4.331418517383921,-0.3478160351704629,-0.215199617011242
GSKY,2020-11-16,3.69,3.71,3.58,3.6199,309463,3.619900000000007,4.0769847517068145,4.400331998774634,-0.3233472470678205,-0.18204551247143674
GSKY,2020-11-13,3.52,3.52,3.4189999999999996,3.42,214260,3.4200000000000066,4.160091070198962,4.462766558676606,-0.30267548847764303,-0.146720078822341
GSKY,2020-11-12,3.52,3.65,3.51,3.54,701333,3.5400000000000063,4.2946530829624106,4.546187883370734,-0.251534800408324,-0.10773122640851526
GSKY,2020-11-11,3.81,3.82,3.6,3.6001,114928,3.6001000000000056,4.431862734410121,4.626682914040392,-0.19482017963027154,-0.0717803329085633
GSKY,2020-11-10,4.26,4.34,3.72,3.955,254475,3.955000000000007,4.5830923224846885,4.708809547163624,-0.12571722467893576,-0.041020371228136454
GSKY,2020-11-09,4.4,4.5419,4.33,4.335,186259,4.335000000000006,4.697290926572814,4.769114310936714,-0.07182338436390001,-0.019846157865436625
GSKY,2020-11-06,4.54,4.63,4.32,4.32,72107,4.3200000000000065,4.763162004131508,4.803843455811651,-0.040681451680143255,-0.0068518512408207765
GSKY,2020-11-05,4.88,5.04,4.81,4.835,85719,4.835000000000006,4.8437369139736015,4.842550932276582,0.0011859816970174464,0.0016055488690098446
GSKY,2020-11-04,4.8,4.81,4.75,4.79,23306,4.790000000000006,4.845325443786981,4.84315500685871,0.0021704369282717906,0.0017104406620075
GSKY,2020-11-03,4.96,5.03,4.89,4.94,47615,4.9400000000000075,4.855384615384615,4.847407407407407,0.007977207977208245,0.001595441595441649
GSKY,2020-11-02,4.8,4.87,4.795,4.84,26068,4.840000000000008,4.84,4.84,0.0,0.0
