Symbol,Date,Open,High,Low,Close,Volume,KERN SMA,KERN spanTwelveEMA,KERN spanTwntySixEMA,KERN_x,KERN_y
KERN,2020-12-07,3.75,3.8,3.41,3.5201,361486,3.5201,3.629089470188082,3.3241168232887675,0.3049726468993148,0.27525975810059766
KERN,2020-12-04,4.05,4.35,3.99,4.145,702056,4.145,3.6489057374950074,3.3084381691518687,0.3404675683431373,0.26783153590091846
KERN,2020-12-03,4.04,4.07,3.865,3.9967,128698,3.9967000000000006,3.558706780675917,3.2415132226840186,0.3171935579918981,0.24967252779036336
KERN,2020-12-02,3.7535,3.89,3.71,3.8,168963,3.8,3.4790716498897205,3.18109828049874,0.2979733693909803,0.23279227023997956
KERN,2020-12-01,4.33,4.39,3.85,3.9221,585584,3.9221,3.4207210407787603,3.131586142938639,0.28913489784012114,0.21649699545222936
KERN,2020-11-30,4.19,4.2,3.84,4.0,941881,4.0,3.3295612300112616,3.0683450343737304,0.2612161956375316,0.19833751985525638
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.390000000000001,3.207663271831492,2.9938126371236287,0.21385063470786306,0.18261785090968766
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.390000000000001,3.1745111394372163,2.9621176480935185,0.21239349134369867,0.1748096549601437
KERN,2020-11-25,3.47,3.4987,3.35,3.4379,144703,3.4379000000000013,3.1353313466076203,2.927887059941,0.2074442866666204,0.16541369586425514
KERN,2020-11-24,3.84,3.98,3.6,3.96,755477,3.9600000000000017,3.0803188641726424,2.8870860247362797,0.19323283943636185,0.15490604816366382
KERN,2020-11-23,3.28,3.34,3.1504,3.18,231723,3.1800000000000024,2.920376839476759,2.8012529067151823,0.11912393276157653,0.14532435034548907
KERN,2020-11-20,2.75,2.79,2.7,2.75,54368,2.7500000000000018,2.8731726284725334,2.7709531392523967,0.1022194892201358,0.15187445474146719
KERN,2020-11-19,2.75,2.7632,2.61,2.67,287437,2.6700000000000017,2.8955676518311755,2.7726293903925887,0.12293826143858674,0.1642881961217998
KERN,2020-11-18,2.86,2.95,2.7901,2.8201,144933,2.820100000000002,2.9365799521641165,2.780839741623996,0.15574021054012066,0.17462567979260302
KERN,2020-11-17,2.83,2.95,2.76,2.9013,390946,2.9013000000000018,2.9577581252848657,2.7776989209539162,0.18005920433094902,0.1793470471057236
KERN,2020-11-16,2.88,3.04,2.8,2.845,226465,2.845000000000001,2.968023238973022,2.767810834630229,0.20021240434279308,0.17916900779941713
KERN,2020-11-13,2.86,2.87,2.74,2.83,183587,2.8300000000000014,2.9903911006044805,2.761635701400647,0.2287553992038336,0.17390815866357312
KERN,2020-11-12,3.0,3.12,2.76,3.1,508388,3.1000000000000014,3.0195531188962046,2.7561665575126986,0.263386561383506,0.16019634852850798
KERN,2020-11-11,3.5,3.5,3.17,3.2236,464630,3.2236000000000007,3.0049264132409688,2.728659882113715,0.2762665311272543,0.13439879531475846
KERN,2020-11-10,3.72,4.19,3.65,4.0456,690836,4.045600000000002,2.965167579284782,2.689064672682812,0.2761029066019698,0.0989318613616346
KERN,2020-11-09,4.76,4.86,3.8,3.87,1513545,3.870000000000002,2.768725320972925,2.580541846497437,0.18818347447548733,0.054639100051550676
KERN,2020-11-06,3.42,3.64,3.25,3.34,1442262,3.3400000000000016,2.5684935611498196,2.4773851942172325,0.0911083669325876,0.021253006445566287
KERN,2020-11-05,2.6,2.75,2.52,2.68,192660,2.680000000000001,2.4282196631770603,2.408376009754611,0.01984365342244887,0.0037891663238110674
KERN,2020-11-04,2.4,2.4,2.28,2.3,29746,2.3000000000000007,2.382441420118344,2.38664609053498,-0.004204670416636525,-0.00022445545084849518
KERN,2020-11-03,2.52,2.53,2.42,2.4383,89917,2.438300000000001,2.3974307692307697,2.3935777777777782,0.00385299145299145,0.0007705982905982901
KERN,2020-11-02,2.38,2.4192,2.335,2.39,30468,2.390000000000001,2.39,2.39,0.0,0.0
