Symbol,Date,Open,High,Low,Close,Volume,RUBY SMA,RUBY spanTwelveEMA,RUBY spanTwntySixEMA,RUBY_x,RUBY_y
RUBY,2020-12-07,7.13,7.19,7.13,7.155,5452,7.155,6.413579257955312,5.810155514943283,0.6034237430120282,0.5092937409666002
RUBY,2020-12-04,6.82,7.0,6.65,6.925,3721,6.925,6.278775486674457,5.702567956138745,0.5762075305357124,0.48576124045524294
RUBY,2020-12-03,6.59,6.79,6.59,6.79,8893,6.79,6.1612801206152685,5.604773392629845,0.5565067279854237,0.4631496679351258
RUBY,2020-12-02,6.54,6.54,6.3005,6.345,7703,6.345,6.04696741527259,5.509955264040233,0.5370121512323571,0.43981040292255125
RUBY,2020-12-01,6.25,6.39,6.24,6.35,8854,6.3500000000000005,5.99277967259488,5.4431516851634525,0.5496279874314283,0.4155099658450997
RUBY,2020-11-30,6.91,6.91,6.6608,6.6608,16229,6.6608,5.927830522157584,5.3706038199765285,0.5572267021810573,0.38198046044851774
RUBY,2020-11-27,6.61,6.78,6.57,6.73,13490,6.73,5.794563344368053,5.26738812557465,0.5271752187934045,0.33816890001538324
RUBY,2020-11-27,6.61,6.78,6.57,6.73,13490,6.73,5.624483952434972,5.150379175620622,0.4741047768143512,0.29091732032087814
RUBY,2020-11-25,6.44,6.47,6.4,6.46,4028,6.460000000000001,5.423481034695877,5.024009509670272,0.39947152502560535,0.2451204561975101
RUBY,2020-11-24,5.99,6.16,5.9301,6.1,9574,6.1000000000000005,5.235023041004219,4.909130270443893,0.3258927705603245,0.20653268899048627
RUBY,2020-11-23,5.6,5.76,5.56,5.76,25895,5.76,5.077754503004986,4.813860692079405,0.2638938109255804,0.1766926685980265
RUBY,2020-11-20,5.37,5.37,5.2648,5.31,12225,5.3100000000000005,4.953709867187711,4.738169547445756,0.21554031974195365,0.154892383016138
RUBY,2020-11-19,5.23,5.263999999999999,5.01,5.21,5971,5.21,4.888929843040022,4.6924231112414185,0.19650673179860426,0.13973039883468386
RUBY,2020-11-18,5.28,5.33,5.18,5.28,25399,5.28,4.83055345086548,4.651016960140732,0.17953649072474853,0.12553631559370398
RUBY,2020-11-17,4.98,5.0,4.9238,4.94,7664,4.94,4.7488358964773845,4.60069831695199,0.14813757952539494,0.11203627181094286
RUBY,2020-11-16,5.04,5.1013,4.935,4.935,44613,4.935,4.7140787867460014,4.5735541823081505,0.14052460443785098,0.10301094488233004
RUBY,2020-11-13,4.94,5.0469,4.86,4.97,87574,4.97,4.673911293427092,4.5446385168928005,0.12927277653429048,0.09363252999344979
RUBY,2020-11-12,4.7,4.815,4.5985,4.5985,3093,4.5985000000000005,4.620076983141108,4.5106095982442245,0.1094673848968828,0.08472246835823939
RUBY,2020-11-11,4.8,4.82,4.755,4.82,2676,4.820000000000002,4.6240000709849465,4.503578366103763,0.1204217048811822,0.0785362392235783
RUBY,2020-11-10,4.76,4.81,4.64,4.64,17730,4.6400000000000015,4.588363720254937,4.478264635392064,0.11009908486287223,0.0680648728091771
RUBY,2020-11-09,5.07,5.2373,4.7401,4.9401,42346,4.940100000000002,4.578975305755833,4.4653258062234285,0.11364949953240445,0.05755631979575309
RUBY,2020-11-06,4.57,4.619,4.51,4.619,1337,4.6190000000000015,4.513316270438711,4.427343870721303,0.08597239971740844,0.04353302486159025
RUBY,2020-11-05,4.82,4.89,4.64,4.64,3813,4.6400000000000015,4.494101046882113,4.412011380379007,0.0820896665031059,0.0329231811476357
RUBY,2020-11-04,4.91,5.17,4.77,4.89,62702,4.8900000000000015,4.467573964497042,4.393772290809327,0.07380167368771495,0.020631559808768147
RUBY,2020-11-03,4.73,4.83,4.61,4.78,16497,4.780000000000002,4.390769230769231,4.354074074074074,0.036695156695157216,0.007339031339031444
RUBY,2020-11-02,4.33,4.33,4.2432,4.32,3546,4.320000000000001,4.32,4.32,0.0,0.0
