Symbol,Date,Open,High,Low,Close,Volume,PIXY SMA,PIXY spanTwelveEMA,PIXY spanTwntySixEMA,PIXY_x,PIXY_y
PIXY,2020-12-07,2.37,2.3999,2.34,2.34,27618,2.34,2.3721596910703826,2.32405070484891,0.048108986221472534,0.06548518766323634
PIXY,2020-12-04,2.33,2.3548,2.33,2.33,4759,2.33,2.378006907628634,2.3227747612368232,0.05523214639181129,0.0698292380236773
PIXY,2020-12-03,2.33,2.365,2.31,2.315,21071,2.3149999999999995,2.3867354362883857,2.3221967421357688,0.06453869415261693,0.07347851093164391
PIXY,2020-12-02,2.36,2.41,2.32,2.34,24726,2.3399999999999994,2.3997782428862737,2.32277248150663,0.07700576137964353,0.07571346512640065
PIXY,2020-12-01,2.43,2.47,2.41,2.4578,32006,2.4578,2.4106470143201424,2.321394280027161,0.0892527342929812,0.07539039106308992
PIXY,2020-11-30,2.51,2.5205,2.35,2.44,123646,2.44,2.4020737441965316,2.3104818224293338,0.09159192176719788,0.07192480525561709
PIXY,2020-11-27,2.49,2.51,2.48,2.485,27060,2.485,2.3951780613231746,2.3001203682236806,0.09505769309949397,0.06700802612772189
PIXY,2020-11-27,2.49,2.51,2.48,2.485,27060,2.485,2.37884679974557,2.2853299976815755,0.09351680206399447,0.05999560938477885
PIXY,2020-11-25,2.54,2.54,2.48,2.4802,40843,2.4801999999999995,2.3595462178811277,2.269356397496102,0.0901898203850262,0.05161531121497494
PIXY,2020-11-24,2.62,2.62,2.46,2.6145,132082,2.6145,2.337609166586788,2.25248890929579,0.08512025729099815,0.04197168392246223
PIXY,2020-11-23,2.52,2.58,2.5,2.55,57699,2.5499999999999994,2.2872653786934767,2.223528022039453,0.0637373566540238,0.03118454058032824
PIXY,2020-11-20,2.43,2.43,2.38,2.42,40438,2.419999999999999,2.239495447546836,2.197410263802609,0.04208518374422665,0.023046336561904347
PIXY,2020-11-19,2.25,2.29,2.2165,2.27,17817,2.27,2.2066764380098967,2.1796030849068178,0.027073353103079345,0.01828662476632377
PIXY,2020-11-18,2.28,2.29,2.25,2.2634,30599,2.2633999999999994,2.195163063102606,2.172371331699364,0.0227917314032422,0.016089942682134987
PIXY,2020-11-17,2.23,2.2463,2.18,2.2006,33789,2.2006,2.18275634730308,2.1650890382353123,0.0176673090677677,0.014414495501858294
PIXY,2020-11-16,2.2,2.2636,2.2,2.22,30868,2.22,2.1795120468127305,2.162248161294137,0.017263885518592925,0.013601292110380941
PIXY,2020-11-13,2.15,2.17,2.15,2.16,41231,2.1600000000000006,2.1721506007786813,2.1576280141976683,0.01452258658101302,0.012685643758327833
PIXY,2020-11-12,2.21,2.21,2.1489,2.15,31128,2.1500000000000004,2.17435980092026,2.157438255333481,0.016921545586778386,0.012226408052656535
PIXY,2020-11-11,2.28,2.2823,2.18,2.21,59879,2.2100000000000004,2.178788855633034,2.15803331576016,0.020755539872874262,0.01105262366912596
PIXY,2020-11-10,2.28,2.2892,2.2213,2.25,18910,2.250000000000001,2.173114102111768,2.1538759810209727,0.019238121090795257,0.008626894618188885
PIXY,2020-11-09,2.2,2.29,2.18,2.23,64604,2.2300000000000004,2.159134847950271,2.1461860595026505,0.012948788447620707,0.005974088000037293
PIXY,2020-11-06,2.1699,2.1752,2.13,2.13,31455,2.1300000000000003,2.1462502748503205,2.1394809442628624,0.0067693305874581,0.004230412888141439
PIXY,2020-11-05,2.13,2.19,2.1243,2.19,28566,2.1900000000000004,2.1492048702776514,2.1402394198038914,0.008965450473759963,0.0035956834633122737
PIXY,2020-11-04,2.14,2.18,2.1267,2.13,19819,2.1300000000000003,2.1417875739644967,2.136258573388203,0.005529000576294241,0.0022532417107003514
PIXY,2020-11-03,2.17,2.26,2.17,2.22,55162,2.2200000000000006,2.1439307692307694,2.1367592592592595,0.007171509971509948,0.0014343019943019897
PIXY,2020-11-02,2.11,2.14,2.08,2.1301,113160,2.130100000000001,2.1301,2.1301,0.0,0.0
