Symbol,Date,Open,High,Low,Close,Volume,NBRV SMA,NBRV spanTwelveEMA,NBRV spanTwntySixEMA,NBRV_x,NBRV_y
NBRV,2021-01-14,3.028,3.13,2.9911,3.11,412198,3.11,2.748100287394011,2.7720894377632828,-0.02398915036927196,-0.11690976773004223
NBRV,2021-01-13,2.9,2.9,2.83,2.85,37107,2.85,2.6823003396474667,2.745056592784345,-0.06275625313687794,-0.1401399220702348
NBRV,2021-01-12,2.84,2.87,2.83,2.86,54489,2.86,2.651809492310643,2.7366611202070925,-0.08485162789644951,-0.1594858393035739
NBRV,2021-01-11,2.73,2.78,2.72,2.765,39364,2.765,2.6139566727307595,2.72679400982366,-0.11283733709289967,-0.178144392155355
NBRV,2021-01-08,2.8,2.86,2.76,2.82,253752,2.82,2.586494249590898,2.7237375306095517,-0.13724328101865435,-0.19447115592096859
NBRV,2021-01-07,2.66,2.68,2.61,2.61,87953,2.61,2.5440386586074246,2.7160365330583165,-0.17199787445089187,-0.20877812464654721
NBRV,2021-01-06,2.67,2.67,2.5,2.51,493702,2.51,2.5320456874451382,2.724519455702982,-0.19247376825784368,-0.21797318719546105
NBRV,2021-01-05,2.5,2.55,2.49,2.52,69945,2.52,2.5360539942533453,2.741681012159221,-0.20562701790587568,-0.22434804192986538
NBRV,2021-01-04,2.47,2.49,2.4,2.435,146289,2.435,2.5389729022994083,2.759415493131958,-0.22044259083255024,-0.2290282979358628
NBRV,2021-01-04,2.47,2.49,2.4,2.435,146289,2.435,2.557877066353845,2.7853687325825147,-0.22749166622866926,-0.231174724711691
NBRV,2020-12-31,2.51,2.51,2.42,2.4301,59955,2.4301,2.580218351145453,2.8133982311891157,-0.23317988004366266,-0.23209548933244634
NBRV,2020-12-30,2.42,2.46,2.395,2.395,61193,2.395,2.607512596808263,2.8440620896842463,-0.2365494928759828,-0.23182439165464222
NBRV,2020-12-29,2.53,2.53,2.41,2.45,166580,2.4500000000000006,2.6461512507734017,2.8799870568589854,-0.23383580608558366,-0.23064311634930695
NBRV,2020-12-28,2.65,2.68,2.59,2.595,74754,2.5950000000000006,2.681815114550384,2.914386021407704,-0.2325709068573203,-0.2298449439152378
NBRV,2020-12-28,2.65,2.68,2.59,2.595,74754,2.595000000000001,2.697599680832272,2.9399369031203206,-0.2423372222880489,-0.22916345317971726
NBRV,2020-12-24,2.71,2.715,2.65,2.6799,39707,2.6799000000000004,2.716254168256321,2.9675318553699466,-0.2512776871136251,-0.22587001090263442
NBRV,2020-12-23,2.7,2.72,2.61,2.6981,140204,2.6981,2.7228640170301985,2.9905424037995427,-0.2676783867693442,-0.21951809184988663
NBRV,2020-12-22,2.5,2.5,2.47,2.485,89582,2.4849999999999994,2.727366565581144,3.013937796103506,-0.28657123052236244,-0.20747801812002226
NBRV,2020-12-21,2.45,2.47,2.44,2.4531,77431,2.4531,2.771433213868624,3.056252819791786,-0.2848196059231625,-0.1877047150194373
NBRV,2020-12-18,2.5,2.5,2.44,2.4798,42013,2.4798,2.829311980026556,3.1045050453751304,-0.27519306534857435,-0.1634259922935061
NBRV,2020-12-17,2.38,2.46,2.37,2.44,104569,2.4400000000000004,2.8928596127586568,3.1544814490051403,-0.2616218362464835,-0.13548422402973903
NBRV,2020-12-16,2.37,2.4,2.32,2.3231,149060,2.3231000000000006,2.9751977241693215,3.211639964925552,-0.23644224075622944,-0.10394982097555289
NBRV,2020-12-15,2.46,2.5,2.42,2.48,216457,2.4800000000000004,3.093760946745562,3.282723162119596,-0.1889622153740338,-0.07082671603038351
NBRV,2020-12-14,2.58,2.58,2.4466,2.5,506761,2.5000000000000004,3.205353846153846,3.3469410150891634,-0.1415871689353172,-0.04129284119447094
NBRV,2020-12-11,2.44,2.5,2.31,2.4734,1328513,2.4734,3.3336,3.414696296296297,-0.08109629629629644,-0.016219259259259378
NBRV,2020-12-10,3.42,3.5,3.39,3.49,48869,3.49,3.49,3.49,0.0,0.0
