Symbol,Date,Open,High,Low,Close,Volume,CTIC SMA,CTIC spanTwelveEMA,CTIC spanTwntySixEMA,CTIC_x,CTIC_y
CTIC,2021-01-14,3.3,3.33,3.27,3.325,24852,3.325,3.4126164227785987,3.3859575494254885,0.026658873353110124,0.03775464297994888
CTIC,2021-01-13,3.36,3.37,3.26,3.37,108542,3.37,3.4285466814656167,3.3908341533795285,0.03771252808608905,0.04052858538665856
CTIC,2021-01-12,3.5,3.5399,3.4697,3.505,52662,3.505,3.4391915326411837,3.3925008856498904,0.04669064699129377,0.041232599711801154
CTIC,2021-01-11,3.4,3.5,3.37,3.475,65233,3.4750000000000005,3.4272263567577634,3.383500956501881,0.043725400255882015,0.039868087891928104
CTIC,2021-01-08,3.5,3.5,3.45,3.48,61893,3.48,3.4185402398046296,3.376181033022032,0.04235920678259797,0.03890375980093952
CTIC,2021-01-07,3.52,3.59,3.52,3.5892,46984,3.5892000000000004,3.4073657379509266,3.3678755156637945,0.039490222287131616,0.03803989805552502
CTIC,2021-01-06,3.41,3.43,3.38,3.39,44208,3.390000000000001,3.3743049630329134,3.350169556916898,0.024135406116014838,0.03767731699762326
CTIC,2021-01-05,3.41,3.43,3.37,3.43,35251,3.43,3.3714513199479885,3.3469831214702497,0.0244681984777384,0.04106279471802525
CTIC,2021-01-04,3.32,3.3358,3.2322,3.32,74586,3.32,3.3608061053930767,3.3403417711878696,0.020464334205207102,0.04521144377809685
CTIC,2021-01-04,3.32,3.3358,3.2322,3.32,74586,3.32,3.368225397282727,3.341969112882899,0.026256284399827745,0.051398221171319286
CTIC,2020-12-31,3.25,3.27,3.21,3.24,55169,3.2400000000000007,3.376993651334132,3.3437266419135314,0.03326700942060068,0.05768370536419217
CTIC,2020-12-30,3.25,3.36,3.25,3.36,51687,3.3600000000000003,3.401901587940338,3.352024773266613,0.04987681467372429,0.06378787935009005
CTIC,2020-12-29,3.29,3.3339,3.23,3.26,46724,3.26,3.4095200584749445,3.3513867551279426,0.05813330334700195,0.06726564551918138
CTIC,2020-12-28,3.43,3.48,3.4,3.48,151169,3.4800000000000004,3.4367055236522077,3.358697695538178,0.07800782811402929,0.06954873106222623
CTIC,2020-12-28,3.43,3.48,3.4,3.48,151169,3.4800000000000013,3.428833800679881,3.348993511181233,0.07984028949864896,0.06743395679927534
CTIC,2020-12-24,3.45,3.5,3.4,3.48,33674,3.4800000000000013,3.419530855348951,3.338512992075731,0.08101786327322014,0.06433237362443216
CTIC,2020-12-23,3.5,3.54,3.43,3.46,57525,3.4600000000000013,3.408536465412397,3.3271940314417896,0.08134243397060725,0.06016100121223515
CTIC,2020-12-22,3.48,3.55,3.48,3.4967,39568,3.496700000000001,3.399179459123742,3.3165695539571334,0.08260990516660892,0.05486564302264213
CTIC,2020-12-21,3.41,3.4444,3.3622,3.425,106719,3.425000000000001,3.3814484516916954,3.3021591182737033,0.0792893334179916,0.04792957748665054
CTIC,2020-12-18,3.63,3.64,3.54,3.6,54888,3.6000000000000014,3.3735299883629133,3.2923318477356003,0.08119814062731256,0.04008963850381517
CTIC,2020-12-17,3.52,3.52,3.4616,3.48,37721,3.4800000000000018,3.332353622610715,3.267718395554448,0.06463522705626668,0.029812512972940703
CTIC,2020-12-16,3.57,3.59,3.43,3.48,80098,3.4800000000000018,3.3055088267217543,3.2507358671988036,0.054772959522949805,0.02110683445210921
CTIC,2020-12-15,3.4,3.46,3.4,3.4482,65337,3.4482000000000017,3.2737831588529818,3.2323947365747085,0.04138842227827322,0.012690303184398836
CTIC,2020-12-14,3.6,3.63,3.5,3.52,103217,3.5200000000000022,3.24207100591716,3.2151303155006854,0.026940690416474844,0.005515773410930241
CTIC,2020-12-11,3.21,3.22,3.17,3.2,35042,3.2000000000000024,3.1915384615384617,3.1907407407407407,0.0007977207977210021,0.00015954415954420043
CTIC,2020-12-10,3.17,3.205,3.1,3.19,39679,3.1900000000000017,3.19,3.19,0.0,0.0
