Symbol,Date,Open,High,Low,Close,Volume,PPSI SMA,PPSI spanTwelveEMA,PPSI spanTwntySixEMA,PPSI_x,PPSI_y
PPSI,2020-08-06,1.51,1.545,1.5,1.5014,15832,1.5014,1.5014,1.5014,0.0,0.0
PPSI,2020-08-05,1.65,1.67,1.53,1.545,97853,1.5450000000000002,1.5081076923076924,1.5046296296296295,0.003478062678062832,0.0006956125356125664
PPSI,2020-08-04,1.4,1.44,1.4,1.423,2878,1.423,1.4950142011834318,1.4985829903978052,-0.0035687892143732025,-0.00015726781438458732
PPSI,2020-08-03,1.41,1.445,1.41,1.4388,5997,1.4388,1.4863658625398268,1.4941546207387084,-0.0077887581988813626,-0.0016835658912839424
PPSI,2020-08-03,1.41,1.445,1.41,1.4388,5997,1.4388,1.4790480375336998,1.4900542784617672,-0.011006240928067346,-0.003548100898640623
PPSI,2020-08-03,1.41,1.445,1.41,1.4388,5997,1.4388,1.4728560317592845,1.486257665242377,-0.013401633483092423,-0.0055188074155309835
PPSI,2020-07-31,1.42,1.4839,1.42,1.45,18731,1.4499999999999995,1.4693397191809332,1.48357191226146,-0.014232193080526924,-0.007261484548530172
PPSI,2020-07-30,1.51,1.51,1.43,1.43,4271,1.43,1.4632874546915589,1.479603622464315,-0.016316167772756133,-0.009072421193375365
PPSI,2020-07-29,1.48,1.5,1.4725,1.5,27366,1.4999999999999998,1.4689355385851652,1.481114465244736,-0.012178926659570877,-0.009693722286614468
PPSI,2020-07-28,1.44,1.47,1.4,1.4699,15614,1.4699,1.4690839172643706,1.4802837641154962,-0.011199846851125628,-0.0099949471995167
PPSI,2020-07-27,1.47,1.4971,1.465,1.48,13021,1.48,1.4707633146083134,1.4802627445513854,-0.009499429943071958,-0.009895843748227754
PPSI,2020-07-27,1.47,1.4971,1.465,1.48,13021,1.48,1.4721843431301114,1.4802432819920237,-0.008058938861912113,-0.009528462770964627
PPSI,2020-07-27,1.47,1.4971,1.465,1.48,13021,1.48,1.4733867518793249,1.4802252611037254,-0.006838509224400546,-0.008990472061651811
PPSI,2020-07-24,1.44,1.4999,1.42,1.47,15634,1.4700000000000002,1.4728657131286595,1.4794678343553012,-0.006602121226641611,-0.008512801894649771
PPSI,2020-07-23,1.49,1.49,1.36,1.435,44992,1.4350000000000005,1.4670402188011735,1.476173920699353,-0.009133701898179414,-0.008636981895355701
PPSI,2020-07-22,1.32,1.58,1.32,1.58,457178,1.5800000000000003,1.484418646677916,1.4838647413882895,0.0005539052896263996,-0.006798804458359281
PPSI,2020-07-21,1.38,1.38,1.2913,1.32,3903,1.3200000000000005,1.459123470265929,1.4717266123965644,-0.012603142130635405,-0.007959671992814506
PPSI,2020-07-20,1.36,1.36,1.2,1.26,16830,1.26,1.428489090225017,1.4560431596264485,-0.02755406940143179,-0.011878551474537962
PPSI,2020-07-20,1.36,1.36,1.2,1.26,16830,1.26,1.40256769172886,1.4415214440985633,-0.03895375236970322,-0.017293591653571014
PPSI,2020-07-20,1.36,1.36,1.2,1.26,16830,1.26,1.3806342006936507,1.4280754112023737,-0.047441210508722735,-0.02332311542460136
PPSI,2020-07-17,1.36,1.37,1.34,1.3699,3087,1.3699,1.3789827852023198,1.4237661214836792,-0.044783336281359436,-0.027615159595952975
PPSI,2020-07-16,1.35,1.35,1.325,1.35,741,1.35,1.3745238951711936,1.41830196433674,-0.043778069165546496,-0.03084774150987168
PPSI,2020-07-15,1.305,1.34,1.29,1.31,1957,1.31,1.3645971420679328,1.4102795966080923,-0.04568245454015973,-0.03381468411592929
PPSI,2020-07-14,1.35,1.37,1.3,1.3007,11488,1.3007,1.3547668125190202,1.4021625894519374,-0.04739577693291741,-0.03653090267932692
PPSI,2020-07-13,1.45,1.45,1.39,1.45,37372,1.4500000000000002,1.3694180721314786,1.4057061013443866,-0.03628802921290797,-0.03648232798604313
PPSI,2020-07-13,1.45,1.45,1.39,1.45,37372,1.4500000000000004,1.3818152918035589,1.408987130874432,-0.02717183907087306,-0.03462023020300912
PPSI,2020-07-13,1.45,1.45,1.39,1.45,37372,1.4500000000000004,1.3923052469107038,1.4120251211800297,-0.019719874269325862,-0.03164015901627247
PPSI,2020-07-10,1.51,1.51,1.3,1.3957,26440,1.3957000000000004,1.3928275166167494,1.410815852944472,-0.017988336327722454,-0.02890979447856247
PPSI,2020-07-09,1.43,1.48,1.4,1.445,18724,1.4450000000000005,1.4008540525218651,1.4133480119856217,-0.012493959463757198,-0.025626627475601415
PPSI,2020-07-08,1.39,1.42,1.35,1.42,5058,1.4200000000000002,1.4037995829031165,1.413840751838539,-0.010041168935422506,-0.022509535767565633
PPSI,2020-07-07,1.52,1.52,1.46,1.46,10213,1.46,1.4124458009180216,1.4172599554060543,-0.004814154488032907,-0.01897045951165909
PPSI,2020-07-06,1.4,1.455,1.37,1.4501,40981,1.4501,1.4182387546229414,1.4196925513019023,-0.0014537966789609502,-0.015467126945119463
PPSI,2020-07-06,1.4,1.455,1.37,1.4501,40981,1.4501,1.4231404846809503,1.4219449549091692,0.0011955297717813895,-0.012134595601739294
PPSI,2020-07-06,1.4,1.455,1.37,1.4501,40981,1.4501,1.4272881024223425,1.4240305138047862,0.0032575886175563173,-0.009056158757880172
PPSI,2020-07-06,1.4,1.455,1.37,1.4501,40981,1.4501,1.4307976251265977,1.4259615868562836,0.0048360382703138685,-0.006277719352241364
PPSI,2020-07-02,1.45,1.4599,1.39,1.42,40337,1.42,1.4291364520301983,1.4255199878298923,0.0036164642003055905,-0.0042988826417319735
PPSI,2020-07-01,1.52,1.63,1.43,1.48,152798,1.48,1.4369616132563212,1.4295555442869372,0.0074060689693840045,-0.001957892319508778
PPSI,2020-06-30,1.39,1.49,1.38,1.41,33082,1.4099999999999997,1.4328136727553489,1.4281069854508677,0.004706687304481204,-0.0006249763947107816
PPSI,2020-06-29,1.3,1.3,1.23,1.285,22636,1.2849999999999997,1.4100731077160644,1.4175064680100626,-0.0074333602939982155,-0.0019866531745682684
PPSI,2020-06-29,1.3,1.3,1.23,1.285,22636,1.2849999999999997,1.3908310911443622,1.4076911740833915,-0.016860082939029297,-0.004961339127460475
PPSI,2020-06-29,1.3,1.3,1.23,1.285,22636,1.2849999999999997,1.3745493848144603,1.3986029389661034,-0.02405355415164312,-0.008779782132297005
PPSI,2020-06-26,1.33,1.33,1.25,1.31,2744,1.3099999999999998,1.3646187102276204,1.3920397583019477,-0.027421048074327325,-0.012508035320703069
PPSI,2020-06-25,1.33,1.33,1.28,1.2972,2731,1.2971999999999997,1.3542466009618326,1.3850145910203222,-0.030767990058489406,-0.01616002626826034
PPSI,2020-06-24,1.22,1.24,1.1801,1.21,3636,1.2099999999999995,1.3320548161984738,1.372050547241039,-0.03999573104256515,-0.020927167223121303
