Symbol,Date,Open,High,Low,Close,Volume,CHKKF SMA,CHKKF spanTwelveEMA,CHKKF spanTwntySixEMA,CHKKF_x,CHKKF_y
CHKKF,2020-08-06,0.48,0.504,0.4778600000000001,0.4952,32219,0.4952,0.4952,0.4952,0.0,0.0
CHKKF,2020-08-05,0.42,0.42,0.41,0.41848,3350,0.4184800000000001,0.4833969230769231,0.489517037037037,-0.006120113960113971,-0.0012240227920227943
CHKKF,2020-08-04,0.397,0.397,0.375,0.3805,50500,0.3805,0.4675666272189349,0.4814417009602195,-0.013875073741284605,-0.0037542329818751564
CHKKF,2020-08-03,0.3859,0.4079,0.3859,0.395,49775,0.3950000000000001,0.4564025307237142,0.4750386120002033,-0.01863608127648908,-0.006730602640797941
CHKKF,2020-08-03,0.3859,0.4079,0.3859,0.395,49775,0.395,0.4469559875354505,0.4691098259261141,-0.02215383839066365,-0.009815249790771082
CHKKF,2020-08-03,0.3859,0.4079,0.3859,0.395,49775,0.395,0.4389627586838427,0.4636202091908464,-0.024657450507003686,-0.012783689934017604
CHKKF,2020-07-31,0.37,0.37,0.35270999999999997,0.3652,8655,0.3652,0.4276146419632516,0.4563298233248578,-0.028715181361606223,-0.01596998821953533
CHKKF,2020-07-30,0.3725,0.3725,0.355,0.355,9000,0.3549999999999999,0.41644315858428976,0.44882391048597947,-0.032380751901689715,-0.019252140955966206
CHKKF,2020-07-29,0.364944,0.37906,0.36,0.37345300000000003,33300,0.37345300000000003,0.40982928803286056,0.4432408800796106,-0.03341159204675004,-0.022084031174122973
CHKKF,2020-07-28,0.3338,0.3338,0.3338,0.3338,316,0.3338,0.3981324744893435,0.4351341482218617,-0.03700167373251817,-0.025067559685802016
CHKKF,2020-07-27,0.32,0.3235,0.312,0.31775,32643,0.31775,0.3857659399525214,0.4264390261313534,-0.04067308617883203,-0.02818866498440802
CHKKF,2020-07-27,0.32,0.3235,0.312,0.31775,32643,0.31775,0.375301949190595,0.41838798715866055,-0.04308603796806554,-0.031168139581139526
CHKKF,2020-07-27,0.32,0.3235,0.312,0.31775,32643,0.31775,0.3664478031612727,0.4109333214432042,-0.044485518281931535,-0.03383161532129793
CHKKF,2020-07-24,0.32092600000000004,0.32092600000000004,0.319125,0.319125,4000,0.319125,0.35916737190569226,0.4041327050400039,-0.04496533313431162,-0.03605835888390067
CHKKF,2020-07-23,0.373,0.373,0.34,0.34504,5430,0.34504,0.3569939300740473,0.3997554676296332,-0.04276153755558587,-0.03739899461823771
CHKKF,2020-07-22,0.361,0.361,0.3321,0.3321,56600,0.3321000000000001,0.35316409467804005,0.3947439515089197,-0.04157985683087961,-0.03823516706076609
CHKKF,2020-07-21,0.361,0.368,0.3501,0.35472800000000004,45300,0.3547280000000001,0.3534046954968031,0.3917798069527034,-0.038375111455900335,-0.03826315593979294
CHKKF,2020-07-20,0.35,0.366,0.3283,0.3572,48636,0.3572000000000001,0.35398858849729503,0.3892183397710217,-0.035229751273726684,-0.03765647500657969
CHKKF,2020-07-20,0.35,0.366,0.3283,0.3572,48636,0.3572000000000001,0.3544826518054034,0.3868466108990941,-0.03236395909369072,-0.036597971824001894
CHKKF,2020-07-20,0.35,0.366,0.3283,0.3572,48636,0.3572000000000001,0.3549007053738029,0.3846505656473093,-0.0297498602735064,-0.0352283495139028
CHKKF,2020-07-17,0.369,0.369,0.35,0.36,56200,0.36000000000000004,0.3556852122393717,0.3828245978215827,-0.027139385582211076,-0.03361055672756446
CHKKF,2020-07-16,0.3655,0.3793,0.3576,0.3576,93916,0.35760000000000003,0.355979794971776,0.3809561090940581,-0.024976314122282076,-0.03188370820650798
