Symbol,Date,Open,High,Low,Close,Volume,RZLT SMA,RZLT spanTwelveEMA,RZLT spanTwntySixEMA,RZLT_x,RZLT_y
RZLT,2020-08-06,0.3670000000000001,0.3670000000000001,0.36,0.36,105556,0.36,0.36,0.36,0.0,0.0
RZLT,2020-08-05,0.34,0.34,0.34,0.34,14650,0.34,0.3569230769230769,0.3585185185185185,-0.0015954415954415602,-0.00031908831908831207
RZLT,2020-08-04,0.35,0.35,0.32,0.32,36383,0.3199999999999999,0.3512426035502959,0.35566529492455423,-0.004422691374258325,-0.0011398089301223149
RZLT,2020-08-03,0.344,0.344,0.32,0.32,31339,0.3199999999999999,0.3464360491579427,0.35302342122643915,-0.006587372068496466,-0.002229321557797145
RZLT,2020-08-03,0.344,0.344,0.32,0.32,31339,0.3199999999999999,0.34236896467210537,0.3505772418763325,-0.008208277204227177,-0.0034251126870831518
RZLT,2020-08-03,0.344,0.344,0.32,0.32,31339,0.3199999999999999,0.3389275854917815,0.34831226099660423,-0.009384675504822748,-0.004617025250631072
RZLT,2020-07-31,0.344,0.344,0.31,0.31,12100,0.3099999999999999,0.33447718772381513,0.3454743157375965,-0.010997128013781388,-0.005893045803261135
RZLT,2020-07-30,0.336,0.336,0.318,0.318,4050,0.3179999999999999,0.3319422357663051,0.3434391812385153,-0.011496945472210196,-0.007013825737050948
RZLT,2020-07-29,0.3,0.31,0.3,0.31,2560,0.3099999999999999,0.3285665071868736,0.3409622048504771,-0.012395697663603544,-0.008090200122361467
RZLT,2020-07-28,0.34,0.357525,0.32005,0.357525,50003,0.3575249999999999,0.3330216599273545,0.3421890785652566,-0.009167418637902049,-0.008305643825469583
RZLT,2020-07-27,0.33,0.345,0.33,0.34,119670,0.34,0.3340952507077616,0.3420269245974598,-0.007931673889698232,-0.008230849838315313
RZLT,2020-07-27,0.33,0.345,0.33,0.34,119670,0.3399999999999999,0.3350036736757983,0.341876782034685,-0.006873108358886715,-0.007959301542429595
RZLT,2020-07-27,0.33,0.345,0.33,0.34,119670,0.3399999999999999,0.3357723392641371,0.3417377611432269,-0.005965421879089827,-0.007560525609761642
RZLT,2020-07-24,0.31,0.31,0.30495,0.30495,34850,0.3049499999999999,0.3310304409158083,0.3390127417992841,-0.007982300883475846,-0.007644880664504482
RZLT,2020-07-23,0.3,0.32,0.3,0.31,73767,0.3099999999999999,0.32779498846722244,0.33686364981415196,-0.009068661346929574,-0.0079296368009895
RZLT,2020-07-22,0.25,0.2666,0.25,0.2656,45724,0.2655999999999999,0.3182265287030344,0.3315848609390296,-0.013358332235995252,-0.00901537588799065
RZLT,2020-07-21,0.2675,0.268,0.2565,0.2565,109735,0.2564999999999999,0.3087301396717983,0.3260230193879904,-0.017292879716192092,-0.010670876653630939
RZLT,2020-07-20,0.2495,0.259,0.2495,0.258,144701,0.25799999999999995,0.30092550279921393,0.32098427721110223,-0.020058774411888303,-0.012548456205282412
RZLT,2020-07-20,0.2495,0.259,0.2495,0.258,144701,0.258,0.2943215792916425,0.31631877519546503,-0.021997195903822486,-0.014438204144990429
