Symbol,Date,Open,High,Low,Close,Volume,NBIO SMA,NBIO spanTwelveEMA,NBIO spanTwntySixEMA,NBIO_x,NBIO_y
NBIO,2020-08-07,0.08800000000000001,0.09,0.0876,0.09,3000,0.09,0.09,0.09,0.0,0.0
NBIO,2020-08-05,0.09699999999999999,0.09699999999999999,0.094,0.09699999999999999,30100,0.097,0.09107692307692307,0.09051851851851853,0.000558404558404571,0.00011168091168091421
NBIO,2020-08-04,0.095,0.1,0.0925,0.095,67340,0.095,0.09168047337278107,0.09085048010973937,0.0008299932630417006,0.0002553433819530715
NBIO,2020-08-03,0.107,0.13,0.094,0.1,193812,0.1,0.09296040054619936,0.09152822232383273,0.0014321782223666176,0.0004907103500357807
NBIO,2020-08-03,0.107,0.13,0.094,0.1,193812,0.1,0.09404341584678408,0.09215576141095624,0.0018876544358278349,0.0007700991671941917
NBIO,2020-08-03,0.107,0.13,0.094,0.1,193812,0.1,0.0949598134088173,0.09273681612125577,0.0022229972875615206,0.0010606787912676575
NBIO,2020-07-31,0.11599999999999999,0.12,0.105,0.114,23317,0.11400000000000005,0.09788907288438388,0.09431186677894056,0.0035772061054433345,0.001563984254102793
NBIO,2020-07-30,0.13,0.13,0.12,0.125,34843,0.125,0.10205998474832484,0.09658506183235237,0.005474922915972472,0.002346171986476729
NBIO,2020-07-29,0.14,0.14,0.13,0.14,225490,0.14,0.10789691017165948,0.09980098317810404,0.008095926993555436,0.0034961229878924705
NBIO,2020-07-28,0.102,0.154,0.10099999999999999,0.13,772026,0.13,0.11129738552986572,0.10203794738713336,0.009259438142732349,0.004648786018860446
NBIO,2020-07-27,0.092,0.096,0.092,0.096,1500,0.096,0.10894394160219407,0.1015906920251235,0.007353249577070578,0.005189678730502472
NBIO,2020-07-27,0.092,0.096,0.092,0.096,1500,0.096,0.1069525659710873,0.10117656668992916,0.0057759992811581284,0.005306942840633604
NBIO,2020-07-27,0.092,0.096,0.092,0.096,1500,0.096,0.10526755582168924,0.10079311730548997,0.004474438516199275,0.005140441975746738
NBIO,2020-07-24,0.08900000000000001,0.1,0.08900000000000001,0.095,41900,0.095,0.10368793184912166,0.1003639975050833,0.003323934344038354,0.004777140449405061
NBIO,2020-07-23,0.0999,0.0999,0.0999,0.0999,400,0.09990000000000004,0.10310517310310297,0.10032962731952158,0.002775545783581371,0.004376821516240323
NBIO,2020-07-22,0.09445,0.09445,0.09445,0.09445,2000,0.09445000000000002,0.10177360801031787,0.09989409936992738,0.0018795086403905067,0.00387735894107036
NBIO,2020-07-21,0.08800000000000001,0.095,0.08800000000000001,0.08800000000000001,35750,0.08800000000000002,0.09965459139334593,0.09901305497215497,0.0006415364211909276,0.0032301944370944735
NBIO,2020-08-07,0.08800000000000001,0.09,0.0876,0.09,3000,0.09000000000000001,0.09816926964052346,0.09834542127051388,-0.0001761516299904203,0.0025489252236774946
NBIO,2020-08-07,0.08800000000000001,0.09,0.0876,0.09,3000,0.09,0.09691245892659676,0.09772724191714248,-0.0008147829905457148,0.0018761835808328528
NBIO,2020-08-07,0.08800000000000001,0.09,0.0876,0.09,3000,0.09,0.09584900370712034,0.09715485362698377,-0.0013058499198634473,0.0012397768806935929
NBIO,2020-07-17,0.0951,0.105,0.0951,0.1,35000,0.1,0.09648761852140952,0.09736560521017017,-0.0008779866887606569,0.000816224166802743
NBIO,2020-08-07,0.08800000000000001,0.09,0.0876,0.09,3000,0.09,0.09548952336426958,0.09682000482423164,-0.0013304814599620631,0.00038688304144978184
NBIO,2020-08-07,0.08800000000000001,0.09,0.0876,0.09,3000,0.09,0.0946449813082281,0.09631481928169597,-0.0016698379734678694,-2.4461161533748436e-05
NBIO,2020-08-07,0.08800000000000001,0.09,0.0876,0.09,3000,0.09,0.09393036879926993,0.09584705489045924,-0.0019166860911893067,-0.0004029061474648601
NBIO,2020-08-07,0.08800000000000001,0.09,0.0876,0.09,3000,0.09,0.09332569667630533,0.0954139397133882,-0.002088243037082868,-0.0007399735253884618
NBIO,2020-08-07,0.08800000000000001,0.09,0.0876,0.09,3000,0.09,0.0928140510337968,0.09501290714202608,-0.0021988561082292857,-0.0010317500419566267
NBIO,2020-07-13,0.102,0.102,0.102,0.102,1000,0.102,0.0942272739516742,0.09553046957595007,-0.001303195624275874,-0.0010860391584204762
NBIO,2020-07-10,0.087,0.10125,0.087,0.09,119539,0.09000000000000001,0.0935769241129551,0.09512080516291677,-0.0015438810499616568,-0.0011776075367287125
NBIO,2020-07-09,0.11,0.11,0.11,0.11,5000,0.11,0.09610355117250048,0.09622296774344144,-0.00011941657094097224,-0.0009659693435711645
NBIO,2020-07-08,0.10300000000000001,0.10300000000000001,0.08800000000000001,0.1,171834,0.10000000000000002,0.09670300483826964,0.09650274791059392,0.0002002569276757099,-0.0007327240893217897
NBIO,2020-07-07,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,9400,0.10300000000000001,0.09767177332468968,0.09698402584314253,0.0006877474815471657,-0.0004486297751479986
NBIO,2020-07-06,0.10300000000000001,0.10300000000000001,0.1,0.1,4500,0.1,0.0980299620439682,0.09720743133624307,0.0008225307077251165,-0.0001943976785733756
NBIO,2020-07-06,0.10300000000000001,0.10300000000000001,0.1,0.1,4500,0.1,0.09833304480643462,0.09741428827429914,0.0009187565321354813,2.8233163568395792e-05
NBIO,2020-07-06,0.10300000000000001,0.10300000000000001,0.1,0.1,4500,0.1,0.09858949945159852,0.0976058224762029,0.0009836769753956145,0.00021932192593383955
NBIO,2020-07-06,0.10300000000000001,0.10300000000000001,0.1,0.1,4500,0.1,0.09880649953596797,0.09778316895944714,0.0010233305765208476,0.00038012365605124117
