Symbol,Date,Open,High,Low,Close,Volume
RIOT,2020-09-08,2.84,2.84,2.63,2.7977,1286709
RIOT,2020-09-04,3.08,3.14,2.85,2.8801,1691260
RIOT,2020-09-03,3.12,3.29,3.09,3.2173,1240330
RIOT,2020-09-02,3.51,3.52,3.3,3.3073,1879606
RIOT,2020-09-01,3.52,3.5899,3.4568,3.5122,744741
RIOT,2020-08-31,3.66,3.7,3.51,3.53,945778
RIOT,2020-08-28,3.25,3.43,3.21,3.42,713744
RIOT,2020-08-27,3.46,3.5,3.36,3.37,627229
RIOT,2020-08-26,3.4,3.45,3.35,3.4401,806883
RIOT,2020-08-25,3.43,3.45,3.3,3.3249,1392310
RIOT,2020-08-24,3.78,3.79,3.57,3.6178,1053522
RIOT,2020-08-21,3.84,3.94,3.82,3.9141,758455
RIOT,2020-08-20,3.73,3.94,3.71,3.9199,1164982
RIOT,2020-08-19,3.86,3.97,3.77,3.9129,1187182
RIOT,2020-08-18,4.0,4.1,3.91,3.9869,1977715
RIOT,2020-08-17,3.95,4.12,3.9,4.0201,2592270
RIOT,2020-08-14,3.67,3.68,3.44,3.535,1079506
RIOT,2020-08-13,3.42,3.56,3.41,3.475,789503
RIOT,2020-08-12,3.75,3.83,3.68,3.78,1015492
RIOT,2020-08-11,3.77,4.0,3.61,3.97,2174953
RIOT,2020-08-10,4.255,4.28,4.11,4.18,2119955
RIOT,2020-08-07,4.12,4.13,3.86,3.9399,2287533
RIOT,2020-08-06,4.37,4.58,4.22,4.53,6821908
RIOT,2020-08-05,4.07,4.35,3.83,4.2755,7495870
RIOT,2020-08-04,3.22,3.28,3.03,3.17,3220669
RIOT,2020-08-03,2.9,2.94,2.75,2.8669,3777732
RIOT,2020-07-31,2.6,2.6,2.43,2.47,947981
RIOT,2020-07-30,2.57,2.66,2.41,2.43,2649076
RIOT,2020-07-29,2.87,2.91,2.75,2.8,2645932
RIOT,2020-07-28,2.88,2.9,2.66,2.7746,3787167
RIOT,2020-07-27,2.62,2.74,2.47,2.7277,6141821
RIOT,2020-07-24,2.25,2.285,2.06,2.18,1893141
RIOT,2020-07-23,2.38,2.42,2.34,2.3698,738642
RIOT,2020-07-22,2.3,2.31,2.24,2.26,492867
RIOT,2020-07-21,2.35,2.37,2.25,2.3199,1281266
