Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-08-17,3.29,3.29,3.28,3.28,8074,3.28,3.2422886978460026,3.1083080699788983,0.1339806278671043,0.10392549257797164
GALT,2021-08-16,3.3,3.3,3.2501,3.2501,13059,3.2501,3.2354320974543667,3.0945727155772103,0.1408593818771564,0.09641170875568847
GALT,2021-08-13,3.59,3.59,3.55,3.55,12535,3.55,3.232765206082433,3.082130532823387,0.1506346732590464,0.08529979047532148
GALT,2021-08-12,3.4,3.4,3.4,3.4,12309,3.4,3.175086152642876,3.044700975449258,0.1303851771936179,0.06896606977939033
GALT,2021-08-11,3.44,3.44,3.43,3.43,4982,3.43,3.134192725850672,3.0162770534851986,0.117915672365473,0.053611292925833415
GALT,2021-08-10,3.27,3.31,3.27,3.3,13495,3.3,3.0804095850962483,2.983179217764014,0.0972303673322341,0.03753519806592339
GALT,2021-08-09,3.39,3.39,3.31,3.3626,18396,3.3626,3.040484055113748,2.957833555185135,0.0826504999286128,0.022611405749345708
GALT,2021-08-06,3.19,3.269,3.17,3.17,9182,3.17,2.981917519679884,2.925452239599946,0.0564652800799381,0.007601632204528922
GALT,2021-08-05,3.19,3.19,3.17,3.17,15758,3.17,2.947720705076226,2.9058884187679417,0.0418322863082849,-0.004614279764323376
GALT,2021-08-04,2.96,3.0,2.96,3.0,13995,3.0,2.907306287817359,2.884759492269377,0.0225467955479818,-0.016225921282475346
GALT,2021-08-03,3.24,3.24,3.16,3.2009,91525,3.2009,2.890452885602333,2.875540251650927,0.0149126339514058,-0.025919100490089653
GALT,2021-08-02,3.35,3.55,3.26,3.3373,324752,3.3373,2.834007955711848,2.849511471783001,-0.0155035160711531,-0.03612703410046353
GALT,2021-07-30,2.64,2.64,2.64,2.64,2221,2.64,2.7425003112958204,2.8104883895256414,-0.067988078229821,-0.041282913607791225
GALT,2021-07-29,2.71,2.71,2.7,2.7,1275,2.7,2.761136731531424,2.8241274606876927,-0.0629907291562688,-0.034606622452283776
GALT,2021-07-28,2.65,2.66,2.58,2.6,9244,2.6,2.7722525009007737,2.834057657542708,-0.0618051566419342,-0.027510595776287523
GALT,2021-07-27,2.72,2.74,2.72,2.72,9753,2.72,2.8035711374281878,2.8527822701461245,-0.0492111327179372,-0.018936955559875852
GALT,2021-07-26,2.67,2.67,2.67,2.67,2447,2.67,2.8187658896878576,2.8634048517578146,-0.0446389620699569,-0.011368411270360623
GALT,2021-07-23,2.78,2.78,2.78,2.78,3630,2.78,2.845814233267468,2.87887723989844,-0.033063006630972,-0.0030507735704615306
GALT,2021-07-22,2.83,2.83,2.8,2.8,1323,2.8,2.857780457497917,2.8867874190903158,-0.0290069615923984,0.0044522846946661015
GALT,2021-07-21,2.9,2.91,2.87,2.87,3090,2.87,2.8682859952248108,2.8937304126175407,-0.0254444173927299,0.012817096266432354
GALT,2021-07-20,2.7,2.73,2.7,2.73,3407,2.73,2.867974357992958,2.895628845626944,-0.0276544876339857,0.02238247468122293
GALT,2021-07-19,2.55,2.5708,2.55,2.5708,15359,2.5708,2.8930606049007688,2.9088791532770992,-0.0158185483763304,0.03489171526002509
GALT,2021-07-16,2.6,2.6,2.55,2.56,24474,2.56,2.951653442155454,2.935925485539267,0.0157279566161867,0.04756928116911398
GALT,2021-07-15,2.74,2.77,2.7,2.76,27652,2.76,3.0228631589109907,2.965999524382408,0.0568636345285824,0.05552961230734578
GALT,2021-07-14,2.95,3.0,2.95,2.9984,47326,2.9984,3.0706564605311706,2.982479486333001,0.0881769741981695,0.05519610675203661
GALT,2021-07-13,3.19,3.21,3.15,3.2066,18708,3.2066,3.0837939988095653,2.981205845239641,0.1025881535699242,0.04695088989050338
GALT,2021-07-12,3.32,3.34,3.27,3.27,136454,3.27,3.061465634956759,2.963174312858812,0.0982913220979466,0.033041573970648164
GALT,2021-07-09,3.96,4.04,3.85,3.94,1147775,3.94,3.023550295857988,2.938628257887517,0.0849220379704709,0.01672913693882354
GALT,2021-07-08,2.8,2.84,2.7915,2.84,9420,2.84,2.856923076923077,2.8585185185185185,-0.0015954415954415,-0.00031908831908831207
GALT,2021-07-07,2.9,2.9,2.86,2.86,4729,2.86,2.86,2.86,0.0,0.0
