Symbol,Date,Open,High,Low,Close,Volume,GENE SMA,GENE spanTwelveEMA,GENE spanTwntySixEMA,GENE_x,GENE_y
GENE,2021-08-17,3.18,3.18,3.15,3.15,2224,3.15,3.337471729701089,3.486626046139901,-0.1491543164388122,-0.13441723468274808
GENE,2021-08-16,3.15,3.15,3.13,3.13,8288,3.13,3.371557498737651,3.5135561298310933,-0.1419986310934424,-0.13073296424373212
GENE,2021-08-13,3.3,3.32,3.26,3.26,1201,3.26,3.415477043962678,3.5442406202175807,-0.1287635762549026,-0.12791654753130452
GENE,2021-08-12,3.38,3.38,3.36,3.36,1403,3.36,3.4437455974104383,3.566979869834987,-0.1232342724245487,-0.127704790350405
GENE,2021-08-11,3.43,3.43,3.43,3.43,1903,3.43,3.4589720696668818,3.583538259421786,-0.1245661897549044,-0.12882241983186904
GENE,2021-08-10,3.4,3.4,3.4,3.4,1466,3.4,3.464239718697224,3.595821320175529,-0.1315816014783051,-0.1298864773511102
GENE,2021-08-09,3.38,3.381,3.38,3.381,2332,3.381,3.4759196675512647,3.6114870257895713,-0.1355673582383065,-0.12946269631931145
GENE,2021-08-06,3.44,3.44,3.37,3.37,3018,3.37,3.493177788924222,3.629925987852737,-0.1367481989285148,-0.1279365308395627
GENE,2021-08-05,3.4,3.4,3.4,3.4,3161,3.4,3.515573750546808,3.650720066880956,-0.1351463163341484,-0.12573361381732462
GENE,2021-08-04,3.44,3.46,3.44,3.46,4394,3.46,3.5365871597371363,3.670777672231433,-0.1341905124942961,-0.12338043818811875
GENE,2021-08-03,3.38,3.38,3.38,3.38,1855,3.38,3.550512097871161,3.687639886009947,-0.1371277881387862,-0.12067791961157429
GENE,2021-08-02,3.37,3.37,3.37,3.37,760,3.37,3.581514297484099,3.7122510768907424,-0.1307367794066434,-0.11656545247977128
GENE,2021-07-30,3.49,3.4999,3.47,3.47,5915,3.47,3.619971442481208,3.739631163042002,-0.1196597205607941,-0.11302262074805323
GENE,2021-07-29,3.48,3.48,3.4404,3.4404,1792,3.4404,3.647238977477791,3.761201656085362,-0.1139626786075709,-0.11136334579486812
GENE,2021-07-28,3.49,3.5196,3.43,3.4901,7606,3.4901,3.684846064291935,3.786865788572191,-0.102019724280256,-0.1107135125916924
GENE,2021-07-27,4.02,4.09,4.0,4.0499,100084,4.0499,3.720254439617741,3.810607051657966,-0.0903526120402249,-0.11288695966955159
GENE,2021-07-26,3.56,3.56,3.56,3.56,2314,3.56,3.6603188831846034,3.791463615790603,-0.1311447326059998,-0.11852054657688324
GENE,2021-07-23,3.64,3.64,3.62,3.62,998,3.62,3.6785586801272583,3.8099807050538512,-0.1314220249265925,-0.1153645000696041
GENE,2021-07-22,3.66,3.68,3.66,3.68,3027,3.68,3.689205712877669,3.82517916145816,-0.1359734485804904,-0.11135011885535688
GENE,2021-07-21,3.68,3.68,3.65,3.65,2975,3.65,3.690879478855427,3.836793494374812,-0.1459140155193852,-0.10519428642407337
GENE,2021-07-20,3.52,3.55,3.5,3.5,780,3.5,3.6983121113745954,3.8517369739247975,-0.1534248625502021,-0.0950143541502455
GENE,2021-07-19,3.42,3.5155,3.42,3.44,5166,3.44,3.734368858897249,3.879875931838781,-0.1455070729415326,-0.08041172705025634
GENE,2021-07-16,3.43,3.43,3.41,3.41,310,3.41,3.78789046960584,3.915066006385884,-0.1271755367800442,-0.06413789057743738
GENE,2021-07-15,3.63,3.63,3.63,3.63,362,3.63,3.856597827715992,3.9554712868967545,-0.0988734591807625,-0.04837847902678566
GENE,2021-07-14,3.63,3.63,3.63,3.63,1628,3.63,3.897797432755264,3.981508989848495,-0.0837115570932316,-0.035754733988291446
GENE,2021-07-13,3.66,3.66,3.6392,3.6392,1657,3.6392,3.9464878750744026,4.009629709036375,-0.0631418339619722,-0.023765528212056512
GENE,2021-07-12,3.84,3.84,3.84,3.84,2183,3.84,4.002358397815203,4.039264085759284,-0.0369056879440812,-0.013921451774577577
GENE,2021-07-09,4.0,4.0,3.94,3.9999,3154,3.9999,4.031878106508876,4.055205212620027,-0.023327106111151,-0.008175392732201666
GENE,2021-07-08,3.78,3.8316,3.75,3.805,2197,3.805,4.037692307692308,4.0596296296296295,-0.0219373219373215,-0.004387464387464313
GENE,2021-07-07,4.08,4.08,4.08,4.08,269,4.08,4.08,4.08,0.0,0.0
