Symbol,Date,Open,High,Low,Close,Volume,GLOG SMA,GLOG spanTwelveEMA,GLOG spanTwntySixEMA,GLOG_x,GLOG_y
GLOG,2020-11-23,3.07,3.23,3.06,3.23,211444,3.23,2.8099626705830705,2.7381854445216454,0.07177722606142556,-0.01840180660262998
GLOG,2020-11-20,2.96,3.02,2.96,2.9863,71496,2.9863000000000004,2.7335922470527203,2.6988402800833766,0.0347519669693428,-0.04094656476864376
GLOG,2020-11-19,2.89,2.935,2.83,2.93,58372,2.9300000000000006,2.6876453828804867,2.6758435024900478,0.011801880390439834,-0.05987119770314061
GLOG,2020-11-18,2.96,3.01,2.96,2.9969,108851,2.996900000000001,2.643580907040576,2.655510982689252,-0.011930075648675764,-0.0777894672265355
GLOG,2020-11-17,2.84,2.89,2.76,2.805,126704,2.8050000000000006,2.579341071957044,2.6281998613043918,-0.04885878934734755,-0.09425431512100042
GLOG,2020-11-16,2.74,2.79,2.68,2.72,234019,2.72,2.5383121759492338,2.6140558502087425,-0.07574367425950879,-0.10560319656441362
GLOG,2020-11-13,2.52,2.57,2.45,2.5601,133466,2.5601,2.5052780261218217,2.605580318225442,-0.10030229210362007,-0.11306807714063984
GLOG,2020-11-12,2.56,2.56,2.48,2.5,118208,2.5000000000000004,2.495310394507608,2.6092187436834773,-0.11390834917586945,-0.11625952339989477
GLOG,2020-11-11,2.61,2.61,2.47,2.545,123659,2.545,2.4944577389635367,2.617956243178156,-0.1234985042146186,-0.11684731695590109
GLOG,2020-11-10,2.51,2.53,2.4,2.41,255460,2.41,2.4852682369569066,2.6237927426324084,-0.1385245056755009,-0.11518452014122157
GLOG,2020-11-09,2.4,2.6183,2.37,2.45,522335,2.45,2.498953370949072,2.6408961620430005,-0.14194279109392882,-0.10934952375765151
GLOG,2020-11-06,2.32,2.35,2.3,2.319,159876,2.319,2.507853983848903,2.6561678550064403,-0.14831387115753716,-0.10120120692358228
GLOG,2020-11-05,2.32,2.32,2.27,2.29,143280,2.29,2.5421910718214313,2.6831412834069552,-0.14095021158552434,-0.08942304086509356
GLOG,2020-11-04,2.39,2.39,2.3,2.35,152027,2.3500000000000005,2.588043993970782,2.7145925860795117,-0.12654859210872926,-0.07654124818498596
GLOG,2020-11-03,2.45,2.465,2.43,2.435,100006,2.435,2.6313247201472882,2.7437599929658725,-0.11243527281858423,-0.06403941220405002
GLOG,2020-11-02,2.4,2.45,2.37,2.3968,83417,2.3968,2.6670201238104307,2.768460792403142,-0.10144066859271116,-0.05194044705041646
GLOG,2020-10-30,2.51,2.54,2.42,2.465,79440,2.464999999999999,2.7161510554123263,2.798193655795393,-0.08204260038306588,-0.03956539166484278
GLOG,2020-10-29,2.53,2.5364,2.43,2.48,152602,2.4799999999999978,2.761814883669114,2.824849148259025,-0.06303426458991046,-0.028946089485286788
GLOG,2020-10-28,2.59,2.66,2.5653,2.585,170888,2.5849999999999977,2.8130539534271346,2.8524370801197465,-0.0393831266926119,-0.020424045709130756
GLOG,2020-10-27,2.7,2.7433,2.67,2.69,60764,2.6899999999999986,2.8545183085957038,2.8738320465293263,-0.019313737933622118,-0.015684275463260466
GLOG,2020-10-26,2.87,2.87,2.78,2.78,76071,2.779999999999999,2.8844307283403774,2.8885386102516724,-0.004107881911294964,-0.014776909845669942
GLOG,2020-10-23,3.0,3.06,2.9899,3.01,108814,3.01,2.903418133493173,2.8972216990718063,0.006196434421366971,-0.017444166829263686
GLOG,2020-10-22,2.96,3.0,2.94,2.975,66116,2.975,2.8840396123101137,2.8881994349975506,-0.004159822687436421,-0.02335431714192124
GLOG,2020-10-21,2.95,3.03,2.93,3.02,72666,3.0199999999999987,2.8675013600028616,2.8812553897973547,-0.013754029794492695,-0.028152940755542335
GLOG,2020-10-20,2.8,2.9,2.8,2.8815,91568,2.8814999999999986,2.839774334548837,2.870155820981143,-0.030381486432306207,-0.03175266849580463
GLOG,2020-10-19,2.87,2.87,2.8,2.83,51773,2.8299999999999987,2.8321878499213526,2.8692482866596345,-0.037060436738281854,-0.03209546401167924
GLOG,2020-10-16,2.85,2.86,2.77,2.85,103912,2.85,2.8325856408161436,2.872388149592405,-0.039802508776261465,-0.030854220830028582
GLOG,2020-10-15,2.72,2.8,2.6882,2.7915,84281,2.7915,2.8294193936918064,2.8741792015597976,-0.04475980786799117,-0.02861714884347036
GLOG,2020-10-14,2.75,2.8,2.75,2.7602,39743,2.7602,2.8363138289084984,2.8807935376845815,-0.044479708776082205,-0.02458148408734016
GLOG,2020-10-13,2.75,2.7999,2.72,2.735,50111,2.7350000000000003,2.8501527068918615,2.8904410206993467,-0.04028831380748521,-0.019606927915154424
GLOG,2020-10-12,2.79,2.8309,2.75,2.76,100086,2.76,2.8710895626903823,2.902876302355295,-0.031786739664912744,-0.014436581442071727
GLOG,2020-10-09,2.92,2.92,2.865,2.8710000000000004,22505,2.8710000000000004,2.8912876649977246,2.9143064065437185,-0.02301874154599393,-0.01009904188636147
GLOG,2020-10-08,2.77,2.82,2.77,2.795,35325,2.795,2.894976331360947,2.917770919067216,-0.022794587706268743,-0.006869116971453356
GLOG,2020-10-07,2.77,2.8178,2.74,2.76,35190,2.76,2.9131538461538464,2.9275925925925934,-0.014438746438746541,-0.0028877492877493974
GLOG,2020-10-06,2.99,3.025,2.9410000000000003,2.9410000000000003,92722,2.9410000000000007,2.9410000000000003,2.9410000000000003,0.0,0.0
