Symbol,Date,Open,High,Low,Close,Volume,REI SMA,REI spanTwelveEMA,REI spanTwntySixEMA,REI_x,REI_y
REI,2020-11-23,0.6195,0.6494,0.6195,0.6381,275966,0.6381,0.5624938764052173,0.5827766543043833,-0.020282777899165997,-0.039271208787550395
REI,2020-11-20,0.63,0.64,0.61,0.62,346215,0.62,0.5487473084788932,0.578350786648734,-0.02960347816984077,-0.04401831650964649
REI,2020-11-19,0.57,0.57,0.555,0.5551,69755,0.5551,0.5357922736568738,0.5750188495806327,-0.03922657592375889,-0.047622026094597925
REI,2020-11-18,0.53,0.54,0.5203,0.5349,171498,0.5349,0.5322817779581235,0.5766123575470832,-0.044330579588959695,-0.04972088863730768
REI,2020-11-17,0.515,0.522,0.505,0.510232,208995,0.5102320000000001,0.5318057375868732,0.5799493461508498,-0.048143608563976585,-0.05106846589939466
REI,2020-11-16,0.532,0.54,0.505,0.5076,506020,0.5076000000000003,0.5357282353299411,0.5855267338429179,-0.0497984985129768,-0.051799680233249185
REI,2020-11-13,0.5097,0.5125,0.5005,0.5041,38220,0.5041000000000002,0.5408424599353848,0.5917608725503514,-0.05091841261496655,-0.05229997566331728
REI,2020-11-12,0.5479999999999999,0.55,0.5322,0.5399,80257,0.5399000000000003,0.5475229071963639,0.5987737423543794,-0.05125083515801554,-0.05264536642540497
REI,2020-11-11,0.55,0.5501,0.5312,0.5403,101903,0.5403000000000002,0.5489088903229755,0.6034836417427297,-0.054574751419754215,-0.05299399924225232
REI,2020-11-10,0.5854,0.5854,0.5207,0.5496989999999999,301019,0.5496990000000002,0.550474143108971,0.6085383330821481,-0.058064189973177076,-0.05259881119787685
REI,2020-11-09,0.54,0.56,0.5218,0.53,222595,0.5300000000000002,0.550615078219693,0.61324547972872,-0.06263040150902699,-0.05123246650405179
REI,2020-11-06,0.4875,0.5,0.48200000000000004,0.4965,106601,0.4965000000000002,0.5543632742596372,0.6199051181070176,-0.06554184384738049,-0.04838298275280799
REI,2020-11-05,0.4701,0.4964,0.4701,0.4794,113702,0.4794000000000002,0.5648838695795713,0.6297775275555789,-0.06489365797600777,-0.044093267479164866
REI,2020-11-04,0.5175,0.5175,0.4301100000000001,0.4789,193771,0.4789000000000002,0.5804263913213115,0.6418077297600253,-0.06138133843871385,-0.03889316985495417
REI,2020-11-03,0.5,0.515,0.485,0.5144,140518,0.5144000000000001,0.5988857351979135,0.6548403481408273,-0.055954612942913706,-0.03327112770901425
REI,2020-11-02,0.52,0.52,0.48,0.49,200970,0.49,0.6142467779611707,0.6660755759920934,-0.05182879803092277,-0.027600256400539383
REI,2020-10-30,0.54,0.54,0.506,0.51,114113,0.51,0.6368371012268381,0.6801616220714609,-0.0433245208446228,-0.021543120992943532
REI,2020-10-29,0.56,0.569453,0.552,0.561365,110729,0.5613650000000001,0.6598983923589905,0.6937745518371777,-0.03387615947818723,-0.016097771030023716
REI,2020-10-28,0.5811,0.61,0.5811,0.5822,124855,0.5822000000000002,0.6778135546060797,0.7043673159841519,-0.026553761378072305,-0.011653173917982838
REI,2020-10-27,0.6,0.6099,0.5529999999999999,0.59,1031146,0.5900000000000001,0.6951978372617307,0.7141407012628842,-0.018942864001153525,-0.007928027052960498
REI,2020-10-26,0.72,0.72,0.685,0.6851,49321,0.6851000000000002,0.7143247167638637,0.7240719573639149,-0.009747240600051277,-0.005174317815912239
REI,2020-10-23,0.7333,0.76,0.73,0.735,89789,0.7350000000000001,0.7196383016300206,0.7271897139530282,-0.0075514123230076,-0.0040310871198774795
REI,2020-10-22,0.7269,0.73,0.691,0.696451,251418,0.696451,0.7168452655627516,0.7265648910692706,-0.00971962550651895,-0.003151005819094949
REI,2020-10-21,0.69,0.6986,0.6821,0.6940000000000001,29468,0.6940000000000001,0.7205533138468883,0.7289740023548121,-0.008420688507923879,-0.001508850897238949
REI,2020-10-20,0.68,0.69,0.68,0.6845100000000001,67561,0.6845100000000001,0.725381189091777,0.731771922543197,-0.00639073345142005,0.00021910850543228368
REI,2020-10-19,0.6979,0.6999,0.69,0.6999,8273,0.6998999999999999,0.7328123143811909,0.7355528763466528,-0.0027405619654619073,0.001871568994645367
REI,2020-10-16,0.7001,0.721,0.6920000000000001,0.72,69900,0.7199999999999998,0.7387963715414073,0.7384051064543851,0.00039126508702236334,0.0030246017346721855
REI,2020-10-15,0.71,0.73,0.70501,0.705122,33991,0.7051219999999998,0.7422138936398449,0.7398775149707357,0.0023363786691092962,0.0036829358965846685
REI,2020-10-14,0.755,0.755,0.72631,0.7440000000000001,79244,0.7440000000000001,0.7489578743016351,0.7426579561683947,0.006299918133240268,0.004019575203453539
REI,2020-10-13,0.7525,0.7699,0.7403,0.7442,32884,0.7441999999999999,0.7498593059928413,0.7425505926618663,0.0073087133309750465,0.003449489471006828
REI,2020-10-12,0.83,0.83,0.762,0.762,125270,0.7619999999999998,0.7508882707188125,0.7424186400748156,0.008469630643996863,0.002484683506014773
REI,2020-10-09,0.85,0.8799,0.8476,0.86,489857,0.8599999999999999,0.7488679563040511,0.7408521312808009,0.008015825023250267,0.000988446721519251
REI,2020-10-08,0.73,0.73,0.71001,0.715,28186,0.7149999999999997,0.7286621301775149,0.7313203017832649,-0.002658171605749993,-0.0007683978539135028
REI,2020-10-07,0.7006,0.73,0.69,0.71545,14335,0.7154499999999998,0.7311461538461541,0.732625925925926,-0.0014797720797720124,-0.00029595441595438033
REI,2020-10-06,0.715,0.7351,0.715,0.7340000000000001,46440,0.7339999999999999,0.7340000000000001,0.7340000000000001,0.0,0.0
