Symbol,Date,Open,High,Low,Close,Volume,SLS SMA,SLS spanTwelveEMA,SLS spanTwntySixEMA,SLS_x,SLS_y
SLS,2020-11-23,3.17,3.19,3.08,3.0954,69737,3.0954,2.7887905345803627,2.7033035167259705,0.08548701785439228,0.025172951490117168
SLS,2020-11-20,3.06,3.1,3.03,3.09,106872,3.0899999999999994,2.73304335904952,2.671935798064048,0.0611075609854721,0.010094434899048389
SLS,2020-11-19,2.82,2.93,2.78,2.8464,64782,2.8463999999999987,2.668142151603978,2.6384906619091715,0.029651489694806358,-0.002658846622557427
SLS,2020-11-18,2.8,2.93,2.8,2.8501,69639,2.8500999999999985,2.635731633713792,2.621857914861905,0.013873718851887151,-0.010736430701898373
SLS,2020-11-17,2.64,2.78,2.56,2.7312,28227,2.731199999999999,2.5967555671163,2.603598548050857,-0.006842980934557818,-0.016888968090344753
SLS,2020-11-16,2.52,2.68,2.52,2.5972,12896,2.5971999999999986,2.5723111247738086,2.5933904318949264,-0.02107930712111772,-0.019400464879291708
SLS,2020-11-13,2.57,2.575,2.47,2.5,10610,2.499999999999999,2.567785874732683,2.5930856664465205,-0.02529979171383756,-0.018980754318835204
SLS,2020-11-12,2.54,2.5403,2.5,2.5,20902,2.499999999999999,2.5801105792295345,2.6005325197622424,-0.02042194053270796,-0.017400994970084613
SLS,2020-11-11,2.65,2.65,2.5403,2.6073,6143,2.6072999999999986,2.5946761390894504,2.608575121343222,-0.013898982253771841,-0.016645758579428776
SLS,2020-11-10,2.65,2.65,2.5712,2.5906,5765,2.590599999999999,2.5923808916511684,2.6086771310506798,-0.01629623939951097,-0.01733245266084312
SLS,2020-11-09,2.69,2.7,2.5178,2.69,5547,2.6899999999999986,2.592704690133199,2.610123301534734,-0.01741861140153489,-0.017591505976176047
SLS,2020-11-06,2.68,2.68,2.625,2.6579,1345,2.6579,2.5750146337937805,2.603733165657512,-0.028718531863731744,-0.017634729619836333
SLS,2020-11-05,2.5,2.5,2.44,2.4968,1791,2.496799999999999,2.559944567210832,2.599399818910113,-0.03945525169928121,-0.01486377905886259
SLS,2020-11-04,2.47,2.5101,2.4198,2.4198,3915,2.419799999999999,2.571425397612801,2.607607804422922,-0.03618240681012086,-0.008715910898757935
SLS,2020-11-03,2.39,2.44,2.39,2.44,960,2.439999999999999,2.598993651724219,2.6226324287767557,-0.023638777052536145,-0.001849286920917203
SLS,2020-11-02,2.58,2.58,2.43,2.5224,5803,2.5223999999999998,2.6279015884013504,2.6372430230788955,-0.009341434677545113,0.003598085611987643
SLS,2020-10-30,2.59,2.5938,2.59,2.5938,267,2.593799999999999,2.6470836953834143,2.646430464925207,0.0006532304582074211,0.006832965684370832
SLS,2020-10-29,2.63,2.63,2.54,2.6108,8658,2.6108,2.6567716399985803,2.650640902119223,0.006130737879357362,0.008377899490911684
SLS,2020-10-28,2.67,2.6815,2.6204,2.6204,2463,2.6204,2.6651301199983224,2.6538281742887606,0.011301945709561778,0.008939689893800264
SLS,2020-10-27,2.82,2.82,2.75,2.75,723,2.75,2.6732628690889264,2.656502428231861,0.016760440857065184,0.008349125939859883
SLS,2020-10-26,2.69,2.75,2.69,2.7047,6824,2.7047,2.6593106634687307,2.6490226224904103,0.010288040978320813,0.006246297210558445
SLS,2020-10-23,2.74,2.83,2.7,2.7264,10778,2.7264,2.6510580568266815,2.644568432289643,0.006489624537039162,0.005235861268617964
SLS,2020-10-22,2.62,2.63,2.53,2.6,4710,2.6,2.6373595217042607,2.638021906872814,-0.0006623851685532145,0.004922420451512776
SLS,2020-10-21,2.6335,2.65,2.62,2.64,1807,2.64,2.6441521620141266,2.641063659422639,0.003088502591487518,0.006318621856529273
SLS,2020-10-20,2.59,2.68,2.59,2.625,3220,2.6250000000000004,2.6449071005621496,2.6411487521764503,0.0037583483856993283,0.007126151672789711
SLS,2020-10-19,2.7,2.7022,2.617,2.6188,25054,2.6188,2.6485265733916314,2.6424406523505657,0.006085921041065312,0.007968102494562306
SLS,2020-10-16,2.6,2.7092,2.6,2.7092,1193,2.7092000000000005,2.6539314049173828,2.6443319045386118,0.009599500378771442,0.008438647857936443
SLS,2020-10-15,2.6,2.73,2.57,2.57,3080,2.5700000000000003,2.643882569447816,2.639142456901701,0.004740112546115505,0.008148434727727803
SLS,2020-10-14,2.7,2.7262,2.5801,2.6754,10392,2.6754,2.657315763892874,2.6446738534538365,0.012641910439037396,0.009000515273130987
SLS,2020-10-13,2.61,2.66,2.61,2.6145,1631,2.6145000000000005,2.6540277209643057,2.642215761730144,0.011811959234162115,0.008090166481654384
SLS,2020-10-12,2.8,2.8,2.65,2.715,8079,2.7150000000000003,2.6612145793214523,2.6444330226685557,0.016781556652897045,0.007159718293527561
SLS,2020-10-09,2.68,2.68,2.6,2.6647,11742,2.6647,2.6514354119253527,2.6387876644820403,0.012647747443312872,0.0047542587036853
SLS,2020-10-08,2.74,2.8,2.74,2.76,1658,2.76,2.649023668639053,2.6367146776406027,0.012308990998449952,0.0027808865187785164
SLS,2020-10-07,2.61,2.65,2.61,2.65,2268,2.6500000000000004,2.6288461538461543,2.6268518518518515,0.0019943019943022837,0.0003988603988605455
SLS,2020-10-06,2.65,2.66,2.5633,2.625,10689,2.6250000000000004,2.625,2.625,0.0,0.0
