Symbol,Date,Open,High,Low,Close,Volume,KERN SMA,KERN spanTwelveEMA,KERN spanTwntySixEMA,KERN_x,KERN_y
KERN,2020-11-23,3.28,3.34,3.1504,3.18,231723,3.18,2.981808106463018,3.171079543295161,-0.1892714368321431,-0.21717280508454612
KERN,2020-11-20,2.75,2.79,2.7,2.75,54368,2.75,2.9457732167290214,3.1703659067587737,-0.2245926900297528,-0.22414814714764686
KERN,2020-11-19,2.75,2.7632,2.61,2.67,287437,2.67,2.9813683470433894,3.203995179299476,-0.2226268322560867,-0.22403701142712046
KERN,2020-11-18,2.86,2.95,2.7901,2.8201,144933,2.8201,3.0379807737785507,3.2467147936434344,-0.2087340198648837,-0.22438955621987886
KERN,2020-11-17,2.83,2.95,2.76,2.9013,390946,2.9013,3.0775954599201047,3.2808439771349094,-0.2032485172148042,-0.22830344030862762
KERN,2020-11-16,2.88,3.04,2.8,2.845,226465,2.845,3.1096491799055785,3.3112074953057014,-0.20155831540012328,-0.23456717108208336
KERN,2020-11-13,2.86,2.87,2.74,2.83,183587,2.83,3.1577672126156835,3.348504094930158,-0.1907368823144746,-0.24281938500257347
KERN,2020-11-12,3.0,3.12,2.76,3.1,508388,3.1,3.2173612512730805,3.3899844225245714,-0.17262317125149051,-0.25584001067459816
KERN,2020-11-11,3.5,3.5,3.17,3.2236,464630,3.223599999999999,3.2386996605954588,3.413183176326537,-0.17448351573107826,-0.27664422053037496
KERN,2020-11-10,3.72,4.19,3.65,4.0456,690836,4.0456,3.241445053430997,3.4283498304326603,-0.1869047770016632,-0.30218439673019915
KERN,2020-11-09,4.76,4.86,3.8,3.87,1513545,3.87,3.0952350631457235,3.378969816867273,-0.28373475372154955,-0.33100430166233313
KERN,2020-11-06,3.42,3.64,3.25,3.34,1442262,3.34,2.9543687109904004,3.3396874022166547,-0.3853186912262543,-0.342821688647529
KERN,2020-11-05,2.6,2.75,2.52,2.68,192660,2.68,2.8842539311704734,3.339662394393988,-0.45540846322351397,-0.3321974380028476
KERN,2020-11-04,2.4,2.4,2.28,2.3,29746,2.2999999999999994,2.921391009565105,3.3924353859455065,-0.4710443763804015,-0.3013946816976809
KERN,2020-11-03,2.52,2.53,2.42,2.4383,89917,2.438299999999999,3.034371193122397,3.479830216821147,-0.4454590236987501,-0.25898225802700076
KERN,2020-11-02,2.38,2.4192,2.335,2.39,30468,2.3899999999999992,3.1427477736901053,3.5631526341668387,-0.4204048604767334,-0.2123630666090634
KERN,2020-10-30,2.35,2.44,2.35,2.42,31141,2.4199999999999986,3.2796110052701253,3.657004844900186,-0.3773938396300611,-0.16035261814214585
KERN,2020-10-29,2.3,2.38,2.28,2.3569,75712,2.3568999999999987,3.4359039153192388,3.7559652324922,-0.3200613171729616,-0.10609231277016712
KERN,2020-10-28,2.35,2.39,2.17,2.245,765612,2.2449999999999988,3.6320864453772814,3.867890451091576,-0.23580400571429386,-0.05260006166946861
KERN,2020-10-27,3.43,3.4504,3.22,3.29,110937,3.2899999999999983,3.884283980900425,3.997721687178902,-0.11343770627847727,-0.0067990756582620784
KERN,2020-10-26,3.77,3.8,3.7,3.77,8074,3.7699999999999987,3.992335613791412,4.054339422153213,-0.06200380836180264,0.01986058199679172
KERN,2020-10-23,3.72,3.7458,3.67,3.69,13495,3.689999999999999,4.032760270844396,4.077086575925471,-0.044326305081075816,0.04032667958643998
KERN,2020-10-22,3.69,3.71,3.6,3.71,7173,3.7099999999999986,4.095080320088831,4.1080535019995095,-0.0129731819106782,0.0614899257533187
KERN,2020-10-21,3.72,3.78,3.52,3.5573,24887,3.557299999999999,4.1650949237413455,4.13989778215947,0.025197141581875467,0.08010570266931792
KERN,2020-10-20,4.06,4.1,3.8111,3.8301,108026,3.8301,4.275603091694317,4.186505604732228,0.08909748696208908,0.09383284294117852
KERN,2020-10-19,4.42,4.45,4.3701,4.44,10365,4.44,4.356603653820557,4.215018053110806,0.14158560070974954,0.09501668193595088
KERN,2020-10-16,4.47,4.58,4.47,4.5145,10401,4.514499999999999,4.3414406817879305,4.197019497359672,0.1444211844282588,0.08337445224250098
KERN,2020-10-15,4.51,4.53,4.42,4.49,12231,4.49,4.309975351203918,4.171621057148446,0.13835429405547206,0.06811276919606152
KERN,2020-10-14,4.83,4.89,4.8,4.8,11490,4.799999999999999,4.277243596877358,4.146150741720322,0.1310928551570356,0.05055238798120888
KERN,2020-10-13,4.7,4.74,4.5005,4.565,28856,4.564999999999999,4.182196978127786,4.093842801057948,0.08835417706983861,0.0304172711872522
KERN,2020-10-12,4.53,4.6,4.26,4.3573,37681,4.3573,4.112596428696475,4.056150225142583,0.0564462035538913,0.015933044716605813
KERN,2020-10-09,4.16,4.59,4.1,4.4928,273737,4.492799999999999,4.0681048702776526,4.03205824315399,0.03604662712366125,0.005804755007284442
KERN,2020-10-08,4.07,4.09,4.0,4.0,20037,3.999999999999999,3.9908875739644967,3.9951989026063104,-0.004311328641812828,-0.0017557130218099817
KERN,2020-10-07,3.93,3.965,3.93,3.93,5671,3.93,3.98923076923077,3.994814814814815,-0.005584045584045239,-0.0011168091168090478
KERN,2020-10-06,4.06,4.1279,4.0,4.0,5331,4.0,4.0,4.0,0.0,0.0
