Symbol,Date,Open,High,Low,Close,Volume,ABMC SMA,ABMC spanTwelveEMA,ABMC spanTwntySixEMA,ABMC_x,ABMC_y
ABMC,2020-11-23,0.10705,0.11,0.10099999999999999,0.1015,44165,0.1015,0.1565526771535115,0.17749019854127948,-0.020937521387767968,-0.005243005931121582
ABMC,2020-11-20,0.1093,0.1125,0.10737999999999999,0.1125,18800,0.11250000000000004,0.16656225481778633,0.18356941442458186,-0.017007159606795524,-0.0013193770669599845
ABMC,2020-11-19,0.11075,0.1125,0.109,0.1125,5368,0.11250000000000004,0.1763917556937475,0.1892549675785484,-0.012863211884800912,0.002602568567998901
ABMC,2020-11-18,0.11,0.115,0.10685,0.11,82300,0.11000000000000004,0.18800843854715613,0.1953953649848323,-0.007386926437676161,0.006469013681198854
ABMC,2020-11-17,0.23,0.23,0.11,0.111,1242694,0.11100000000000004,0.2021917910102754,0.20222699418361886,-3.520317334346213e-05,0.009932998710917608
ABMC,2020-11-16,0.23,0.23,0.20625,0.21,11000,0.21,0.2187721166485073,0.2095251537183084,0.009246962930198915,0.012425049181982874
ABMC,2020-11-13,0.2379,0.2379,0.22495,0.2379,14800,0.2379000000000001,0.2203670469482359,0.20948716601577305,0.010879880932462838,0.01321957074492887
ABMC,2020-11-12,0.2299,0.24,0.2161,0.2161,13700,0.2161,0.2171792373024606,0.2072141392970349,0.009965098005425692,0.013804493198045378
ABMC,2020-11-11,0.203025,0.233,0.20275,0.233,18400,0.2330000000000001,0.2173754622665444,0.2065032704407977,0.010872191825746669,0.014764341996200293
ABMC,2020-11-10,0.20005,0.20005,0.2,0.2,3000,0.20000000000000004,0.21453463722409785,0.20438353207606152,0.010151105148036329,0.01573737953881369
ABMC,2020-11-09,0.2001,0.2001,0.18,0.18,40290,0.18,0.21717729853757015,0.20473421464214644,0.012443083895423729,0.01713394813650803
ABMC,2020-11-06,0.21,0.2197,0.21,0.2197,10718,0.2197,0.22393680736258292,0.20671295181351812,0.017223855549064804,0.018306664196779114
ABMC,2020-11-05,0.22,0.24,0.22,0.24,800,0.24,0.2247071359739617,0.2056739879585996,0.0190331480153621,0.01857736635870769
ABMC,2020-11-04,0.2055,0.22,0.1998,0.22,990,0.22,0.22192661524195476,0.2029279069952876,0.01899870824666716,0.018463420944544087
ABMC,2020-11-03,0.22,0.22,0.21,0.21,38156,0.20999999999999994,0.2222769089223101,0.2015621395549106,0.02071476936739955,0.018329599119013315
ABMC,2020-11-02,0.25,0.25,0.24,0.242225,89900,0.24222499999999994,0.224509074180912,0.20088711071930346,0.023621963461608525,0.017733306556916763
ABMC,2020-10-30,0.2566,0.268,0.2566,0.268,3700,0.2679999999999999,0.2212879967592596,0.19758007957684773,0.023707917182411886,0.016261142330743814
ABMC,2020-10-29,0.265,0.275,0.26,0.275,9250,0.2749999999999999,0.2127949052609432,0.19194648594299554,0.020848419317947647,0.014399448617826799
ABMC,2020-10-28,0.225,0.23,0.225,0.2251,8000,0.22509999999999986,0.2014848880356601,0.1853022048184352,0.01618268321722494,0.012787205942796587
ABMC,2020-10-27,0.23,0.23,0.2198,0.23,17600,0.22999999999999984,0.19719123131487104,0.18211838120391,0.015072850110961043,0.011938336624189513
ABMC,2020-10-26,0.2295,0.2295,0.21,0.21975,20200,0.21974999999999986,0.1912260006448476,0.1782878517002228,0.012938148944624805,0.011154708252496629
ABMC,2020-10-23,0.2155,0.23,0.2003,0.2013,25973,0.20129999999999987,0.1860398189439108,0.1749708798362406,0.011068939107670206,0.010708848079464584
ABMC,2020-10-22,0.20485,0.20485,0.1927,0.1927,3177,0.1926999999999999,0.1832652405700764,0.17286455022313985,0.010400690346936551,0.010618825322413176
ABMC,2020-10-21,0.1899,0.1899,0.182775,0.182775,2027,0.18277499999999988,0.1815498297646357,0.17127771424099106,0.01027211552364471,0.01067335906628233
ABMC,2020-10-20,0.1751,0.19,0.1751,0.19,2100,0.18999999999999986,0.1813270715400241,0.17035793138027033,0.010969140159753726,0.010773669951941747
ABMC,2020-10-19,0.1787,0.1787,0.1787,0.1787,500,0.17869999999999986,0.17975017545639208,0.16878656589069194,0.010963609565700113,0.010724802399988746
ABMC,2020-10-16,0.18,0.18,0.18,0.18,1050,0.17999999999999985,0.17994111644846336,0.1679934911619473,0.01194762528651605,0.010665100608560896
ABMC,2020-10-15,0.174225,0.174225,0.174225,0.174225,240,0.17422499999999985,0.179930410348184,0.1670329704549031,0.012897439893280904,0.010344469439072107
ABMC,2020-10-14,0.185,0.187225,0.17800000000000002,0.17800000000000002,10749,0.1779999999999999,0.18096775768421747,0.16645760809129534,0.014510149592922128,0.009706226825519908
ABMC,2020-10-13,0.19395,0.1959,0.19395,0.1959,4500,0.19589999999999988,0.18150734999043885,0.16553421673859894,0.015973133251839855,0.008505246133669353
ABMC,2020-10-12,0.217,0.2231,0.18100000000000002,0.2164,99950,0.2163999999999999,0.17889050453415498,0.16310495407768688,0.015785550456468126,0.006638274354126712
ABMC,2020-10-09,0.223,0.2295,0.21600000000000005,0.2171,55656,0.21709999999999988,0.1720705962676377,0.15884135040390185,0.01322924586373586,0.004351455328541365
ABMC,2020-10-08,0.2875,0.319,0.2251,0.25505,351450,0.2550499999999999,0.16388343195266272,0.15418065843621398,0.009702773516448715,0.0021320076947427403
ABMC,2020-10-07,0.16,0.16,0.16,0.16,6000,0.15999999999999992,0.1473076923076923,0.1461111111111111,0.001196581196581198,0.0002393162393162396
ABMC,2020-10-06,0.14805,0.1495,0.145,0.145,4800,0.14499999999999993,0.145,0.145,0.0,0.0
