Symbol,Date,Open,High,Low,Close,Volume,RUBY SMA,RUBY spanTwelveEMA,RUBY spanTwntySixEMA,RUBY_x,RUBY_y
RUBY,2020-11-23,5.6,5.76,5.56,5.76,25895,5.76,5.107471593734275,5.007026649614498,0.10044494411977743,-0.019280465858990473
RUBY,2020-11-20,5.37,5.37,5.2648,5.31,12225,5.3100000000000005,4.988830065322326,4.946788781583659,0.04204128373866834,-0.04921181835368245
RUBY,2020-11-19,5.23,5.263999999999999,5.01,5.21,5971,5.21,4.9304355317445685,4.917731884110349,0.012703647634217495,-0.07202509387676992
RUBY,2020-11-18,5.28,5.33,5.18,5.28,25399,5.28,4.879605628425399,4.894350434839177,-0.014744806413780509,-0.09320727925451722
RUBY,2020-11-17,4.98,5.0,4.9238,4.94,7664,4.94,4.80680665177547,4.863498469626314,-0.056691817850842874,-0.11282289746470182
RUBY,2020-11-16,5.04,5.1013,4.935,4.935,44613,4.935,4.78258967937101,4.857378347196418,-0.07478866782540816,-0.12685566736816634
RUBY,2020-11-13,4.94,5.0469,4.86,4.97,87574,4.97,4.7548787119839195,4.8511686149721305,-0.09628990298821094,-0.13987241725385588
RUBY,2020-11-12,4.7,4.815,4.5985,4.5985,3093,4.5985000000000005,4.715765750526452,4.841662104169902,-0.12589635364345053,-0.1507680458202671
RUBY,2020-11-11,4.8,4.82,4.755,4.82,2676,4.820000000000002,4.737086796076715,4.8611150725034955,-0.12402827642677927,-0.15698596886447122
RUBY,2020-11-10,4.76,4.81,4.64,4.64,17730,4.6400000000000015,4.722011668090663,4.864404278303773,-0.14239261021311034,-0.165225391973894
RUBY,2020-11-09,5.07,5.2373,4.7401,4.9401,42346,4.940100000000002,4.736922880470784,4.882356620568075,-0.1454337400972907,-0.1709335874140899
RUBY,2020-11-06,4.57,4.619,4.51,4.619,1337,4.6190000000000015,4.699981586010926,4.8777371502135205,-0.1777555642025943,-0.17730854924328968
RUBY,2020-11-05,4.82,4.89,4.64,4.64,3813,4.6400000000000015,4.714705510740185,4.898436122230604,-0.18373061149041806,-0.1771967955034635
RUBY,2020-11-04,4.91,5.17,4.77,4.89,62702,4.8900000000000015,4.728288330874764,4.919111012009051,-0.19082268113428655,-0.17556334150672465
RUBY,2020-11-03,4.73,4.83,4.61,4.78,16497,4.780000000000002,4.698886209215631,4.921439892969775,-0.2225536837541444,-0.17174850659983418
RUBY,2020-11-02,4.33,4.33,4.2432,4.32,3546,4.320000000000001,4.684138247254836,4.932755084407356,-0.2486168371525208,-0.15904721231125685
RUBY,2020-10-30,4.35,4.405,4.2,4.23,20791,4.23,4.7503452013011715,4.9817754911599454,-0.2314302898587748,-0.13665480610094105
RUBY,2020-10-29,4.63,4.63,4.52,4.56,6523,4.559999999999999,4.844953419719565,5.041917530452741,-0.19696411073317588,-0.11296093516148284
RUBY,2020-10-28,4.61,4.78,4.5,4.665,12862,4.664999999999998,4.896763132395849,5.080470932888961,-0.18370780049311186,-0.09196014126855956
RUBY,2020-10-27,4.57,4.5792,4.5,4.54,52758,4.539999999999998,4.938901883740549,5.113708607520079,-0.174806723779529,-0.06902322646242148
RUBY,2020-10-26,4.51,4.665,4.51,4.555,9182,4.554999999999999,5.011429498966104,5.1596052961216845,-0.1481757971555817,-0.04257735213314438
RUBY,2020-10-23,4.68,4.78,4.6,4.6,8818,4.599999999999998,5.094416680596304,5.207973719811418,-0.11355703921511573,-0.016177740877535277
RUBY,2020-10-22,4.65,4.6999,4.6,4.66,1297,4.659999999999998,5.184310622522903,5.2566116173963335,-0.07230099487342834,0.008167083706859615
RUBY,2020-10-21,4.65,4.8,4.62,4.74,18951,4.739999999999998,5.279639826617979,5.30434054678804,-0.02470072017006153,0.028284103351932044
RUBY,2020-10-20,5.05,5.15,5.05,5.13,5240,5.129999999999997,5.377756158730338,5.349487790531083,0.028268368199254826,0.041530309232430215
RUBY,2020-10-19,5.45,5.46,5.3,5.425,48038,5.424999999999996,5.422802733044945,5.36704681377357,0.05575591927137502,0.04484579449072407
RUBY,2020-10-16,5.4,5.44,5.3533,5.44,8307,5.439999999999998,5.4224032299622085,5.362410558875455,0.059992671086752665,0.04211826329556132
RUBY,2020-10-15,5.57,5.69,5.33,5.33,31346,5.329999999999996,5.419203817228063,5.356203403585491,0.06300041364257236,0.037649661347763264
RUBY,2020-10-14,5.64,5.8,5.64,5.6975,3621,5.697499999999996,5.435422693087712,5.35829967587233,0.07712301721538051,0.03131197327406099
RUBY,2020-10-13,5.64,5.8138,5.64,5.7164,5413,5.7163999999999975,5.387772273649112,5.331163649942116,0.056608623706996035,0.01985921228873088
RUBY,2020-10-12,5.42,5.44,5.04,5.36,8305,5.359999999999996,5.32802177794895,5.3003447419374865,0.02767703601146465,0.010671859434164589
RUBY,2020-10-09,5.4,5.5,5.2524,5.5,2869,5.4999999999999964,5.322207555757852,5.295572321292486,0.026635234465365976,0.006420565289839793
RUBY,2020-10-08,5.48,5.48,5.39,5.45,1943,5.4499999999999975,5.2898816568047335,5.279218106995884,0.010663549808849204,0.001366897995958247
RUBY,2020-10-07,5.26,5.26,5.21,5.21,2299,5.209999999999996,5.260769230769231,5.2655555555555535,-0.0047863247863242355,-0.0009572649572644921
RUBY,2020-10-06,5.21,5.31,5.2,5.27,10689,5.269999999999997,5.27,5.27,0.0,0.0
