Symbol,Date,Open,High,Low,Close,Volume,TLSA SMA,TLSA spanTwelveEMA,TLSA spanTwntySixEMA,TLSA_x,TLSA_y
TLSA,2021-02-25,3.11,3.13,3.03,3.1025,60392,3.1025,3.582716703874086,3.6792685297679,-0.09655182589381406,0.044675975533063704
TLSA,2021-02-24,3.05,3.25,3.036,3.19,30168,3.1900000000000004,3.6700288318511927,3.725410012149332,-0.05538118029813965,0.07998292588978315
TLSA,2021-02-23,3.24,3.2799,2.7,2.9101,271808,2.9101000000000004,3.7573068012786814,3.768242813121279,-0.010936011842596738,0.11382395243676374
TLSA,2021-02-22,3.72,3.72,3.5505,3.698,48485,3.698,3.91134440151117,3.836894238170981,0.07445016334018861,0.14501394350660407
TLSA,2021-02-19,3.82,3.82,3.74,3.78,38764,3.78,3.9501342926950183,3.84800577722466,0.10212851547035884,0.16265488854820792
TLSA,2021-02-18,3.95,3.97,3.9,3.92,74296,3.92,3.981067800457749,3.8534462394026328,0.12762156105511613,0.1777864818176703
TLSA,2021-02-17,3.99,3.99,3.87,3.97,41269,3.97,3.9921710369046126,3.848121938554844,0.1440490983497691,0.19032771200830884
TLSA,2021-02-16,4.04,4.05,3.84,3.94,79796,3.94,3.996202134523633,3.8383716936392314,0.15783044088440198,0.2018973654229439
TLSA,2021-02-16,4.04,4.05,3.84,3.94,79796,3.94,4.006420704437022,3.8302414291303695,0.17617927530665156,0.21291409655757948
TLSA,2021-02-12,4.02,4.07,3.86,4.0412,129506,4.0412,4.018497196152843,3.8214607434607992,0.19703645269204406,0.2220978018703112
TLSA,2021-02-11,4.09,4.1,3.98,3.98,77814,3.98,4.014369413635179,3.803881602937663,0.21048781069751588,0.22836313916487794
TLSA,2021-02-10,4.19,4.22,4.12,4.1501,140490,4.1501,4.020618397932484,3.789792131172676,0.23082626675980802,0.23283197128171845
TLSA,2021-02-09,3.98,4.14,3.9619999999999997,4.08,80140,4.08,3.997076288465663,3.7609675016664905,0.23610878679917316,0.23333339741219605
TLSA,2021-02-08,4.08,4.09,3.9,4.04,199292,4.040000000000001,3.981999250004874,3.735444901799809,0.2465543482050654,0.2326395500654519
TLSA,2021-02-05,4.1814,4.1814,4.0101,4.08,57762,4.080000000000001,3.9714536590966696,3.711080493943794,0.2603731651528753,0.2291608505305485
TLSA,2021-02-04,4.31,4.35,4.13,4.1646,128822,4.164600000000002,3.951717960750609,3.6815669334592975,0.2701510272913117,0.22135777187496664
TLSA,2021-02-03,4.21,4.4661,4.1925,4.325,392053,4.325000000000003,3.913012135432538,3.6429242881360415,0.2700878472964967,0.20915945802088035
TLSA,2021-02-02,4.98,4.99,4.32,4.47,1035179,4.4700000000000015,3.838105250965728,3.5883582311869247,0.2497470197788028,0.19392736070197636
TLSA,2021-02-01,3.73,3.8,3.574,3.68,56757,3.6800000000000015,3.72321529659586,3.5178268896818787,0.2053884069139809,0.17997244593276965
TLSA,2021-01-29,3.84,4.05,3.84,4.0199,116556,4.019900000000002,3.7310726232496516,3.5048530408564287,0.22621958239322335,0.17361845568746673
TLSA,2021-01-28,3.5,3.76,3.45,3.63,82567,3.6300000000000017,3.678558554749589,3.4636492841249438,0.21490927062464624,0.16046817401102767
TLSA,2021-01-27,3.95,4.1857,3.8,3.925,246710,3.9250000000000016,3.6873873828858783,3.4503412268549383,0.23704615603094004,0.14685789985762324
TLSA,2021-01-26,3.81,4.09,3.78,4.07,132427,4.070000000000002,3.644185088865129,3.412368525003333,0.2318165638617957,0.12431083581429403
TLSA,2021-01-25,3.91,3.9356,3.75,3.83,182262,3.830000000000002,3.5667641959315155,3.3597580070035997,0.20700618892791625,0.0974344038024186
TLSA,2021-01-22,4.25,4.3,4.07,4.28,130684,4.280000000000003,3.518903140646336,3.3221386475638868,0.19676449308244906,0.0700414575210443
TLSA,2021-01-21,4.34,4.445,4.0,4.1154,882510,4.115400000000002,3.3805218934911245,3.2455097393689982,0.1350121541221263,0.03836069863069312
TLSA,2021-01-20,3.5,4.08,3.42,3.9999,504670,3.999900000000001,3.2469076923076923,3.175918518518518,0.07098917378917413,0.014197834757834827
TLSA,2021-01-19,3.11,3.145,3.0102,3.11,95141,3.1100000000000017,3.11,3.11,0.0,0.0
TLSA,2021-01-19,3.11,3.145,3.0102,3.11,95141,3.1100000000000017,3.11,3.11,0.0,0.0
