Symbol,Date,Open,High,Low,Close,Volume,BKCC SMA,BKCC spanTwelveEMA,BKCC spanTwntySixEMA,BKCC_x,BKCC_y
BKCC,2021-02-25,3.37,3.37,3.28,3.33,64341,3.33,3.266631232529298,3.1682959214802837,0.0983353110490146,0.10028074874236045
BKCC,2021-02-24,3.35,3.43,3.35,3.39,42689,3.390000000000001,3.255109638443716,3.1553595951987057,0.09975004324500958,0.100767108165697
BKCC,2021-02-23,3.36,3.4,3.25,3.28,130124,3.28,3.230584118160755,3.1365883628146025,0.09399575534615234,0.10102137439586863
BKCC,2021-02-22,3.3,3.38,3.3,3.36,48255,3.36,3.221599412371801,3.1251154318397707,0.09648398053203032,0.1027777791582977
BKCC,2021-02-19,3.32,3.3434,3.26,3.27,46270,3.27,3.1964356691666738,3.1063246663869526,0.09011100277972116,0.10435122881486453
BKCC,2021-02-18,3.21,3.21,3.1955,3.2028,23594,3.2027999999999994,3.1830603362878875,3.093230639697909,0.08982969658997897,0.10791128532365035
BKCC,2021-02-17,3.15,3.175,3.15,3.175,10615,3.174999999999999,3.179471306522049,3.0844650908737417,0.09500621564830736,0.11243168250706831
BKCC,2021-02-16,3.2,3.2,3.16,3.1728,66762,3.1728,3.1802842713442394,3.0772222981436412,0.10306197320059862,0.11678804922175853
BKCC,2021-02-16,3.2,3.2,3.16,3.1728,66762,3.1727999999999987,3.181645047952282,3.069576081995132,0.11206896595715056,0.12021956822704863
BKCC,2021-02-12,3.18,3.2,3.1614,3.17,24788,3.1699999999999986,3.183253238489061,3.0613181685547426,0.12193506993431845,0.12225721879452325
BKCC,2021-02-11,3.17,3.205,3.14,3.2007,26566,3.2006999999999985,3.1856629182143448,3.052623622039122,0.13303929617522314,0.12233775600957446
BKCC,2021-02-10,3.2,3.235,3.19,3.19,48546,3.1899999999999986,3.182928903344226,3.040777511802252,0.1421513915419741,0.1196623709681624
BKCC,2021-02-09,3.36,3.36,3.28,3.33,38301,3.33,3.1816432494068128,3.0288397127464317,0.1528035366603806,0.11404011582470948
BKCC,2021-02-08,3.4,3.42,3.38,3.38,64948,3.379999999999999,3.154669294753506,3.0047468897661473,0.14992240498735931,0.10434926061579158
BKCC,2021-02-05,3.37,3.44,3.37,3.37,39657,3.3699999999999988,3.1137000756177793,2.9747266409474378,0.13897343467034196,0.09295597452289975
BKCC,2021-02-04,3.28,3.35,3.28,3.34,72434,3.339999999999999,3.0671000893664684,2.9431047722232333,0.12399531714323465,0.0814516094860393
BKCC,2021-02-03,3.19,3.2396,3.19,3.21,33633,3.209999999999998,3.0174819237967347,2.9113531540010915,0.10612876979564324,0.07081568257174034
BKCC,2021-02-02,3.15,3.17,3.1101,3.1581,25954,3.1580999999999992,2.9824786372143235,2.8874614063211794,0.09501723089314362,0.06198741076576462
BKCC,2021-02-01,3.0,3.06,3.0,3.0,48558,2.9999999999999987,2.9505474803442,2.865810318826873,0.08473716151732624,0.053729955733919754
BKCC,2021-01-29,3.19,3.19,3.13,3.15,38270,3.1499999999999986,2.9415561131340553,2.855075144333024,0.08648096880103129,0.04597815428806802
BKCC,2021-01-28,3.05,3.07,3.05,3.07,49898,3.069999999999999,2.903657224612974,2.8314811558796653,0.07217606873330862,0.0358524506598272
BKCC,2021-01-27,3.05,3.08,3.05,3.0598,73065,3.0598,2.8734130836335146,2.812399648350038,0.06101343528347593,0.026771546141456846
BKCC,2021-01-26,3.03,3.06,3.0,3.04,36479,3.04,2.8395245533850626,2.792607620218042,0.0469169331670205,0.01821107385595197
BKCC,2021-01-25,2.89,2.9058,2.88,2.905,16906,2.905,2.8030744721823466,2.772816229835485,0.030258242346861138,0.011034609028184835
BKCC,2021-01-22,2.91,2.91,2.88,2.9,42165,2.9,2.7845425580336824,2.762241528222324,0.0223010298113584,0.006228700698515647
BKCC,2021-01-21,2.79,2.9399,2.76,2.91,201341,2.9100000000000006,2.7635502958579883,2.75122085048011,0.012329445377878391,0.0022106184203049576
BKCC,2021-01-20,2.68,2.72,2.68,2.72,22252,2.7200000000000006,2.736923076923077,2.738518518518519,-0.0015954415954415602,-0.00031908831908840086
BKCC,2021-01-19,2.75,2.75,2.72,2.74,83866,2.7400000000000007,2.74,2.74,0.0,0.0
BKCC,2021-01-19,2.75,2.75,2.72,2.74,83866,2.74,2.74,2.74,0.0,0.0
