Symbol,Date,Open,High,Low,Close,Volume,SCOR SMA,SCOR spanTwelveEMA,SCOR spanTwntySixEMA,SCOR_x,SCOR_y
SCOR,2021-02-25,3.97,4.2,3.97,4.14,53894,4.14,3.942403439989557,3.8345836795148904,0.10781976047466736,0.11157461687593956
SCOR,2021-02-24,4.1175,4.23,4.05,4.16,102751,4.160000000000001,3.906476792714932,3.810150373876082,0.09632641883885018,0.11251333097625782
SCOR,2021-02-23,3.93,3.95,3.75,3.77,152529,3.770000000000002,3.8603816641176474,3.782162403786168,0.07821926033147841,0.11656005901060973
SCOR,2021-02-22,3.78,3.91,3.63,3.8201,66008,3.8201000000000014,3.8768146939572183,3.7831353960890617,0.0936792978681571,0.12614525868039234
SCOR,2021-02-19,3.71,3.89,3.71,3.83,67711,3.830000000000002,3.887126456494895,3.7801782277761866,0.10694822871870803,0.13426174888345127
SCOR,2021-02-18,3.82,3.8261,3.8,3.8179,24529,3.8179000000000016,3.897513084948512,3.7761924859982816,0.12132059895023062,0.141090128924637
SCOR,2021-02-17,3.86,3.86,3.76,3.8,75603,3.8000000000000016,3.9119881913027874,3.7728558848781435,0.13913230642464347,0.1460325114182387
SCOR,2021-02-16,3.94,3.9499,3.85,3.9141,73465,3.9141000000000017,3.932349680630567,3.770684355668396,0.16166532496217112,0.1477575626666374
SCOR,2021-02-16,3.94,3.9499,3.85,3.9141,73465,3.9141000000000026,3.9356678043815787,3.7592111041218668,0.17645670025971194,0.14428062209275405
SCOR,2021-02-12,3.94,3.95,3.9,3.92,71104,3.920000000000003,3.9395892233600485,3.746819992451616,0.19276923090843168,0.13623660255101458
SCOR,2021-02-11,4.19,4.199,3.96,4.0138,154907,4.013800000000003,3.943150900334602,3.7329655918477465,0.21018530848685613,0.12210344546166008
SCOR,2021-02-10,4.47,4.5,4.4,4.4498,153454,4.449800000000003,3.930305609486348,3.7104988391955662,0.21980677029078244,0.10008297970536116
SCOR,2021-02-09,4.4,4.4,4.18,4.215,182883,4.215000000000003,3.8358520839384123,3.6513547463312106,0.1844973376072012,0.07015203205900594
SCOR,2021-02-08,4.29,4.42,4.23,4.35,113877,4.350000000000003,3.7669160991999417,3.606263126037708,0.16065297316223415,0.04156570567195701
SCOR,2021-02-05,4.27,4.49,4.27,4.3847,196364,4.384700000000004,3.660900844509022,3.5467641761207247,0.1141366683882974,0.011793888799387841
SCOR,2021-02-04,3.89,4.02,3.84,3.965,59953,3.9650000000000043,3.5293009980561165,3.4797293102103835,0.049571687845733965,-0.013791806097839546
SCOR,2021-02-03,3.81,4.2,3.81,4.145,321882,4.145000000000003,3.450082997702684,3.4409076550272135,0.009175342675469713,-0.0296326795837327
SCOR,2021-02-02,3.24,3.275,3.24,3.25,54335,3.250000000000004,3.3237344518304446,3.384580267429391,-0.06084581559894664,-0.03933468514853353
SCOR,2021-02-01,3.23,3.2769,3.2,3.22,46814,3.220000000000004,3.337140715799616,3.3953466888237425,-0.05820597302412622,-0.03395690253593025
SCOR,2021-01-29,3.27,3.28,3.2,3.25,63538,3.250000000000004,3.358439027763183,3.4093744239296417,-0.050935396166459146,-0.027894634913881142
SCOR,2021-01-28,3.24,3.35,3.16,3.24,220427,3.240000000000004,3.378155214629216,3.422124377844013,-0.043969163214796936,-0.022134444600736748
SCOR,2021-01-27,3.37,3.37,3.2,3.25,142937,3.250000000000004,3.403274344561801,3.4366943280715336,-0.03341998350973352,-0.0166757649472217
SCOR,2021-01-26,3.4,3.42,3.33,3.42,38072,3.4200000000000035,3.4311424072094012,3.4516298743172564,-0.02048746710785565,-0.012489710306593967
SCOR,2021-01-25,3.51,3.53,3.41,3.44,57913,3.440000000000003,3.4331682994292922,3.454160264262637,-0.0209919648333452,-0.010490271106278657
SCOR,2021-01-22,3.27,3.355,3.21,3.3361,42158,3.336100000000003,3.4319261720528,3.455293085403648,-0.023366913350848503,-0.007864847674512131
SCOR,2021-01-21,3.38,3.38,3.3,3.34,30589,3.3400000000000034,3.449349112426036,3.46482853223594,-0.015479419809904194,-0.003989331255428148
SCOR,2021-01-20,3.43,3.46,3.33,3.41,48755,3.410000000000004,3.4692307692307693,3.474814814814815,-0.005584045584045683,-0.0011168091168091367
SCOR,2021-01-19,3.59,3.635,3.45,3.48,142550,3.480000000000004,3.48,3.48,0.0,0.0
SCOR,2021-01-19,3.59,3.635,3.45,3.48,142550,3.4800000000000044,3.48,3.48,0.0,0.0
