Symbol,Date,Open,High,Low,Close,Volume,GENE SMA,GENE spanTwelveEMA,GENE spanTwntySixEMA,GENE_x,GENE_y
GENE,2021-08-23,3.1,3.1,3.09,3.09,1769,3.09,3.205505551161459,3.336679102863803,-0.1311735517023438,-0.1030736343476791
GENE,2021-08-20,3.01,3.104,3.01,3.05,896,3.05,3.226506560463543,3.3564134310929075,-0.1299068706293646,-0.09604865500901293
GENE,2021-08-19,3.08,3.09,3.0,3.09,2653,3.09,3.258598662366005,3.38092650558034,-0.1223278432143351,-0.08758410110392498
GENE,2021-08-18,3.05,3.05,3.05,3.05,1456,3.05,3.2892529646143696,3.404200626026767,-0.1149476614123976,-0.07889816557632245
GENE,2021-08-17,3.16,3.18,3.15,3.15,2324,3.15,3.332753503635164,3.4325366761089087,-0.0997831724737445,-0.06988579161730364
GENE,2021-08-16,3.15,3.15,3.13,3.13,8288,3.13,3.3659814133870123,3.4551396101976213,-0.0891581968106089,-0.062411446403193405
GENE,2021-08-13,3.3,3.32,3.26,3.26,1201,3.26,3.4088871249119235,3.481150779013431,-0.0722636541015075,-0.05572475880133951
GENE,2021-08-12,3.38,3.38,3.36,3.36,1403,3.36,3.4359575112595464,3.4988428413345054,-0.062885330074959,-0.05159003497629748
GENE,2021-08-11,3.43,3.43,3.43,3.43,1903,3.43,3.4497679678521918,3.509950268641266,-0.0601823007890747,-0.048766211201632104
GENE,2021-08-10,3.4,3.4,3.4,3.4,1466,3.4,3.453362143825317,3.5163462901325677,-0.0629841463072504,-0.045912188804771555
GENE,2021-08-09,3.38,3.381,3.38,3.381,2332,3.381,3.463064351793556,3.5256539933431723,-0.0625896415496161,-0.041644199429151714
GENE,2021-08-06,3.44,3.44,3.37,3.37,3018,3.37,3.4779851430287483,3.5372263128106263,-0.0592411697818779,-0.036407838899035615
GENE,2021-08-05,3.4,3.4,3.4,3.4,3161,3.4,3.497618805397612,3.5506044178354768,-0.0529856124378649,-0.030699506178325016
GENE,2021-08-04,3.44,3.46,3.44,3.46,4394,3.46,3.515367679106269,3.562652771262315,-0.0472850921560459,-0.025127979613440037
GENE,2021-08-03,3.38,3.38,3.38,3.38,1855,3.38,3.525434529852863,3.5708649929633003,-0.0454304631104371,-0.019588701477788566
GENE,2021-08-02,3.37,3.37,3.37,3.37,760,3.37,3.5518771716442927,3.5861341924003645,-0.0342570207560717,-0.01312826106962641
GENE,2021-07-30,3.49,3.4999,3.47,3.47,5915,3.47,3.5849457483068914,3.603424927792394,-0.0184791794855025,-0.007846071148015077
GENE,2021-07-29,3.48,3.48,3.4404,3.4404,1792,3.4404,3.605844975271781,3.6140989220157858,-0.0082539467440048,-0.005187794063643197
GENE,2021-07-28,3.49,3.5196,3.43,3.4901,7606,3.4901,3.63592587986665,3.6279948357770486,0.0079310440896014,-0.004421255893552793
GENE,2021-07-27,4.02,4.09,4.0,4.0499,100084,4.0499,3.662439676206041,3.639026422639213,0.0234132535668276,-0.00750933088934135
GENE,2021-07-26,3.56,3.56,3.56,3.56,2314,3.56,3.5919923446071382,3.6061565364503503,-0.014164191843212,-0.015239977003383715
GENE,2021-07-23,3.64,3.64,3.62,3.62,998,3.62,3.597809134535709,3.609849059366378,-0.012039924830669,-0.015508923293426633
GENE,2021-07-22,3.66,3.68,3.66,3.68,3027,3.68,3.59377443172402,3.6090369841156886,-0.0152625523916687,-0.016376172909116023
GENE,2021-07-21,3.68,3.68,3.65,3.65,2975,3.65,3.578097055673842,3.603359942844944,-0.0252628871711015,-0.016654578038477842
GENE,2021-07-20,3.52,3.55,3.5,3.5,780,3.5,3.565023793069086,3.599628738272539,-0.0346049452034531,-0.014502500755321791
GENE,2021-07-19,3.42,3.5155,3.42,3.44,5166,3.44,3.5768463008998284,3.6075990373343423,-0.0307527364345139,-0.009476889643288952
GENE,2021-07-16,3.43,3.43,3.41,3.41,310,3.41,3.601727446517979,3.6210069603210897,-0.0192795138031107,-0.004157927945482708
GENE,2021-07-15,3.63,3.63,3.63,3.63,362,3.63,3.6365869822485206,3.6378875171467766,-0.0013005348982559,-0.0003775314810756925
GENE,2021-07-14,3.63,3.63,3.63,3.63,1628,3.63,3.637784615384616,3.638518518518519,-0.000733903133903,-0.0001467806267806182
GENE,2021-07-13,3.66,3.66,3.6392,3.6392,1657,3.6392,3.6392,3.6392,0.0,0.0
