Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-08-23,3.4,3.4,3.4,3.4,4560,3.4,3.307842026091474,3.2031257028624647,0.1047163232290091,0.08768703584704363
GALT,2021-08-20,3.32,3.32,3.32,3.32,8845,3.32,3.291086030835378,3.187375759091461,0.1037102717439166,0.08342971400155225
GALT,2021-08-19,3.4,3.4,3.4,3.4,5331,3.4,3.28582894553272,3.1767658198187783,0.1090631257139413,0.07835957456596102
GALT,2021-08-18,3.43,3.43,3.38,3.38,16865,3.38,3.2650705719932143,3.15890708540428,0.106163486588934,0.0706836867789658
GALT,2021-08-17,3.29,3.29,3.28,3.28,8074,3.28,3.244174312355617,3.1412196522366225,0.1029546601189945,0.06181373682647363
GALT,2021-08-16,3.3,3.3,3.2501,3.2501,13059,3.2501,3.237660550965729,3.130117224415552,0.1075433265501768,0.05152850600334339
GALT,2021-08-13,3.59,3.59,3.55,3.55,12535,3.55,3.235398832959498,3.1205186023687967,0.114880230590701,0.037524800866635025
GALT,2021-08-12,3.4,3.4,3.4,3.4,12309,3.4,3.1781986207703152,3.0861600905583004,0.0920385302120148,0.01818594343561851
GALT,2021-08-11,3.44,3.44,3.43,3.43,4982,3.43,3.137871097274009,3.0610528978029645,0.0768181994710444,-0.00027720325848056525
GALT,2021-08-10,3.27,3.31,3.27,3.3,13495,3.3,3.084756751323829,3.0315371296272016,0.0532196216966274,-0.019551053940861807
GALT,2021-08-09,3.39,3.39,3.31,3.3626,18396,3.3626,3.045621615200889,3.0100600999973777,0.0355615152035113,-0.03774372285023411
GALT,2021-08-06,3.19,3.269,3.17,3.17,9182,3.17,2.9879891816010504,2.981856907997168,0.0061322736038822,-0.05607003236367048
GALT,2021-08-05,3.19,3.19,3.17,3.17,15758,3.17,2.9548963055285142,2.966805460636942,-0.0119091551084276,-0.07162060885555865
GALT,2021-08-04,2.96,3.0,2.96,3.0,13995,3.0,2.915786542897335,2.950549897487897,-0.0347633545905621,-0.08654847229234142
GALT,2021-08-03,3.24,3.24,3.16,3.2009,91525,3.2009,2.9004750052423045,2.946593889286929,-0.046118884044624,-0.09949475171778623
GALT,2021-08-02,3.35,3.55,3.26,3.3373,324752,3.3373,2.8458522789227234,2.926249400429883,-0.0803971215071595,-0.11283871863607664
GALT,2021-07-30,2.64,2.64,2.64,2.64,2221,2.64,2.756498147817764,2.893365352464273,-0.1368672046465096,-0.12094911791830591
GALT,2021-07-29,2.71,2.71,2.7,2.7,1275,2.7,2.7776796292391754,2.9136345806614155,-0.13595495142224,-0.1169695962362551
GALT,2021-07-28,2.65,2.66,2.58,2.6,9244,2.6,2.791803198191753,2.9307253471143286,-0.1389221489225756,-0.11222325743975885
GALT,2021-07-27,2.72,2.74,2.72,2.72,9753,2.72,2.82667650695389,2.957183374883475,-0.1305068679295851,-0.10554853456905465
GALT,2021-07-26,2.67,2.67,2.67,2.67,2447,2.67,2.8460722354909604,2.9761580448741527,-0.1300858093831922,-0.09930895122892203
GALT,2021-07-23,2.78,2.78,2.78,2.78,3630,2.78,2.8780853692165898,3.000650688464085,-0.1225653192474953,-0.09161473669035447
GALT,2021-07-22,2.83,2.83,2.8,2.8,1323,2.8,2.895919072710515,3.018302743541212,-0.1223836708306969,-0.08387709105106925
GALT,2021-07-21,2.9,2.91,2.87,2.87,3090,2.87,2.9133589041124277,3.035766963024509,-0.1224080589120819,-0.07425044610616233
GALT,2021-07-20,2.7,2.73,2.7,2.73,3407,2.73,2.9212423412237776,3.0490283200664696,-0.127785978842692,-0.062211042904682524
GALT,2021-07-19,2.55,2.5708,2.55,2.5708,15359,2.5708,2.9560136759917373,3.074550585671787,-0.1185369096800497,-0.04581730892018014
GALT,2021-07-16,2.6,2.6,2.55,2.56,24474,2.56,3.026052526172053,3.11485063252553,-0.0887981063534768,-0.027637408730212747
GALT,2021-07-15,2.74,2.77,2.7,2.76,27652,2.76,3.110789349112426,3.159238683127572,-0.0484493340151459,-0.012347234324396723
GALT,2021-07-14,2.95,3.0,2.95,2.9984,47326,2.9984,3.174569230769231,3.191177777777778,-0.016608547008547,-0.0033217094017094165
GALT,2021-07-13,3.19,3.21,3.15,3.2066,18708,3.2066,3.2066,3.2066,0.0,0.0
