Symbol,Date,Open,High,Low,Close,Volume,GSV SMA,GSV spanTwelveEMA,GSV spanTwntySixEMA,GSV_x,GSV_y
GSV,2020-11-20,0.66,0.6769,0.66,0.6765,46791,0.6765,0.6887123722429427,0.7016305872919036,-0.012918215048960957,-0.013446174023397659
GSV,2020-11-19,0.665,0.68,0.665,0.6744,18076,0.6744,0.6909328035598414,0.7036410342752559,-0.012708230715414492,-0.013578163767006834
GSV,2020-11-18,0.69,0.7,0.6899,0.69,84578,0.6899999999999998,0.6939387678434489,0.7059803170172765,-0.012041549173827605,-0.013795647029904917
GSV,2020-11-17,0.68,0.69,0.6787,0.6857,33783,0.6856999999999998,0.6946549074513487,0.7072587423786586,-0.012603834927309876,-0.014234171493924244
GSV,2020-11-16,0.71,0.71,0.6767,0.6890000000000001,189441,0.6889999999999998,0.6962830724425031,0.7089834417689512,-0.012700369326448135,-0.014641755635577835
GSV,2020-11-13,0.68,0.6889,0.68,0.6889,16289,0.6888999999999998,0.6976072674320491,0.7105821171104674,-0.012974849678418221,-0.015127102212860259
GSV,2020-11-12,0.71,0.71,0.6851,0.7089,137383,0.7088999999999998,0.6991904069651489,0.7123166864793048,-0.013126279514155792,-0.015665165346470767
GSV,2020-11-11,0.67,0.683199,0.67,0.6772,34690,0.6771999999999999,0.6974250264133579,0.7125900213976493,-0.01516499498429136,-0.016299886804549482
GSV,2020-11-10,0.71,0.71,0.6938,0.6985,79161,0.6984999999999999,0.7011023039430593,0.7154212231094612,-0.014318919166401932,-0.01658360975961401
GSV,2020-11-09,0.688,0.705,0.6801,0.687,69449,0.6869999999999999,0.7015754501145246,0.7167749209582179,-0.015199470843693441,-0.01714978240791703
GSV,2020-11-06,0.728,0.73,0.7201,0.7299,37335,0.7299,0.7042255319535291,0.7191569146348755,-0.014931382681346528,-0.017637360298972952
GSV,2020-11-05,0.69,0.7139,0.69,0.7054,81539,0.7054,0.6995574468541707,0.7182974678056655,-0.01874002095149485,-0.018313854703379585
GSV,2020-11-04,0.6936,0.6936,0.68,0.68,24880,0.6800000000000002,0.6984951644640198,0.7193292652301188,-0.020834100766098932,-0.018207313141350767
GSV,2020-11-03,0.675,0.68,0.675,0.678851,18301,0.678851,0.7018579216392962,0.7224756064485283,-0.020617684809232092,-0.017550616235163727
GSV,2020-11-02,0.685,0.685,0.682,0.682,46926,0.682,0.7060409983009863,0.7259655749644106,-0.019924576663424287,-0.01678384909164663
GSV,2020-10-30,0.7166,0.7166,0.7,0.7099,19599,0.7099000000000001,0.7104120889011657,0.7294828209615635,-0.019070732060397774,-0.015998667198702216
GSV,2020-10-29,0.68,0.7044,0.68,0.7001,69080,0.7001000000000002,0.7105051959741049,0.7310494466384886,-0.0205442506643837,-0.015230650983278325
GSV,2020-10-28,0.74,0.74,0.6846,0.6869,268084,0.6869000000000001,0.7123970497875786,0.7335254023695676,-0.021128352581989085,-0.01390225106300198
GSV,2020-10-27,0.66,0.6701,0.6521,0.669,195477,0.6690000000000002,0.7170328770216837,0.7372554345591331,-0.020222557537449396,-0.012095725683255202
GSV,2020-10-26,0.69,0.7,0.685,0.6908,89188,0.6908000000000001,0.7257661273892626,0.7427158693238638,-0.01694974193460119,-0.010064017719706653
GSV,2020-10-23,0.7143,0.7143,0.705001,0.7097,32111,0.7097000000000001,0.7321236050964013,0.746869138869773,-0.014745533773371731,-0.008342586665983018
GSV,2020-10-22,0.71,0.7169,0.7,0.71,50770,0.7100000000000002,0.7362006242048379,0.7498426699793549,-0.013642045774516998,-0.006741849889135839
GSV,2020-10-21,0.7,0.7097,0.6965,0.706,43669,0.7060000000000002,0.7409643740602629,0.7530300835777033,-0.012065709517440348,-0.0050168009177905485
GSV,2020-10-20,0.71,0.7119,0.7044,0.7116,31572,0.7116000000000002,0.7473215329803107,0.7567924902639196,-0.009470957283608916,-0.003254573767878099
GSV,2020-10-19,0.7232,0.73,0.7,0.7239,170224,0.7239000000000002,0.7538163571585489,0.7604078894850331,-0.00659153232648424,-0.0017004778889453944
GSV,2020-10-16,0.76,0.76,0.73,0.731101,108283,0.7311010000000002,0.7592556948237396,0.7633285206438357,-0.00407282582009616,-0.00047771427956068305
GSV,2020-10-15,0.7526,0.755,0.7406,0.74595,106705,0.7459500000000003,0.7643747302462376,0.7659067222953426,-0.0015319920491050356,0.0004210636055731861
GSV,2020-10-14,0.76,0.78,0.76,0.7685569999999999,7412,0.7685570000000003,0.7677246812000992,0.7675032600789701,0.00022142112112888407,0.0009093275192427414
GSV,2020-10-13,0.77,0.77,0.75,0.7502,57524,0.7502000000000004,0.7675733505092079,0.7674189608852877,0.00015438962392022584,0.0010813041187711502
GSV,2020-10-12,0.777,0.777,0.76,0.77,80581,0.7700000000000005,0.7707321415108822,0.7687964777561107,0.0019356637547714997,0.001313032742483881
GSV,2020-10-09,0.775,0.7765,0.7659,0.7756,64497,0.7756000000000003,0.7708652581492244,0.7687001959765996,0.0021650621726247987,0.0011573749894119763
GSV,2020-10-08,0.77,0.773,0.7611,0.77,65468,0.7700000000000004,0.770004395994538,0.7681482116547275,0.001856184339810496,0.0009054531936087706
GSV,2020-10-07,0.7793,0.7799,0.7654,0.7749,32307,0.7749000000000004,0.7700051952662721,0.7680000685871057,0.002005126679166413,0.0006677704070583391
GSV,2020-10-06,0.79,0.79,0.7793,0.786799,26271,0.7867990000000004,0.7691152307692307,0.7674480740740741,0.001667156695156602,0.0003334313390313204
GSV,2020-10-05,0.77,0.7866,0.7659,0.7659,139133,0.7659000000000005,0.7659,0.7659,0.0,0.0
