Symbol,Date,Open,High,Low,Close,Volume,GLOG SMA,GLOG spanTwelveEMA,GLOG spanTwntySixEMA,GLOG_x,GLOG_y
GLOG,2020-11-20,2.96,3.02,2.96,2.9863,71496,2.9863,2.733383645024274,2.6943772118797265,0.03900643314454744,-0.03508006573747828
GLOG,2020-11-19,2.89,2.935,2.83,2.93,58372,2.93,2.6873988532105058,2.6710233888301045,0.016375464380401272,-0.053601690457984706
GLOG,2020-11-18,2.96,3.01,2.96,2.9969,108851,2.9969,2.6432895537942342,2.650305259936513,-0.007015706142278866,-0.0710959791675812
GLOG,2020-11-17,2.84,2.89,2.76,2.805,126704,2.805,2.578996745393186,2.622577680731434,-0.04358093533824814,-0.08711604742390677
GLOG,2020-11-16,2.74,2.79,2.68,2.72,234019,2.72,2.537905244555584,2.6079838951899488,-0.07007865063436514,-0.09799982544532143
GLOG,2020-11-13,2.52,2.57,2.45,2.5601,133466,2.5601,2.5047971072020534,2.5990226068051445,-0.09422549960309157,-0.10498011914806062
GLOG,2020-11-12,2.56,2.56,2.48,2.5,118208,2.5000000000000004,2.4947420357842445,2.6021364153495563,-0.10739437956531184,-0.10766877403430299
GLOG,2020-11-11,2.61,2.61,2.47,2.545,123659,2.545,2.4937860422904707,2.610307328577521,-0.11652128628705015,-0.10773737265155077
GLOG,2020-11-10,2.51,2.53,2.4,2.41,255460,2.41,2.4844744136160117,2.6155319148637224,-0.1310575012477111,-0.10554139424267592
GLOG,2020-11-09,2.4,2.6183,2.37,2.45,522335,2.45,2.4980152160916496,2.6319744680528205,-0.13395925196117098,-0.09916236749141723
GLOG,2020-11-06,2.32,2.35,2.3,2.319,159876,2.319,2.5067452553810403,2.6465324254970457,-0.13978717011600586,-0.09046314637397879
GLOG,2020-11-05,2.32,2.32,2.27,2.29,143280,2.29,2.540880756359411,2.67273501953681,-0.13185426317739868,-0.07813214043847212
GLOG,2020-11-04,2.39,2.39,2.3,2.35,152027,2.3500000000000005,2.586495439333849,2.7033538210997543,-0.1168583817659048,-0.06470160975374048
GLOG,2020-11-03,2.45,2.465,2.43,2.435,100006,2.435,2.6294946101218217,2.7316221267877348,-0.10212751666591258,-0.05166241675069928
GLOG,2020-11-02,2.4,2.45,2.37,2.3968,83417,2.3968,2.664857266507608,2.7553518969307538,-0.09049463042314576,-0.039046141771895845
GLOG,2020-10-30,2.51,2.54,2.42,2.465,79440,2.464999999999999,2.713594951327173,2.784036048685214,-0.07044109735804094,-0.02618401960908337
GLOG,2020-10-29,2.53,2.5364,2.43,2.48,152602,2.4799999999999978,2.758794033386659,2.8095589325800314,-0.05076489919337224,-0.015119750171843978
GLOG,2020-10-28,2.59,2.66,2.5653,2.585,170888,2.5849999999999977,2.8094838576387793,2.8359236471864335,-0.02643978954765513,-0.0062084629164619095
GLOG,2020-10-27,2.7,2.7433,2.67,2.69,60764,2.6899999999999986,2.8502991044821933,2.8559975389613483,-0.005698434479155523,-0.0011506312586638248
GLOG,2020-10-26,2.87,2.87,2.78,2.78,76071,2.779999999999999,2.879444396206228,2.869277342078256,0.01016705412797192,-1.3680453541011026e-05
GLOG,2020-10-23,3.0,3.06,2.9899,3.01,108814,3.01,2.8975251955164514,2.876419529444517,0.021105666071934426,-0.0025588640989193546
GLOG,2020-10-22,2.96,3.0,2.94,2.975,66116,2.975,2.877075231064897,2.8657330918000783,0.011342139264818751,-0.0084749966416328
GLOG,2020-10-21,2.95,3.03,2.93,3.02,72666,3.0199999999999987,2.8592707276221514,2.8569917391440844,0.002278988478066513,-0.013429280618245686
GLOG,2020-10-20,2.8,2.9,2.8,2.8815,91568,2.8814999999999986,2.8300472235534517,2.8439510782756114,-0.013903854722159714,-0.017356347892323844
GLOG,2020-10-19,2.87,2.87,2.8,2.83,51773,2.8299999999999987,2.8206921732904418,2.84094716453766,-0.02025499124721764,-0.018219471184864874
GLOG,2020-10-16,2.85,2.86,2.77,2.85,103912,2.85,2.818999841161432,2.8418229377006727,-0.022823096539240858,-0.017710591169276573
GLOG,2020-10-15,2.72,2.8,2.6882,2.7915,84281,2.7915,2.8133634486453283,2.8411687727167263,-0.02780532407139802,-0.0164324648267855
GLOG,2020-10-14,2.75,2.8,2.75,2.7602,39743,2.7602,2.8173386211262974,2.845142274534064,-0.027803653407766585,-0.013589250015632366
GLOG,2020-10-13,2.75,2.7999,2.72,2.735,50111,2.7350000000000003,2.8277274613310786,2.851937656496789,-0.024210195165710324,-0.01003564916759881
GLOG,2020-10-12,2.79,2.8309,2.75,2.76,100086,2.76,2.844586999754911,2.8612926690165317,-0.016705669261621203,-0.00649201266807093
GLOG,2020-10-09,2.92,2.92,2.865,2.8710000000000004,22505,2.8710000000000004,2.859966454255804,2.869396082537855,-0.009429628282051185,-0.003938598519683472
GLOG,2020-10-08,2.77,2.82,2.77,2.795,35325,2.795,2.8579603550295865,2.869267769140883,-0.01130741411129721,-0.002565841079091655
GLOG,2020-10-07,2.77,2.8178,2.74,2.76,35190,2.76,2.8694076923076923,2.875209190672153,-0.0058014983644612,-0.0003804478210403772
GLOG,2020-10-06,2.99,3.025,2.9410000000000003,2.9410000000000003,92722,2.9410000000000007,2.8893,2.8844259259259264,0.004874074074074032,0.0009748148148147174
GLOG,2020-10-05,2.85,2.94,2.85,2.8799,72015,2.879900000000001,2.8799,2.8799,0.0,0.0
