Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-07-08,6.54,6.595,6.5,6.55,31316,6.55,6.628182984164438,6.784857428871167,-0.1566744447067289,-0.2010200015333773
HBM,2021-07-07,6.4,6.55,6.4,6.52,55290,6.52,6.642398072194336,6.80364602318086,-0.1612479509865245,-0.21210639074003937
HBM,2021-07-06,6.73,6.77,6.73,6.75,10191,6.75,6.66465226713876,6.826337705035329,-0.161685437896569,-0.22482100067841804
HBM,2021-07-06,6.73,6.77,6.73,6.75,10191,6.75,6.649134497527626,6.832444721438156,-0.1833102239105297,-0.24060489137388025
HBM,2021-07-02,6.7,6.76,6.67,6.68,32250,6.68,6.630795315259922,6.839040299153209,-0.2082449838932865,-0.25492855823971783
HBM,2021-07-01,6.69,6.73,6.69,6.72,8983,6.72,6.621849008943545,6.851763523085466,-0.229914514141921,-0.26659945182632566
HBM,2021-06-30,6.43,6.48,6.43,6.48,16005,6.48,6.604003374206007,6.862304604932303,-0.2583012307262962,-0.27577068624742684
HBM,2021-06-29,6.53,6.55,6.5,6.51,22726,6.51,6.626549442243463,6.892888973326888,-0.2663395310834247,-0.28013805012770954
HBM,2021-06-28,6.72,6.72,6.6792,6.68,16797,6.68,6.647740249924093,6.923520091193039,-0.275779841268946,-0.28358767988878075
HBM,2021-06-25,6.65,6.71,6.63,6.7099,42672,6.7099,6.641874840819383,6.943001698488482,-0.3011268576690993,-0.28553963954373945
HBM,2021-06-24,6.62,6.67,6.6,6.6183,26166,6.6183,6.62950663005927,6.96164983436756,-0.3321432043082906,-0.2816428350123995
HBM,2021-06-23,6.44,6.49,6.3999,6.46,91551,6.46,6.631544199160955,6.989117821116965,-0.3575736219560097,-0.2690177426884267
HBM,2021-06-22,6.24,6.25,6.21,6.23,21492,6.23,6.662734053553856,7.031447246806323,-0.368713193252467,-0.24687877287153093
HBM,2021-06-21,6.13,6.13,6.12,6.12,12854,6.12,6.741412972381831,7.0955630265508285,-0.3541500541689979,-0.21642016777629688
HBM,2021-06-18,6.11,6.11,6.04,6.07,22269,6.07,6.854397149178526,7.173608068674895,-0.3192109194963688,-0.1819876961781216
HBM,2021-06-17,6.43,6.43,6.3,6.35,142160,6.35,6.9970148126655305,7.261896714168886,-0.2648819015033554,-0.1476818903485598
HBM,2021-06-16,6.51,6.51,6.37,6.45,64952,6.45,7.114653869513809,7.334848451302397,-0.2201945817885882,-0.11838188755986088
HBM,2021-06-15,6.82,6.83,6.74,6.75,46442,6.75,7.2355000276072285,7.405636327406589,-0.1701362997993607,-0.09292871400267905
HBM,2021-06-14,7.13,7.2,7.06,7.11,26880,7.11,7.323772759899453,7.458087233599117,-0.1343144736996642,-0.07362681755350861
HBM,2021-06-11,7.2,7.24,7.17,7.18,30737,7.18,7.362640534426626,7.485934212287047,-0.1232936778604205,-0.058454903516969706
HBM,2021-06-10,7.05,7.07,6.97,7.0,47445,7.0,7.395847904322377,7.510408949270011,-0.1145610449476342,-0.04224520993110699
HBM,2021-06-09,7.11,7.11,6.97,7.08,58608,7.08,7.467820250562809,7.551241665211612,-0.0834214146488028,-0.02416625117697519
HBM,2021-06-08,7.25,7.26,7.11,7.18,39876,7.18,7.53833302339241,7.588940998428541,-0.0506079750361303,-0.00935246030901828
HBM,2021-06-07,7.49,7.52,7.46,7.47,32001,7.47,7.60348448219103,7.621656278302824,-0.0181717961117939,0.0009614183727597383
HBM,2021-06-04,7.5,7.61,7.5,7.61,16878,7.61,7.627754388043945,7.633788780567049,-0.0060343925231043,0.005744721993898168
HBM,2021-06-03,7.42,7.42,7.2427,7.28,151053,7.28,7.630982458597389,7.635691883012413,-0.004709424415024,0.008689500623148794
HBM,2021-06-02,7.78,7.782,7.7,7.77,39349,7.77,7.6947974510696415,7.664147233653407,0.0306502174162348,0.012039231882692014
HBM,2021-06-01,7.68,7.82,7.68,7.81,29010,7.81,7.6811242603550305,7.655679012345679,0.0254452480093512,0.007386485499306304
HBM,2021-06-01,7.68,7.82,7.68,7.81,29010,7.81,7.657692307692308,7.643333333333333,0.0143589743589744,0.002871794871795075
HBM,2021-05-28,7.75,7.77,7.63,7.63,47371,7.63,7.63,7.63,0.0,0.0
